energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
4.82341171,0.88683332,0.25411187,0.00166842,0.00746196,0.20499686,0.14878803,0.02675434,0.17970258
4.82941471,0.78519276,0.22481667,0.00147729,0.00662281,0.18151240,0.13189936,0.02365154,0.15895331
4.83541771,0.69024867,0.19749234,0.00129874,0.00583595,0.15957199,0.11609498,0.02076172,0.13959709
4.84142071,0.60247366,0.17227045,0.00113364,0.00510583,0.13928500,0.10145958,0.01809828,0.12172470
4.84742371,0.52213994,0.14922556,0.00098253,0.00443524,0.12071438,0.08804449,0.01566867,0.10538602
4.85342671,0.44933816,0.12838097,0.00084556,0.00382542,0.10388104,0.07587065,0.01347499,0.09059407
4.85942971,0.38400003,0.10971554,0.00072261,0.00327625,0.08876899,0.06493230,0.01151481,0.07732959
4.86543272,0.32592320,0.09317121,0.00061331,0.00278644,0.07533108,0.05520110,0.00978192,0.06554626
4.87143572,0.27479738,0.07866074,0.00051705,0.00235375,0.06349499,0.04663044,0.00826722,0.05517595
4.87743872,0.23023032,0.06607556,0.00043312,0.00197518,0.05316922,0.03915983,0.00695957,0.04613398
4.88344172,0.19177273,0.05529311,0.00036065,0.00164723,0.04424874,0.03271909,0.00584657,0.03832417
4.88944472,0.15894139,0.04618388,0.00029874,0.00136600,0.03662037,0.02723235,0.00491537,0.03164339
4.89544772,0.13123978,0.03861750,0.00024644,0.00112745,0.03016745,0.02262158,0.00415331,0.02598570
4.90145073,0.10817596,0.03246823,0.00020282,0.00092751,0.02477394,0.01880968,0.00354849,0.02124585
4.90745373,0.08927737,0.02761933,0.00016698,0.00076221,0.02032782,0.01572313,0.00309034,0.01732215
4.91345673,0.07410258,0.02396674,0.00013809,0.00062782,0.01672374,0.01329406,0.00276993,0.01411874
4.91945973,0.06225006,0.02142164,0.00011537,0.00052085,0.01386503,0.01146183,0.00258030,0.01154731
4.92546273,0.05336412,0.01991223,0.00009814,0.00043820,0.01166505,0.01017416,0.00251667,0.00952816
4.93146573,0.04713828,0.01938469,0.00008581,0.00037711,0.01004796,0.00938775,0.00257648,0.00799089
4.93746873,0.04331634,0.01980322,0.00007788,0.00033525,0.00894895,0.00906853,0.00275943,0.00687457
4.94347174,0.04169144,0.02114949,0.00007394,0.00031064,0.00831411,0.00919153,0.00306734,0.00612762
4.94947474,0.04210350,0.02342132,0.00007367,0.00030171,0.00809978,0.00974040,0.00350402,0.00570735
4.95547774,0.04443509,0.02663075,0.00007683,0.00030723,0.00827177,0.01070670,0.00407495,0.00557929
4.96148074,0.04860632,0.03080159,0.00008324,0.00032629,0.00880422,0.01208893,0.00478693,0.00571641
4.96748374,0.05456868,0.03596646,0.00009281,0.00035827,0.00967828,0.01389136,0.00564769,0.00609809
4.97348674,0.06229832,0.04216340,0.00010546,0.00040277,0.01088072,0.01612275,0.00666534,0.00670916
4.97948974,0.07178882,0.04943216,0.00012117,0.00045962,0.01240242,0.01879499,0.00784789,0.00753883
4.98549275,0.08304379,0.05781031,0.00013993,0.00052876,0.01423677,0.02192160,0.00920258,0.00857962
4.99149575,0.09606945,0.06732922,0.00016177,0.00061030,0.01637815,0.02551643,0.01073532,0.00982636
4.99749875,0.11086745,0.07801011,0.00018668,0.00070439,0.01882042,0.02959224,0.01245003,0.01127526
5.00350175,0.12742821,0.08986036,0.00021465,0.00081130,0.02155544,0.03415959,0.01434809,0.01292297
5.00950475,0.14572505,0.10287025,0.00024567,0.00093132,0.02457184,0.03922583,0.01642774,0.01476591
5.01550775,0.16570921,0.11701030,0.00027966,0.00106483,0.02785382,0.04479449,0.01868362,0.01679962
5.02151076,0.18730638,0.13222954,0.00031655,0.00121229,0.03138030,0.05086493,0.02110646,0.01901828
5.02751376,0.21041450,0.14845474,0.00035618,0.00137432,0.03512424,0.05743249,0.02368282,0.02141447
5.03351676,0.23490354,0.16559099,0.00039840,0.00155174,0.03905231,0.06448908,0.02639506,0.02397907
5.03951976,0.26061702,0.18352355,0.00044299,0.00174566,0.04312485,0.07202427,0.02922151,0.02670136
5.04552276,0.28737556,0.20212129,0.00048972,0.00195763,0.04729623,0.08002691,0.03213680,0.02956932
5.05152576,0.31498243,0.22124160,0.00053831,0.00218977,0.05151551,0.08848721,0.03511246,0.03257014
5.05752876,0.34323096,0.24073671,0.00058850,0.00244493,0.05572752,0.09739931,0.03811769,0.03569087
5.06353177,0.37191360,0.26046144,0.00064002,0.00272688,0.05987416,0.10676409,0.04112035,0.03891923
5.06953477,0.40083229,0.28028196,0.00069261,0.00304053,0.06389613,0.11659224,0.04408807,0.04224448
5.07553777,0.42980967,0.30008533,0.00074608,0.00339212,0.06773476,0.12690739,0.04698955,0.04565836
5.08154077,0.45870065,0.31978935,0.00080024,0.00378941,0.07133400,0.13774896,0.04979585,0.04915601
5.08754377,0.48740357,0.33935231,0.00085503,0.00424192,0.07464258,0.14917476,0.05248178,0.05273682
5.09354677,0.51587037,0.35878192,0.00091042,0.00476103,0.07761598,0.16126282,0.05502713,0.05640503
5.09954977,0.54411503,0.37814303,0.00096649,0.00536010,0.08021835,0.17411242,0.05741782,0.06017029
5.10555278,0.57221950,0.39756332,0.00102343,0.00605456,0.08242416,0.18784402,0.05964692,0.06404770
5.11155578,0.60033667,0.41723659,0.00108150,0.00686179,0.08421950,0.20259784,0.06171524,0.06805774
5.11755878,0.62868966,0.43742299,0.00114107,0.00780105,0.08560294,0.21853102,0.06363177,0.07222566
5.12356178,0.65756724,0.45844588,0.00120258,0.00889321,0.08658596,0.23581330,0.06541367,0.07658055
5.12956478,0.68731500,0.48068492,0.00126651,0.01016036,0.08719273,0.25462096,0.06708591,0.08115400
5.13556778,0.71832249,0.50456548,0.00133340,0.01162529,0.08745941,0.27512954,0.06868048,0.08597841
5.14157079,0.75100639,0.53054414,0.00140378,0.01331085,0.08743290,0.29750497,0.07023528,0.09108497
5.14757379,0.78579040,0.55909085,0.00147813,0.01523916,0.08716904,0.32189382,0.07179261,0.09650142
5.15357679,0.82308232,0.59066802,0.00155687,0.01743071,0.08673038,0.34841277,0.07339744,0.10224964
5.15957979,0.86324939,0.62570731,0.00164031,0.01990332,0.08618359,0.37713780,0.07509533,0.10834323
5.16558279,0.90659302,0.66458497,0.00172861,0.02267110,0.08559664,0.40809360,0.07693035,0.11478519
5.17158579,0.95332382,0.70759675,0.00182173,0.02574331,0.08503584,0.44124372,0.07894287,0.12156582
5.17758879,1.00353863,0.75493350,0.00191944,0.02912326,0.08456288,0.47648211,0.08116743,0.12866098
5.18359180,1.05720037,0.80665881,0.00202125,0.03280726,0.08423208,0.51362651,0.08363072,0.13603082
5.18959480,1.11412225,0.86268970,0.00212643,0.03678373,0.08408786,0.55241421,0.08634986,0.14361909
5.19559780,1.17395721,0.92278169,0.00223400,0.04103244,0.08416268,0.59250069,0.08933098,0.15135312
5.20160080,1.23619353,0.98651937,0.00234273,0.04552401,0.08447540,0.63346148,0.09256820,0.15914451
5.20760380,1.30015726,1.05331312,0.00245116,0.05021969,0.08503036,0.67479733,0.09604306,0.16689059
5.21360680,1.36502165,1.12240286,0.00255764,0.05507146,0.08581700,0.71594293,0.09972450,0.17447651
5.21960980,1.42982375,1.19286901,0.00266037,0.06002254,0.08681016,0.75627887,0.10356925,0.18177809
5.22561281,1.49348767,1.26365079,0.00275745,0.06500819,0.08797105,0.79514671,0.10752275,0.18866520
5.23161581,1.55485384,1.33357144,0.00284692,0.06995696,0.08924887,0.83186669,0.11152063,0.19500557
5.23761881,1.61271335,1.40136966,0.00292686,0.07479228,0.09058284,0.86575738,0.11549041,0.20066894
5.24362181,1.66584595,1.46573630,0.00299543,0.07943430,0.09190484,0.89615664,0.11935372,0.20553136
5.24962481,1.71306022,1.52535494,0.00305092,0.08380210,0.09314222,0.92244301,0.12302867,0.20947939
5.25562781,1.75323445,1.57894473,0.00309187,0.08781595,0.09422090,0.94405665,0.12643245,0.21241418
5.26163082,1.78535619,1.62530383,0.00311707,0.09139980,0.09506846,0.96051903,0.12948391,0.21425501
5.26763382,1.80855912,1.66335153,0.00312562,0.09448360,0.09561717,0.97145031,0.13210618,0.21494246
5.27363682,1.82215540,1.69216735,0.00311700,0.09700565,0.09580675,0.97658390,0.13422912,0.21444076
5.27963982,1.82566235,1.71102531,0.00309105,0.09891467,0.09558684,0.97577732,0.13579149,0.21273942
5.28564282,1.81882214,1.71942191,0.00304802,0.10017157,0.09491898,0.96901905,0.13674293,0.20985405
5.29164582,1.80161384,1.71709665,0.00298854,0.10075080,0.09377804,0.95643101,0.13704540,0.20582624
5.29764882,1.77425730,1.70404411,0.00291362,0.10064135,0.09215314,0.93826659,0.13667437,0.20072263
5.30365183,1.73720891,1.68051729,0.00282465,0.09984713,0.09004794,0.91490428,0.13561944,0.19463326
5.30965483,1.69114939,1.64702193,0.00272330,0.09838690,0.08748028,0.88683736,0.13388455,0.18766904
5.31565783,1.63696439,1.60430232,0.00261152,0.09629369,0.08448143,0.85466002,0.13148774,0.17995883
5.32166083,1.57571881,1.55331926,0.00249148,0.09361370,0.08109464,0.81905049,0.12846049,0.17164589
5.32766383,1.50862591,1.49522121,0.00236551,0.09040486,0.07737352,0.78075214,0.12484666,0.16288417
5.33366683,1.43701276,1.43130991,0.00223600,0.08673488,0.07337987,0.74055304,0.12070115,0.15383429
5.33966983,1.36228320,1.36300206,0.00210542,0.08267920,0.06918155,0.69926500,0.11608824,0.14465969
5.34567284,1.28587998,1.29178849,0.00197616,0.07831861,0.06485001,0.65770286,0.11107981,0.13552273
5.35167584,1.20924727,1.21919244,0.00185056,0.07373690,0.06045806,0.61666457,0.10575339,0.12658116
5.35767884,1.13379486,1.14672855,0.00173079,0.06901848,0.05607754,0.57691296,0.10019019,0.11798488
5.36368184,1.06086513,1.07586380,0.00161885,0.06424609,0.05177733,0.53915941,0.09447311,0.10987308
5.36968484,0.99170360,1.00798151,0.00151652,0.05949872,0.04762151,0.50404999,0.08868493,0.10237195
5.37568784,0.92743371,0.94434958,0.00142532,0.05484978,0.04366786,0.47215424,0.08290647,0.09559270
5.38169085,0.86903624,0.88609335,0.00134648,0.05036559,0.03996666,0.44395662,0.07721512,0.08963019
5.38769385,0.81733357,0.83417377,0.00128094,0.04610416,0.03655987,0.41985073,0.07168339,0.08456195
5.39369685,0.77297873,0.78937096,0.00122936,0.04211434,0.03348060,0.40013603,0.06637786,0.08044765
5.39969985,0.73644917,0.75227322,0.00119208,0.03843532,0.03075289,0.38501704,0.06135822,0.07732893
5.40570285,0.70804493,0.72327148,0.00116912,0.03509650,0.02839178,0.37460455,0.05667668,0.07522960
5.41170585,0.68789086,0.70255870,0.00116025,0.03211758,0.02640369,0.36891871,0.05237749,0.07415610
5.41770885,0.67594250,0.69013413,0.00116495,0.02950898,0.02478687,0.36789369,0.04849684,0.07409827
5.42371186,0.67199526,0.68581196,0.00118244,0.02727249,0.02353213,0.37138352,0.04506277,0.07503027
5.42971486,0.67569643,0.68923392,0.00121172,0.02540212,0.02262364,0.37916894,0.04209546,0.07691178
5.43571786,0.68655964,0.69988545,0.00125159,0.02388502,0.02203984,0.39096497,0.03960751,0.07968937
5.44172086,0.70398146,0.71711505,0.00130066,0.02270257,0.02175436,0.40642911,0.03760445,0.08329798
5.44772386,0.72725970,0.74015635,0.00135744,0.02183154,0.02173700,0.42516978,0.03608532,0.08766264
5.45372686,0.75561319,0.76815239,0.00142028,0.02124517,0.02195468,0.44675515,0.03504330,0.09270033
5.45972986,0.78820254,0.80018172,0.00148751,0.02091440,0.02237245,0.47072206,0.03446647,0.09832194
5.46573287,0.82415163,0.83528562,0.00155739,0.02080891,0.02295432,0.49658498,0.03433850,0.10443439
5.47173587,0.86256945,0.87249604,0.00162820,0.02089817,0.02366419,0.52384499,0.03463948,0.11094289
5.47773887,0.90257166,0.91086326,0.00169825,0.02115242,0.02446666,0.55199867,0.03534661,0.11775313
5.48374187,0.94330167,0.94948285,0.00176593,0.02154350,0.02532774,0.58054678,0.03643496,0.12477360
5.48974487,0.98395047,0.98752083,0.00182972,0.02204560,0.02621559,0.60900271,0.03787821,0.13191778
5.49574787,1.02377482,1.02423634,0.00188824,0.02263585,0.02710105,0.63690054,0.03964922,0.13910619
5.50175088,1.06211320,1.05900100,0.00194028,0.02329476,0.02795816,0.66380260,0.04172069,0.14626826
5.50775388,1.09839896,1.09131402,0.00198478,0.02400653,0.02876458,0.68930638,0.04406561,0.15334380
5.51375688,1.13217018,1.12081252,0.00202091,0.02475920,0.02950184,0.71305068,0.04665768,0.16028419
5.51975988,1.16307592,1.14727646,0.00204801,0.02554455,0.03015554,0.73472080,0.04947163,0.16705302
5.52576288,1.19087842,1.17062771,0.00206565,0.02635799,0.03071536,0.75405260,0.05248331,0.17362619
5.53176588,1.21545115,1.19092337,0.00207363,0.02719811,0.03117503,0.77083540,0.05566983,0.17999144
5.53776888,1.23677279,1.20834326,0.00207192,0.02806624,0.03153206,0.78491350,0.05900936,0.18614738
5.54377189,1.25491719,1.22317208,0.00206072,0.02896579,0.03178751,0.79618623,0.06248092,0.19210174
5.54977489,1.27003970,1.23577695,0.00204037,0.02990148,0.03194549,0.80460658,0.06606403,0.19786931
5.55577789,1.28236055,1.24658124,0.00201141,0.03087858,0.03201271,0.81017835,0.06973817,0.20346927
5.56178089,1.29214579,1.25603594,0.00197449,0.03190200,0.03199790,0.81295199,0.07348219,0.20892228
5.56778389,1.29968691,1.26458982,0.00193038,0.03297549,0.03191116,0.81301904,0.07727374,0.21424732
5.57378689,1.30527983,1.27265992,0.00187993,0.03410076,0.03176340,0.81050573,0.08108854,0.21945851
5.57978989,1.30920457,1.28060384,0.00182405,0.03527685,0.03156567,0.80556566,0.08489983,0.22456219
5.58579290,1.31170636,1.28869528,0.00176368,0.03649943,0.03132862,0.79837204,0.08867782,0.22955417
5.59179590,1.31297950,1.29710411,0.00169975,0.03776042,0.03106205,0.78910984,0.09238934,0.23441764
5.59779890,1.31315452,1.30588215,0.00163320,0.03904775,0.03077443,0.77796810,0.09599767,0.23912170
5.60380190,1.31228964,1.31495538,0.00156490,0.04034530,0.03047269,0.76513292,0.09946265,0.24362075
5.60980490,1.31036686,1.32412319,0.00149566,0.04163309,0.03016205,0.75078125,0.10274103,0.24785471
5.61580790,1.30729310,1.33306470,0.00142626,0.04288772,0.02984601,0.73507599,0.10578714,0.25175026
5.62181091,1.30290616,1.34135193,0.00135735,0.04408299,0.02952647,0.71816247,0.10855391,0.25522298
5.62781391,1.29698555,1.34846920,0.00128953,0.04519069,0.02920400,0.70016646,0.11099406,0.25818037
5.63381691,1.28926729,1.35383779,0.00122331,0.04618163,0.02887820,0.68119385,0.11306169,0.26052560
5.63981991,1.27946210,1.35684452,0.00115912,0.04702664,0.02854817,0.66133183,0.11471391,0.26216185
5.64582291,1.26727596,1.35687280,0.00109731,0.04769775,0.02821302,0.64065151,0.11591265,0.26299700
5.65182591,1.25243175,1.35333459,0.00103817,0.04816930,0.02787244,0.61921165,0.11662648,0.26294842
5.65782891,1.23469090,1.34570142,0.00098195,0.04841904,0.02752724,0.59706331,0.11683233,0.26194766
5.66383192,1.21387371,1.33353302,0.00092886,0.04842908,0.02717988,0.57425498,0.11651701,0.25994468
5.66983492,1.18987719,1.31650195,0.00087907,0.04818669,0.02683492,0.55083783,0.11567849,0.25691145
5.67583792,1.16268937,1.29441304,0.00083275,0.04768490,0.02649933,0.52687073,0.11432678,0.25284472
5.68184092,1.13239919,1.26721666,0.00079005,0.04692293,0.02618272,0.50242466,0.11248434,0.24776771
5.68784392,1.09920149,1.23501520,0.00075114,0.04590621,0.02589741,0.47758625,0.11018608,0.24173066
5.69384692,1.06339656,1.19806253,0.00071619,0.04464635,0.02565832,0.45246019,0.10747876,0.23481025
5.69984992,1.02538445,1.15675655,0.00068539,0.04316071,0.02548270,0.42717044,0.10441996,0.22710773
5.70585293,0.98565417,1.11162542,0.00065892,0.04147183,0.02538972,0.40186011,0.10107649,0.21874597
5.71185593,0.94476830,1.06330810,0.00063698,0.03960661,0.02539991,0.37669011,0.09752249,0.20986563
5.71785893,0.90334394,1.01253050,0.00061976,0.03759541,0.02553444,0.35183675,0.09383707,0.20062038
5.72386193,0.86203073,0.96007836,0.00060744,0.03547096,0.02581436,0.32748836,0.09010182,0.19117164
5.72986493,0.82148732,0.90676831,0.00060016,0.03326732,0.02625977,0.30384132,0.08639814,0.18168302
5.73586793,0.78235724,0.85341848,0.00059804,0.03101873,0.02688890,0.28109568,0.08280456,0.17231466
5.74187094,0.74524538,0.80082013,0.00060112,0.02875860,0.02771736,0.25945071,0.07939422,0.16321777
5.74787394,0.71069628,0.74971138,0.00060940,0.02651854,0.02875730,0.23910065,0.07623250,0.15452960
5.75387694,0.67917513,0.70075437,0.00062277,0.02432751,0.03001678,0.22023088,0.07337505,0.14636914
5.75987994,0.65105234,0.65451642,0.00064105,0.02221115,0.03149925,0.20301466,0.07086619,0.13883355
5.76588294,0.62659227,0.61145604,0.00066394,0.02019129,0.03320321,0.18761058,0.06873781,0.13199560
5.77188594,0.60594655,0.57191398,0.00069108,0.01828559,0.03512202,0.17416083,0.06700873,0.12590214
5.77788894,0.58915219,0.53610943,0.00072196,0.01650739,0.03724402,0.16279013,0.06568467,0.12057365
5.78389195,0.57613429,0.50414123,0.00075602,0.01486576,0.03955274,0.15360534,0.06475866,0.11600478
5.78989495,0.56671320,0.47599370,0.00079258,0.01336562,0.04202738,0.14669553,0.06421198,0.11216593
5.79589795,0.56061556,0.45154644,0.00083092,0.01200809,0.04464344,0.14213237,0.06401550,0.10900567
5.80190095,0.55748855,0.43058747,0.00087025,0.01079085,0.04737349,0.13997065,0.06413143,0.10645387
5.80790395,0.55691673,0.41282889,0.00090977,0.00970865,0.05018804,0.14024857,0.06451525,0.10442545
5.81390695,0.55844031,0.39792413,0.00094866,0.00875385,0.05305646,0.14298786,0.06511785,0.10282442
5.81990995,0.56157435,0.38548607,0.00098611,0.00791693,0.05594792,0.14819328,0.06588776,0.10154821
5.82591296,0.56582763,0.37510502,0.00102136,0.00718708,0.05883227,0.15585163,0.06677331,0.10049191
5.83191596,0.57072058,0.36636603,0.00105373,0.00655271,0.06168075,0.16593005,0.06772466,0.09955245
5.83791896,0.57580147,0.35886469,0.00108261,0.00600194,0.06446668,0.17837377,0.06869556,0.09863231
5.84392196,0.58066024,0.35222098,0.00110748,0.00552300,0.06716591,0.19310326,0.06964494,0.09764293
5.84992496,0.58493947,0.34609082,0.00112795,0.00510464,0.06975701,0.21001113,0.07053798,0.09650739
5.85592796,0.58834227,0.34017497,0.00114377,0.00473638,0.07222139,0.22895886,0.07134696,0.09516261
5.86193097,0.59063687,0.33422528,0.00115480,0.00440872,0.07454310,0.24977374,0.07205156,0.09356072
5.86793397,0.59165817,0.32804830,0.00116101,0.00411335,0.07670857,0.27224638,0.07263885,0.09166985
5.87393697,0.59130616,0.32150631,0.00116251,0.00384314,0.07870609,0.29612898,0.07310293,0.08947422
5.87993997,0.58954197,0.31451622,0.00115952,0.00359225,0.08052535,0.32113485,0.07344419,0.08697364
5.88594297,0.58638173,0.30704652,0.00115234,0.00335605,0.08215680,0.34693940,0.07366838,0.08418248
5.89194597,0.58188896,0.29911274,0.00114135,0.00313107,0.08359116,0.37318283,0.07378547,0.08112820
5.89794897,0.57616612,0.29077185,0.00112698,0.00291489,0.08481894,0.39947462,0.07380841,0.07784961
5.90395198,0.56934582,0.28211612,0.00110973,0.00270601,0.08583012,0.42539997,0.07375192,0.07439487
5.90995498,0.56158244,0.27326661,0.00109007,0.00250377,0.08661397,0.45052802,0.07363133,0.07081946
5.91595798,0.55304451,0.26436701,0.00106851,0.00230813,0.08715917,0.47442173,0.07346154,0.06718413
5.92196098,0.54390830,0.25557778,0.00104553,0.00211959,0.08745402,0.49664903,0.07325624,0.06355302
5.92796398,0.53435289,0.24707108,0.00102158,0.00193905,0.08748693,0.51679500,0.07302731,0.05999186
5.93396698,0.52455694,0.23902652,0.00099711,0.00176770,0.08724710,0.53447434,0.07278453,0.05656658
5.93996998,0.51469690,0.23162775,0.00097249,0.00160692,0.08672528,0.54934388,0.07253561,0.05334204
5.94597299,0.50494682,0.22505999,0.00094808,0.00145819,0.08591473,0.56111430,0.07228635,0.05038115
5.95197599,0.49547929,0.21950819,0.00092419,0.00132310,0.08481213,0.56956067,0.07204120,0.04774420
5.95797899,0.48646716,0.21515592,0.00090109,0.00120321,0.08341850,0.57453117,0.07180385,0.04548850
5.96398199,0.47808582,0.21218445,0.00087905,0.00110013,0.08174002,0.57595364,0.07157807,0.04366813
5.96998499,0.47051527,0.21077212,0.00085828,0.00101544,0.07978867,0.57383947,0.07136848,0.04233390
5.97598799,0.46394188,0.21109341,0.00083900,0.00095076,0.07758276,0.56828476,0.07118142,0.04153338
5.98199100,0.45855920,0.21331783,0.00082140,0.00090773,0.07514706,0.55946853,0.07102567,0.04131085
5.98799400,0.45456760,0.21760805,0.00080568,0.00088802,0.07251280,0.54764803,0.07091299,0.04170732
5.99399700,0.45217254,0.22411754,0.00079202,0.00089341,0.06971733,0.53315140,0.07085852,0.04276032
6.00000000,0.45158119,0.23298724,0.00078059,0.00092571,0.06680347,0.51636796,0.07088089,0.04450364
