energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Li_s_up,Se_s_up,Se_p_up
1.37168584,0.19424666,0.00054004,0.13721952,0.06315985,0.00883327,0.00041022,0.00080588,0.05001968
1.37768884,0.18555755,0.00068136,0.13021494,0.06000546,0.00825520,0.00051686,0.00101657,0.04630139
1.38369185,0.17976381,0.00085367,0.12495638,0.05787882,0.00778859,0.00064659,0.00127340,0.04326390
1.38969485,0.17683371,0.00106215,0.12135189,0.05678847,0.00742768,0.00080314,0.00158403,0.04088680
1.39569785,0.17670921,0.00131242,0.11928456,0.05673600,0.00716503,0.00099052,0.00195677,0.03914137
1.40170085,0.17931007,0.00161051,0.11861613,0.05771720,0.00699182,0.00121296,0.00240054,0.03799202
1.40770385,0.18453799,0.00196279,0.11919107,0.05972312,0.00689812,0.00147487,0.00292471,0.03739779
1.41370685,0.19228046,0.00237585,0.12084078,0.06274084,0.00687317,0.00178066,0.00353896,0.03731390
1.41970985,0.20241443,0.00285638,0.12338809,0.06675406,0.00690572,0.00213472,0.00425307,0.03769314
1.42571286,0.21480942,0.00341104,0.12665169,0.07174340,0.00698428,0.00254118,0.00507672,0.03848732
1.43171586,0.22933017,0.00404623,0.13045069,0.07768637,0.00709744,0.00300384,0.00601915,0.03964855
1.43771886,0.24583864,0.00476794,0.13460888,0.08455708,0.00723418,0.00352589,0.00708891,0.04113036
1.44372186,0.26419553,0.00558152,0.13895889,0.09232574,0.00738408,0.00410982,0.00829353,0.04288873
1.44972486,0.28426111,0.00649148,0.14334591,0.10095784,0.00753762,0.00475717,0.00963918,0.04488294
1.45572786,0.30589556,0.00750125,0.14763108,0.11041324,0.00768634,0.00546836,0.01113033,0.04707627
1.46173087,0.32895890,0.00861301,0.15169427,0.12064525,0.00782305,0.00624254,0.01276946,0.04943648
1.46773387,0.35331051,0.00982749,0.15543631,0.13159957,0.00794197,0.00707742,0.01455680,0.05193617
1.47373687,0.37880840,0.01114379,0.15878059,0.14321348,0.00803879,0.00796915,0.01649004,0.05455293
1.47973987,0.40530838,0.01255934,0.16167386,0.15541511,0.00811076,0.00891232,0.01856422,0.05726940
1.48574287,0.43266323,0.01406974,0.16408641,0.16812307,0.00815665,0.00989986,0.02077160,0.06007302
1.49174587,0.46072194,0.01566880,0.16601144,0.18124637,0.00817676,0.01092314,0.02310166,0.06295583
1.49774887,0.48932913,0.01734854,0.16746373,0.19468469,0.00817277,0.01197208,0.02554114,0.06591394
1.50375188,0.51832476,0.01909929,0.16847769,0.20832918,0.00814760,0.01303528,0.02807421,0.06894697
1.50975488,0.54754409,0.02090980,0.16910479,0.22206355,0.00810531,0.01410030,0.03068269,0.07205738
1.51575788,0.57681795,0.02276742,0.16941046,0.23576565,0.00805080,0.01515393,0.03334636,0.07524962
1.52176088,0.60597322,0.02465832,0.16947061,0.24930926,0.00798961,0.01618255,0.03604328,0.07852926
1.52776388,0.63483359,0.02656767,0.16936792,0.26256630,0.00792769,0.01717247,0.03875023,0.08190205
1.53376688,0.66322036,0.02847992,0.16918792,0.27540904,0.00787108,0.01811042,0.04144311,0.08537286
1.53976988,0.69095337,0.03037906,0.16901509,0.28771250,0.00782568,0.01898390,0.04409737,0.08894472
1.54577289,0.71785191,0.03224879,0.16892907,0.29935674,0.00779698,0.01978168,0.04668845,0.09261774
1.55177589,0.74373550,0.03407280,0.16900110,0.31022903,0.00778982,0.02049416,0.04919213,0.09638820
1.55777889,0.76842473,0.03583495,0.16929089,0.32022581,0.00780817,0.02111381,0.05158494,0.10024762
1.56378189,0.79174188,0.03751946,0.16984390,0.32925431,0.00785494,0.02163552,0.05384447,0.10418208
1.56978489,0.81351170,0.03911105,0.17068924,0.33723396,0.00793186,0.02205692,0.05594963,0.10817160
1.57578789,0.83356225,0.04059512,0.17183818,0.34409736,0.00803936,0.02237870,0.05788091,0.11218985
1.58179090,0.85172595,0.04195789,0.17328346,0.34979103,0.00817655,0.02260484,0.05962064,0.11620407
1.58779390,0.86784121,0.04318652,0.17499920,0.35427589,0.00834120,0.02274284,0.06115309,0.12017532
1.59379690,0.88175446,0.04426932,0.17694173,0.35752756,0.00852980,0.02280389,0.06246477,0.12405909
1.59979990,0.89332313,0.04519586,0.17905103,0.35953656,0.00873771,0.02280306,0.06354459,0.12780628
1.60580290,0.90241934,0.04595726,0.18125298,0.36030847,0.00895928,0.02275941,0.06438407,0.13136449
1.61180590,0.90893458,0.04654636,0.18346215,0.35986422,0.00918805,0.02269617,0.06497762,0.13467971
1.61780890,0.91278518,0.04695806,0.18558523,0.35824038,0.00941702,0.02264083,0.06532281,0.13769829
1.62381191,0.91391863,0.04718956,0.18752479,0.35548960,0.00963888,0.02262525,0.06542068,0.14036915
1.62981491,0.91232029,0.04724070,0.18918336,0.35168123,0.00984632,0.02268578,0.06527604,0.14264616
1.63581791,0.90802033,0.04711425,0.19046762,0.34690189,0.01003230,0.02286324,0.06489778,0.14449055
1.64182091,0.90110036,0.04681621,0.19129250,0.34125608,0.01019033,0.02320297,0.06429915,0.14587330
1.64782391,0.89169941,0.04635602,0.19158509,0.33486658,0.01031473,0.02375469,0.06349795,0.14677730
1.65382691,0.88001852,0.04574672,0.19128805,0.32787464,0.01040086,0.02457225,0.06251666,0.14719918
1.65982991,0.86632363,0.04500502,0.19036247,0.32043960,0.01044535,0.02571325,0.06138244,0.14715075
1.66583292,0.85094616,0.04415119,0.18879006,0.31273803,0.01044616,0.02723840,0.06012692,0.14665980
1.67183592,0.83428079,0.04320892,0.18657435,0.30496200,0.01040275,0.02921069,0.05878589,0.14577035
1.67783892,0.81678042,0.04220489,0.18374110,0.29731655,0.01031605,0.03169424,0.05739872,0.14454207
1.68384192,0.79894775,0.04116828,0.18033768,0.29001622,0.01018844,0.03475287,0.05600763,0.14304904
1.68984492,0.78132386,0.04013011,0.17643147,0.28328066,0.01002365,0.03844834,0.05465671,0.14137770
1.69584792,0.76447371,0.03912238,0.17210743,0.27732919,0.00982661,0.04283834,0.05339080,0.13962418
1.70185093,0.74896910,0.03817721,0.16746481,0.27237477,0.00960324,0.04797414,0.05225421,0.13789093
1.70785393,0.73536952,0.03732573,0.16261317,0.26861714,0.00936016,0.05389803,0.05128928,0.13628286
1.71385693,0.72420173,0.03659709,0.15766804,0.26623567,0.00910451,0.06064067,0.05053491,0.13490321
1.71985993,0.71593875,0.03601732,0.15274614,0.26538207,0.00884354,0.06821834,0.05002510,0.13384917
1.72586293,0.71097934,0.03560836,0.14796059,0.26617325,0.00858438,0.07663023,0.04978752,0.13320754
1.73186593,0.70962881,0.03538701,0.14341633,0.26868482,0.00833374,0.08585604,0.04984219,0.13305061
1.73786893,0.71208220,0.03536422,0.13920576,0.27294541,0.00809761,0.09585383,0.05020041,0.13343249
1.74387194,0.71841074,0.03554436,0.13540504,0.27893229,0.00788107,0.10655846,0.05086385,0.13438601
1.74987494,0.72855233,0.03592484,0.13207108,0.28656844,0.00768805,0.11788059,0.05182403,0.13592041
1.75587794,0.74230680,0.03649592,0.12923939,0.29572155,0.00752124,0.12970655,0.05306209,0.13801991
1.76188094,0.75933624,0.03724075,0.12692283,0.30620490,0.00738197,0.14189906,0.05454895,0.14064335
1.76788394,0.77917080,0.03813578,0.12511142,0.31778037,0.00727022,0.15429888,0.05624589,0.14372476
1.77388694,0.80121985,0.03915130,0.12377310,0.33016347,0.00718461,0.16672751,0.05810541,0.14717507
1.77988994,0.82478824,0.04025233,0.12285538,0.34303048,0.00712257,0.17899081,0.06007259,0.15088480
1.78589295,0.84909714,0.04139972,0.12228795,0.35602728,0.00708041,0.19088348,0.06208667,0.15472763
1.79189595,0.87330877,0.04255136,0.12198590,0.36877971,0.00705355,0.20219440,0.06408292,0.15856476
1.79789895,0.89655389,0.04366361,0.12185352,0.38090505,0.00703674,0.21271248,0.06599470,0.16224982
1.80390195,0.91796120,0.04469279,0.12178852,0.39202427,0.00702429,0.22223290,0.06775569,0.16563415
1.80990495,0.93668718,0.04559661,0.12168634,0.40177427,0.00701033,0.23056348,0.06930205,0.16857231
1.81590795,0.95194522,0.04633565,0.12144454,0.40982002,0.00698907,0.23753088,0.07057456,0.17092732
1.82191096,0.96303286,0.04687471,0.12096684,0.41586570,0.00695504,0.24298638,0.07152064,0.17257576
1.82791396,0.96935583,0.04718400,0.12016690,0.41966456,0.00690331,0.24681099,0.07209608,0.17341221
1.83391696,0.97044803,0.04724006,0.11897148,0.42102710,0.00682967,0.24891957,0.07226648,0.17335299
1.83991996,0.96598649,0.04702656,0.11732295,0.41982709,0.00673077,0.24926385,0.07200827,0.17233898
1.84592296,0.95580094,0.04653471,0.11518106,0.41600531,0.00660428,0.24783417,0.07130944,0.17033752
1.85192596,0.93987749,0.04576345,0.11252394,0.40957083,0.00644886,0.24465986,0.07016969,0.16734317
1.85792896,0.91835654,0.04471934,0.10934826,0.40059988,0.00626427,0.23980822,0.06860026,0.16337749
1.86393197,0.89152517,0.04341616,0.10566870,0.38923233,0.00605128,0.23338224,0.06662331,0.15848773
1.86993497,0.85980452,0.04187431,0.10151666,0.37566608,0.00581159,0.22551705,0.06427091,0.15274470
1.87593797,0.82373285,0.04011997,0.09693844,0.36014966,0.00554778,0.21637540,0.06158375,0.14623977
1.88194097,0.78394542,0.03818411,0.09199289,0.34297347,0.00526315,0.20614229,0.05860959,0.13908127
1.88794397,0.74115191,0.03610140,0.08674882,0.32445993,0.00496154,0.19501914,0.05540154,0.13139054
1.89394697,0.69611278,0.03390903,0.08128209,0.30495331,0.00464723,0.18321757,0.05201628,0.12329763
1.89994997,0.64961541,0.03164561,0.07567276,0.28480941,0.00432469,0.17095329,0.04851222,0.11493707
1.90595298,0.60245119,0.02935005,0.07000225,0.26438566,0.00399852,0.15844019,0.04494781,0.10644372
1.91195598,0.55539436,0.02706052,0.06435074,0.24403198,0.00367320,0.14588491,0.04137989,0.09794895
1.91795898,0.50918330,0.02481361,0.05879480,0.22408272,0.00335303,0.13348208,0.03786234,0.08957730
1.92396198,0.46450487,0.02264358,0.05340545,0.20484989,0.00304198,0.12141038,0.03444490,0.08144362
1.92996498,0.42198202,0.02058183,0.04824656,0.18661773,0.00274359,0.10982950,0.03117222,0.07365089
1.93596798,0.38216478,0.01865648,0.04337372,0.16963877,0.00246096,0.09887797,0.02808327,0.06628859
1.94197099,0.34552465,0.01689217,0.03883349,0.15413126,0.00219662,0.08867195,0.02521091,0.05943174
1.94797399,0.31245187,0.01530999,0.03466309,0.14027783,0.00195260,0.07930484,0.02258176,0.05314053
1.95397699,0.28325549,0.01392754,0.03089035,0.12822526,0.00173039,0.07084762,0.02021629,0.04746037
1.95997999,0.25816543,0.01275913,0.02753408,0.11808505,0.00153095,0.06334981,0.01812904,0.04242249
1.96598299,0.23733623,0.01181598,0.02460458,0.10993467,0.00135477,0.05684090,0.01632899,0.03804481
1.97198599,0.22085174,0.01110651,0.02210433,0.10381915,0.00120190,0.05133215,0.01482009,0.03433297
1.97798899,0.20873039,0.01063667,0.02002878,0.09975285,0.00107200,0.04681847,0.01360172,0.03128167
1.98399200,0.20093047,0.01041018,0.01836725,0.09772118,0.00096439,0.04328046,0.01266927,0.02887588
1.98999500,0.19735518,0.01042881,0.01710369,0.09768225,0.00087813,0.04068636,0.01201463,0.02709214
1.99599800,0.19785701,0.01069248,0.01621756,0.09956824,0.00081203,0.03899381,0.01162671,0.02589976
2.00200100,0.20224164,0.01119948,0.01568449,0.10328654,0.00076472,0.03815153,0.01149182,0.02526191
2.00800400,0.21027103,0.01194641,0.01547697,0.10872067,0.00073468,0.03810067,0.01159407,0.02513653
2.01400700,0.22166601,0.01292816,0.01556489,0.11573114,0.00072031,0.03877601,0.01191563,0.02547721
2.02001001,0.23610861,0.01413781,0.01591603,0.12415624,0.00071989,0.04010691,0.01243699,0.02623388
2.02601301,0.25324412,0.01556648,0.01649647,0.13381302,0.00073170,0.04201816,0.01313713,0.02735342
2.03201601,0.27268354,0.01720307,0.01727099,0.14449859,0.00075394,0.04443065,0.01399370,0.02878023
2.03801901,0.29400641,0.01903407,0.01820339,0.15599181,0.00078483,0.04726206,0.01498316,0.03045680
2.04402201,0.31676455,0.02104335,0.01925686,0.16805570,0.00082257,0.05042749,0.01608092,0.03232425
2.05002501,0.34048669,0.02321194,0.02039438,0.18044037,0.00086541,0.05384017,0.01726154,0.03432295
2.05602801,0.36468436,0.02551792,0.02157909,0.19288683,0.00091161,0.05741232,0.01849891,0.03639317
2.06203102,0.38885893,0.02793636,0.02277475,0.20513138,0.00095948,0.06105604,0.01976654,0.03847591
2.06803402,0.41250989,0.03043937,0.02394627,0.21691076,0.00100741,0.06468444,0.02103782,0.04051367
2.07403702,0.43514399,0.03299622,0.02506019,0.22796774,0.00105388,0.06821279,0.02228640,0.04245139
2.08004002,0.45628528,0.03557363,0.02608528,0.23805705,0.00109746,0.07155991,0.02348660,0.04423743
2.08604302,0.47548544,0.03813618,0.02699311,0.24695148,0.00113686,0.07464951,0.02461381,0.04582451
2.09204602,0.49233415,0.04064683,0.02775854,0.25444772,0.00117093,0.07741163,0.02564495,0.04717070
2.09804902,0.50646901,0.04306753,0.02836030,0.26037193,0.00119868,0.07978399,0.02655891,0.04824024
2.10405203,0.51758450,0.04536000,0.02878137,0.26458448,0.00121933,0.08171324,0.02733701,0.04900437
2.11005503,0.52543964,0.04748652,0.02900934,0.26698385,0.00123225,0.08315611,0.02796337,0.04944187
2.11605803,0.52986393,0.04941084,0.02903663,0.26750937,0.00123703,0.08408022,0.02842522,0.04953954
2.12206103,0.53076119,0.05109904,0.02886058,0.26614269,0.00123348,0.08446473,0.02871324,0.04929232
2.12806403,0.52811120,0.05252044,0.02848340,0.26290781,0.00122159,0.08430058,0.02882167,0.04870327
2.13406703,0.52196896,0.05364844,0.02791194,0.25786976,0.00120156,0.08359048,0.02874840,0.04778326
2.14007004,0.51246157,0.05446128,0.02715739,0.25113189,0.00117376,0.08234850,0.02849497,0.04655044
2.14607304,0.49978296,0.05494268,0.02623478,0.24283198,0.00113873,0.08059937,0.02806643,0.04502946
2.15207604,0.48418654,0.05508237,0.02516241,0.23313716,0.00109717,0.07837746,0.02747115,0.04325053
2.15807904,0.46597629,0.05487639,0.02396116,0.22223816,0.00104987,0.07572553,0.02672043,0.04124834
2.16408204,0.44549648,0.05432728,0.02265383,0.21034285,0.00099771,0.07269325,0.02582821,0.03906085
2.17008504,0.42312063,0.05344401,0.02126429,0.19766957,0.00094166,0.06933557,0.02481056,0.03672804
2.17608804,0.39924014,0.05224175,0.01981683,0.18444044,0.00088268,0.06571105,0.02368519,0.03429069
2.18209105,0.37425289,0.05074144,0.01833540,0.17087495,0.00082175,0.06188013,0.02247098,0.03178916
2.18809405,0.34855254,0.04896919,0.01684297,0.15718404,0.00075982,0.05790350,0.02118742,0.02926233
2.19409705,0.32251858,0.04695551,0.01536096,0.14356497,0.00069780,0.05384052,0.01985410,0.02674660
2.20010005,0.29650768,0.04473445,0.01390878,0.13019696,0.00063650,0.04974785,0.01849027,0.02427513
2.20610305,0.27084649,0.04234265,0.01250347,0.11723791,0.00057667,0.04567827,0.01711437,0.02187718
2.21210605,0.24582596,0.03981830,0.01115945,0.10482211,0.00051895,0.04167967,0.01574367,0.01957770
2.21810905,0.22169740,0.03720015,0.00988838,0.09305899,0.00046387,0.03779432,0.01439398,0.01739710
2.22411206,0.19867015,0.03452649,0.00869917,0.08203279,0.00041187,0.03405843,0.01307936,0.01535117
2.23011506,0.17691079,0.03183424,0.00759802,0.07180319,0.00036327,0.03050182,0.01181199,0.01345118
2.23611806,0.15654380,0.02915814,0.00658860,0.06240661,0.00031828,0.02714791,0.01060205,0.01170411
2.24212106,0.13765342,0.02653001,0.00567226,0.05385821,0.00027702,0.02401387,0.00945768,0.01011302
2.24812406,0.12028651,0.02397820,0.00484830,0.04615424,0.00023952,0.02111097,0.00838505,0.00867747
2.25412706,0.10445621,0.02152716,0.00411427,0.03927479,0.00020574,0.01844499,0.00738836,0.00739403
2.26013007,0.09014613,0.01919719,0.00346629,0.03318664,0.00017557,0.01601680,0.00647006,0.00625680
2.26613307,0.07731482,0.01700432,0.00289940,0.02784611,0.00014885,0.01382301,0.00563093,0.00525789
2.27213607,0.06590036,0.01496035,0.00240781,0.02320186,0.00012538,0.01185661,0.00487033,0.00438800
2.27813907,0.05582493,0.01307303,0.00198521,0.01919743,0.00010493,0.01010763,0.00418635,0.00363684
2.28414207,0.04699903,0.01134628,0.00162503,0.01577363,0.00008725,0.00856384,0.00357605,0.00299360
2.29014507,0.03932552,0.00978058,0.00132066,0.01287047,0.00007208,0.00721135,0.00303568,0.00244728
2.29614807,0.03270306,0.00837339,0.00106560,0.01042891,0.00005918,0.00603521,0.00256083,0.00198702
2.30215108,0.02702925,0.00711960,0.00085365,0.00839215,0.00004827,0.00501987,0.00214671,0.00160237
2.30815408,0.02220316,0.00601202,0.00067898,0.00670670,0.00003913,0.00414970,0.00178822,0.00128346
2.31415708,0.01812737,0.00504183,0.00053623,0.00532305,0.00003152,0.00340928,0.00148019,0.00102114
2.32016008,0.01470961,0.00419907,0.00042053,0.00419616,0.00002523,0.00278377,0.00121747,0.00080706
2.32616308,0.01186388,0.00347305,0.00032755,0.00328566,0.00002008,0.00225912,0.00099503,0.00063374
2.33216608,0.00951122,0.00285270,0.00025349,0.00255589,0.00001588,0.00182225,0.00080809,0.00049456
2.33816908,0.00758014,0.00232696,0.00019506,0.00197578,0.00001249,0.00146112,0.00065214,0.00038374
2.34417209,0.00600681,0.00188502,0.00014945,0.00151865,0.00000977,0.00116488,0.00052302,0.00029634
2.35017509,0.00473493,0.00151652,0.00011433,0.00116188,0.00000761,0.00092384,0.00041695,0.00022817
2.35617809,0.00371555,0.00121177,0.00008778,0.00088660,0.00000592,0.00072948,0.00033053,0.00017576
2.36218109,0.00290674,0.00096181,0.00006829,0.00067737,0.00000461,0.00057446,0.00026074,0.00013629
2.36818409,0.00227315,0.00075853,0.00005471,0.00052182,0.00000362,0.00045252,0.00020497,0.00010757
2.37418709,0.00178565,0.00059470,0.00004623,0.00041033,0.00000289,0.00035851,0.00016098,0.00008796
2.38019010,0.00142090,0.00046396,0.00004240,0.00033586,0.00000240,0.00028833,0.00012688,0.00007638
2.38619310,0.00116107,0.00036079,0.00004307,0.00029369,0.00000210,0.00023886,0.00010117,0.00007228
2.39219610,0.00099356,0.00028054,0.00004848,0.00028132,0.00000201,0.00020801,0.00008264,0.00007562
2.39819910,0.00091090,0.00021931,0.00005922,0.00029846,0.00000211,0.00019467,0.00007045,0.00008696
2.40420210,0.00091073,0.00017396,0.00007631,0.00034704,0.00000241,0.00019881,0.00006406,0.00010744
2.41020510,0.00099599,0.00014203,0.00010128,0.00043140,0.00000296,0.00022146,0.00006325,0.00013892
2.41620810,0.00117523,0.00012172,0.00013621,0.00055848,0.00000380,0.00026489,0.00006814,0.00018403
2.42221111,0.00146315,0.00011180,0.00018387,0.00073816,0.00000499,0.00033270,0.00007920,0.00024634
2.42821411,0.00188122,0.00011166,0.00024782,0.00098373,0.00000662,0.00042998,0.00009729,0.00033051
2.43421711,0.00245862,0.00012122,0.00033258,0.00131237,0.00000881,0.00056357,0.00012364,0.00044247
2.44022011,0.00323319,0.00014097,0.00044380,0.00174577,0.00001170,0.00074227,0.00015997,0.00058967
2.44622311,0.00425265,0.00017194,0.00058840,0.00231083,0.00001548,0.00097712,0.00020849,0.00078126
2.45222611,0.00557586,0.00021574,0.00077482,0.00304036,0.00002036,0.00128170,0.00027198,0.00102839
2.45822911,0.00727414,0.00027453,0.00101316,0.00397388,0.00002660,0.00167245,0.00035383,0.00134448
2.46423212,0.00943258,0.00035111,0.00131545,0.00515833,0.00003453,0.00216897,0.00045813,0.00174543
2.47023512,0.01215132,0.00044890,0.00169575,0.00664881,0.00004450,0.00279430,0.00058969,0.00224992
2.47623812,0.01554651,0.00057196,0.00217035,0.00850912,0.00005695,0.00357516,0.00075412,0.00287953
2.48224112,0.01975110,0.00072502,0.00275787,0.01081220,0.00007236,0.00454215,0.00095783,0.00365897
2.48824412,0.02491506,0.00091346,0.00347929,0.01364029,0.00009128,0.00572975,0.00120810,0.00461606
2.49424712,0.03120508,0.00114331,0.00435792,0.01708471,0.00011433,0.00717630,0.00151299,0.00578173
2.50025013,0.03880348,0.00142120,0.00541923,0.02124538,0.00014218,0.00892374,0.00188133,0.00718978
2.50625313,0.04790630,0.00175425,0.00669063,0.02622966,0.00017553,0.01101716,0.00232262,0.00887655
2.51225613,0.05872027,0.00215002,0.00820099,0.03215077,0.00021516,0.01350409,0.00284687,0.01088035
2.51825913,0.07145873,0.00261628,0.00998012,0.03912555,0.00026183,0.01643360,0.00346443,0.01324074
2.52426213,0.08633632,0.00316089,0.01205800,0.04727153,0.00031635,0.01985505,0.00418571,0.01599748
2.53026513,0.10356244,0.00379149,0.01446387,0.05670337,0.00037947,0.02381660,0.00502085,0.01918938
2.53626813,0.12333355,0.00451529,0.01722518,0.06752866,0.00045191,0.02836343,0.00597937,0.02285284
2.54227114,0.14582445,0.00533866,0.02036635,0.07984310,0.00053432,0.03353573,0.00706976,0.02702025
2.54827414,0.17117860,0.00626686,0.02390740,0.09372525,0.00062722,0.03936651,0.00829896,0.03171820
2.55427714,0.19949802,0.00730363,0.02786259,0.10923097,0.00073099,0.04587922,0.00967192,0.03696560
