energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
4.67933967,0.40436245,0.78660117,0.00676198,0.01521487,0.02579213,0.50468847,0.01828038,0.02346938,0.00000000
4.68534267,0.46461745,0.90357051,0.00777451,0.01741027,0.02954755,0.57793772,0.02098244,0.02701159,0.00000000
4.69134567,0.53029236,1.03070921,0.00888010,0.01978453,0.03361733,0.65729279,0.02393092,0.03090669,0.00000000
4.69734867,0.60119564,1.16751505,0.01007585,0.02232677,0.03798294,0.74243317,0.02711609,0.03514476,0.00000000
4.70335168,0.67700658,1.31320905,0.01135676,0.02502112,0.04261722,0.83287646,0.03052263,0.03970885,0.00000000
4.70935468,0.75726804,1.46672219,0.01271553,0.02784656,0.04748410,0.92797260,0.03412933,0.04457426,0.00000000
4.71535768,0.84138349,1.62669166,0.01414256,0.03077690,0.05253861,1.02690347,0.03790888,0.04970812,0.00000000
4.72136068,0.92861907,1.79146803,0.01562588,0.03378104,0.05772722,1.12868872,0.04182805,0.05506926,0.00000000
4.72736368,1.01811078,1.95913414,0.01715132,0.03682335,0.06298857,1.23219810,0.04584797,0.06060843,0.00000000
4.73336668,1.10887737,2.12753618,0.01870266,0.03986430,0.06825460,1.33617042,0.04992475,0.06626891,0.00000000
4.73936968,1.19983860,2.29432678,0.02026191,0.04286129,0.07345202,1.43923903,0.05401031,0.07198745,0.00000000
4.74537269,1.28983872,2.45701919,0.02180969,0.04576961,0.07850412,1.53996311,0.05805350,0.07769564,0.00000000
4.75137569,1.37767447,2.61305130,0.02332566,0.04854367,0.08333287,1.63686419,0.06200130,0.08332159,0.00000000
4.75737869,1.46212695,2.75985730,0.02478902,0.05113819,0.08786120,1.72846648,0.06580031,0.08879187,0.00000000
4.76338169,1.54199605,2.89494459,0.02617906,0.05350962,0.09201548,1.81333983,0.06939826,0.09403381,0.00000000
4.76938469,1.61613643,3.01597283,0.02747575,0.05561743,0.09572799,1.89014360,0.07274559,0.09897786,0.00000000
4.77538769,1.68349357,3.12083201,0.02866030,0.05742551,0.09893927,1.95766974,0.07579705,0.10356018,0.00000000
4.78139070,1.74313847,3.20771619,0.02971577,0.05890334,0.10160042,2.01488347,0.07851315,0.10772507,0.00000000
4.78739370,1.79429961,3.27518969,0.03062752,0.06002715,0.10367507,2.06095963,0.08086155,0.11142751,0.00000000
4.79339670,1.83639096,3.32224267,0.03138375,0.06078078,0.10514096,2.09531350,0.08281819,0.11463535,0.00000000
4.79939970,1.86903471,3.34833366,0.03197584,0.06115640,0.10599119,2.11762442,0.08436819,0.11733139,0.00000000
4.80540270,1.89207789,3.35341702,0.03239866,0.06115490,0.10623493,2.12785152,0.08550649,0.11951493,0.00000000
4.81140570,1.90560217,3.33795406,0.03265076,0.06078604,0.10589764,2.12624057,0.08623818,0.12120306,0.00000000
4.81740870,1.90992648,3.30290721,0.03273442,0.06006835,0.10502082,2.11332186,0.08657846,0.12243138,0.00000000
4.82341171,1.90560222,3.24971761,0.03265563,0.05902862,0.10366113,2.08989906,0.08655240,0.12325414,0.00000000
4.82941471,1.89340139,3.18026685,0.03242397,0.05770133,0.10188925,2.05702937,0.08619427,0.12374390,0.00000000
4.83541771,1.87429796,3.09682470,0.03205231,0.05612764,0.09978807,2.01599580,0.08554672,0.12399054,0.00000000
4.84142071,1.84944320,3.00198489,0.03155650,0.05435432,0.09745077,1.96827254,0.08465969,0.12409968,0.00000000
4.84742371,1.82013581,2.89859143,0.03095496,0.05243244,0.09497841,1.91548455,0.08358905,0.12419058,0.00000000
4.85342671,1.78778785,2.78965856,0.03026820,0.05041599,0.09247746,1.85936276,0.08239525,0.12439342,0.00000000
4.85942971,1.75388751,2.67828701,0.02951826,0.04836039,0.09005711,1.80169641,0.08114176,0.12484612,0.00000000
4.86543272,1.71995979,2.56757967,0.02872823,0.04632101,0.08782659,1.74428378,0.07989346,0.12569077,0.00000000
4.87143572,1.68752636,2.46055933,0.02792164,0.04435169,0.08589244,1.68888311,0.07871512,0.12706962,0.00000000
4.87743872,1.65806541,2.36009097,0.02712189,0.04250328,0.08435590,1.63716471,0.07766974,0.12912089,0.00000000
4.88344172,1.63297282,2.26881084,0.02635176,0.04082240,0.08331040,1.59066595,0.07681714,0.13197433,0.00000000
4.88944472,1.61352527,2.18906391,0.02563285,0.03935016,0.08283927,1.55074993,0.07621247,0.13574685,0.00000000
4.89544772,1.60084650,2.12285112,0.02498514,0.03812116,0.08301354,1.51856930,0.07590491,0.14053817,0.00000000
4.90145073,1.59587729,2.07178751,0.02442653,0.03716261,0.08389019,1.49503577,0.07593654,0.14642679,0.00000000
4.90745373,1.59934999,2.03707159,0.02397248,0.03649368,0.08551043,1.48079634,0.07634126,0.15346624,0.00000000
4.91345673,1.61176827,2.01946653,0.02363571,0.03612503,0.08789853,1.47621672,0.07714392,0.16168204,0.00000000
4.91945973,1.63339254,2.01929293,0.02342593,0.03605856,0.09106081,1.48137256,0.07835972,0.17106927,0.00000000
4.92546273,1.66423174,2.03643317,0.02334967,0.03628739,0.09498510,1.49604861,0.07999367,0.18159101,0.00000000
4.93146573,1.70404164,2.07034675,0.02341016,0.03679612,0.09964060,1.51974605,0.08204037,0.19317778,0.00000000
4.93746873,1.75233000,2.12009625,0.02360731,0.03756121,0.10497814,1.55169791,0.08448404,0.20572806,0.00000000
4.94347174,1.80836865,2.18438282,0.02393773,0.03855169,0.11093092,1.59089217,0.08729869,0.21910999,0.00000000
4.94947474,1.87121241,2.26159059,0.02439490,0.03973001,0.11741573,1.63610218,0.09044873,0.23316414,0.00000000
4.95547774,1.93972445,2.34983867,0.02496930,0.04105311,0.12433462,1.68592349,0.09388967,0.24770758,0.00000000
4.96148074,2.01260760,2.44703944,0.02564872,0.04247362,0.13157711,1.73881623,0.09756922,0.26253885,0.00000000
4.96748374,2.08844083,2.55096166,0.02641862,0.04394129,0.13902272,1.79315169,0.10142856,0.27744403,0.00000000
4.97348674,2.16571990,2.65929671,0.02726250,0.04540435,0.14654396,1.84726173,0.10540385,0.29220338,0.00000000
4.97948974,2.24290083,2.76972604,0.02816237,0.04681112,0.15400965,1.89948948,0.10942796,0.30659861,0.00000000
4.98549275,2.31844497,2.87998781,0.02909927,0.04811147,0.16128839,1.94823947,0.11343232,0.32042034,0.00000000
4.99149575,2.39086401,2.98794079,0.03005379,0.04925830,0.16825213,1.99202571,0.11734882,0.33347547,0.00000000
4.99749875,2.45876335,3.09162330,0.03100662,0.05020897,0.17477984,2.02951568,0.12111183,0.34559419,0.00000000
5.00350175,2.52088232,3.18930536,0.03193908,0.05092645,0.18076084,2.05956889,0.12466001,0.35663624,0.00000000
5.00950475,2.57612970,3.27953218,0.03283365,0.05138045,0.18609802,2.08126851,0.12793820,0.36649627,0.00000000
5.01550775,2.62361311,3.36115762,0.03367444,0.05154814,0.19071050,2.09394479,0.13089893,0.37510787,0.00000000
5.02151076,2.66266139,3.43336633,0.03444760,0.05141477,0.19453588,2.09718971,0.13350379,0.38244615,0.00000000
5.02751376,2.69283889,3.49568395,0.03514165,0.05097391,0.19753179,2.09086212,0.13572448,0.38852885,0.00000000
5.03351676,2.71395136,3.54797517,0.03574779,0.05022740,0.19967674,2.07508348,0.13754344,0.39341560,0.00000000
5.03951976,2.72604321,3.59042978,0.03625997,0.04918509,0.20097030,2.05022451,0.13895418,0.39720572,0.00000000
5.04552276,2.72938638,3.62353753,0.03667502,0.04786422,0.20143251,2.01688340,0.13996113,0.40003428,0.00000000
5.05152576,2.72446139,3.64805292,0.03699255,0.04628861,0.20110255,1.97585677,0.14057919,0.40206681,0.00000000
5.05752876,2.71193148,3.66495140,0.03721479,0.04448767,0.20003679,1.92810460,0.14083279,0.40349278,0.00000000
5.06353177,2.69261086,3.67537896,0.03734636,0.04249522,0.19830628,1.87471084,0.14075471,0.40451809,0.00000000
5.06953477,2.66742865,3.68059696,0.03739390,0.04034821,0.19599377,1.81684127,0.14038451,0.40535686,0.00000000
5.07553777,2.63738973,3.68192450,0.03736567,0.03808544,0.19319041,1.75570049,0.13976684,0.40622290,0.00000000
5.08154077,2.60353432,3.68068032,0.03727108,0.03574625,0.18999225,1.69248970,0.13894948,0.40732109,0.00000000
5.08754377,2.56689769,3.67812652,0.03712018,0.03336927,0.18649671,1.62836692,0.13798131,0.40883910,0.00000000
5.09354677,2.52847169,3.67541580,0.03692313,0.03099132,0.18279915,1.56441099,0.13691034,0.41093957,0.00000000
5.09954977,2.48916927,3.67354414,0.03668973,0.02864644,0.17898961,1.50159076,0.13578174,0.41375327,0.00000000
5.10555278,2.44979355,3.67331034,0.03642895,0.02636503,0.17515000,1.44074009,0.13463601,0.41737323,0.00000000
5.11155578,2.41101222,3.67528361,0.03614846,0.02417334,0.17135161,1.38253960,0.13350747,0.42185026,0.00000000
5.11755878,2.37333829,3.67978026,0.03585437,0.02209298,0.16765323,1.32750527,0.13242288,0.42718987,0.00000000
5.12356178,2.33711761,3.68685002,0.03555089,0.02014078,0.16409977,1.27598399,0.13140052,0.43335072,0.00000000
5.12956478,2.30252363,3.69627249,0.03524026,0.01832875,0.16072153,1.22815581,0.13044962,0.44024477,0.00000000
5.13556778,2.26955926,3.70756374,0.03492266,0.01666427,0.15753407,1.18404240,0.12957016,0.44773907,0.00000000
5.14157079,2.23806581,3.71999286,0.03459627,0.01515042,0.15453861,1.14352093,0.12875310,0.45565908,0.00000000
5.14757379,2.20773834,3.73260801,0.03425747,0.01378641,0.15172304,1.10634256,0.12798102,0.46379362,0.00000000
5.15357679,2.17814689,3.74427121,0.03390111,0.01256814,0.14906338,1.07215450,0.12722914,0.47190120,0.00000000
5.15957979,2.14876247,3.75370066,0.03352082,0.01148880,0.14652570,1.04052456,0.12646669,0.47971755,0.00000000
5.16558279,2.11898682,3.75951951,0.03310949,0.01053951,0.14406826,1.01096706,0.12565849,0.48696410,0.00000000
5.17158579,2.08818461,3.76030911,0.03265969,0.00970995,0.14164400,0.98296904,0.12476687,0.49335726,0.00000000
5.17758879,2.05571677,3.75466510,0.03216419,0.00898902,0.13920306,0.95601569,0.12375355,0.49861802,0.00000000
5.18359180,2.02097347,3.74125423,0.03161641,0.00836537,0.13669538,0.92961411,0.12258171,0.50248162,0.00000000
5.18959480,1.98340536,3.71886961,0.03101089,0.00782798,0.13407312,0.90331445,0.12121787,0.50470694,0.00000000
5.19559780,1.94255181,3.68648220,0.03034372,0.00736657,0.13129301,0.87672791,0.11963373,0.50508513,0.00000000
5.20160080,1.89806490,3.64328640,0.02961281,0.00697197,0.12831828,0.84954097,0.11780764,0.50344732,0.00000000
5.20760380,1.84972810,3.58873756,0.02881820,0.00663643,0.12512037,0.82152553,0.11572590,0.49967091,0.00000000
5.21360680,1.79746902,3.52257982,0.02796217,0.00635381,0.12168013,0.79254487,0.11338357,0.49368427,0.00000000
5.21960980,1.74136566,3.44486284,0.02704928,0.00611966,0.11798858,0.76255538,0.11078494,0.48546960,0.00000000
5.22561281,1.68164603,3.35594656,0.02608629,0.00593132,0.11404723,0.73160432,0.10794350,0.47506384,0.00000000
5.23161581,1.61868121,3.25649367,0.02508203,0.00578781,0.10986791,0.69982388,0.10488154,0.46255765,0.00000000
5.23761881,1.55297251,3.14745011,0.02404709,0.00568975,0.10547212,0.66742218,0.10162931,0.44809237,0.00000000
5.24362181,1.48513326,3.03001441,0.02299351,0.00563921,0.10089005,0.63467157,0.09822384,0.43185527,0.00000000
5.24962481,1.41586634,2.90559744,0.02193437,0.00563948,0.09615918,0.60189510,0.09470746,0.41407318,0.00000000
5.25562781,1.34593867,2.77577436,0.02088337,0.00569481,0.09132273,0.56945174,0.09112612,0.39500498,0.00000000
5.26163082,1.27615387,2.64223122,0.01985435,0.00581016,0.08642779,0.53772114,0.08752760,0.37493306,0.00000000
5.26763382,1.20732444,2.50670881,0.01886088,0.00599090,0.08152355,0.50708844,0.08395972,0.35415445,0.00000000
5.27363682,1.14024493,2.37094628,0.01791583,0.00624249,0.07665940,0.47793005,0.08046857,0.33297174,0.00000000
5.27963982,1.07566711,2.23662741,0.01703101,0.00657019,0.07188319,0.45060063,0.07709695,0.31168437,0.00000000
5.28564282,1.01427829,2.10533178,0.01621685,0.00697881,0.06723969,0.42542191,0.07388305,0.29058063,0.00000000
5.29164582,0.95668363,1.97849306,0.01548219,0.00747240,0.06276926,0.40267369,0.07085938,0.26993056,0.00000000
5.29764882,0.90339302,1.85736589,0.01483411,0.00805403,0.05850678,0.38258706,0.06805211,0.24998016,0.00000000
5.30365183,0.85481268,1.74300270,0.01427785,0.00872561,0.05448100,0.36534013,0.06548065,0.23094691,0.00000000
5.30965483,0.81124174,1.63624076,0.01381685,0.00948775,0.05071406,0.35105608,0.06315768,0.21301680,0.00000000
5.31565783,0.77287330,1.53769949,0.01345279,0.01033961,0.04722147,0.33980353,0.06108939,0.19634274,0.00000000
5.32166083,0.73979960,1.44778739,0.01318575,0.01127891,0.04401224,0.33159889,0.05927612,0.18104442,0.00000000
5.32766383,0.71202065,1.36671753,0.01301438,0.01230187,0.04108939,0.32641037,0.05771307,0.16720929,0.00000000
5.33366683,0.68945534,1.29452992,0.01293615,0.01340333,0.03845053,0.32416342,0.05639125,0.15489451,0.00000000
5.33966983,0.67195436,1.23111912,0.01294751,0.01457679,0.03608865,0.32474706,0.05529848,0.14412979,0.00000000
5.34567284,0.65931376,1.17626497,0.01304421,0.01581459,0.03399296,0.32802070,0.05442035,0.13492057,0.00000000
5.35167584,0.65128847,1.12966448,0.01322145,0.01710808,0.03214979,0.33382117,0.05374118,0.12725150,0.00000000
5.35767884,0.64760484,1.09096292,0.01347412,0.01844781,0.03054342,0.34196934,0.05324479,0.12108993,0.00000000
5.36368184,0.64797170,1.05978238,0.01379691,0.01982375,0.02915683,0.35227631,0.05291513,0.11638917,0.00000000
5.36968484,0.65208928,1.03574619,0.01418444,0.02122552,0.02797245,0.36454855,0.05273673,0.11309134,0.00000000
5.37568784,0.65965591,1.01849834,0.01463133,0.02264256,0.02697269,0.37859205,0.05269495,0.11112975,0.00000000
5.38169085,0.67037223,1.00771686,0.01513216,0.02406432,0.02614038,0.39421522,0.05277597,0.11043076,0.00000000
5.38769385,0.68394311,1.00312117,0.01568152,0.02548043,0.02545911,0.41123059,0.05296670,0.11091499,0.00000000
5.39369685,0.70007761,1.00447332,0.01627386,0.02688078,0.02491346,0.42945519,0.05325452,0.11249804,0.00000000
5.39969985,0.71848726,1.01157367,0.01690345,0.02825561,0.02448913,0.44870996,0.05362689,0.11509082,0.00000000
5.40570285,0.73888342,1.02425199,0.01756422,0.02959553,0.02417305,0.46881825,0.05407097,0.11859944,0.00000000
5.41170585,0.76097407,1.04235492,0.01824970,0.03089147,0.02395340,0.48960363,0.05457327,0.12292500,0.00000000
5.41770885,0.78446093,1.06573134,0.01895286,0.03213469,0.02381967,0.51088754,0.05511930,0.12796325,0.00000000
5.42371186,0.80903729,1.09421692,0.01966607,0.03331666,0.02376276,0.53248682,0.05569345,0.13360445,0.00000000
5.42971486,0.83438717,1.12761941,0.02038106,0.03442901,0.02377505,0.55421167,0.05627887,0.13973334,0.00000000
5.43571786,0.86018631,1.16570606,0.02108889,0.03546345,0.02385058,0.57586433,0.05685767,0.14622954,0.00000000
5.44172086,0.88610504,1.20819428,0.02178002,0.03641169,0.02398525,0.59723862,0.05741117,0.15296837,0.00000000
5.44772386,0.91181334,1.25474677,0.02244445,0.03726543,0.02417701,0.61812075,0.05792043,0.15982206,0.00000000
5.45372686,0.93698793,1.30497142,0.02307184,0.03801640,0.02442618,0.63829139,0.05836683,0.16666154,0.00000000
5.45972986,0.96132110,1.35842668,0.02365176,0.03865639,0.02473568,0.65752910,0.05873285,0.17335863,0.00000000
5.46573287,0.98453091,1.41463198,0.02417396,0.03917739,0.02511121,0.67561502,0.05900286,0.17978858,0.00000000
5.47173587,1.00637218,1.47308301,0.02462863,0.03957179,0.02556146,0.69233869,0.05916395,0.18583298,0.00000000
5.47773887,1.02664758,1.53327080,0.02500675,0.03983258,0.02609811,0.70750472,0.05920675,0.19138268,0.00000000
5.48374187,1.04521812,1.59470361,0.02530038,0.03995366,0.02673579,0.72093992,0.05912609,0.19634089,0.00000000
5.48974487,1.06201215,1.65693010,0.02550302,0.03993011,0.02749178,0.73250057,0.05892157,0.20062595,0.00000000
5.49574787,1.07703237,1.71956218,0.02560982,0.03975852,0.02838565,0.74207925,0.05859794,0.20417392,0.00000000
5.50175088,1.09035991,1.78229605,0.02561784,0.03943730,0.02943858,0.74961084,0.05816526,0.20694065,0.00000000
5.50775388,1.10215525,1.84492959,0.02552627,0.03896692,0.03067261,0.75507731,0.05763877,0.20890324,0.00000000
5.51375688,1.11265537,1.90737479,0.02533644,0.03835018,0.03210962,0.75851071,0.05703860,0.21006087,0.00000000
5.51975988,1.12216718,1.96966407,0.02505193,0.03759236,0.03377023,0.75999434,0.05638913,0.21043482,0.00000000
5.52576288,1.13105715,2.03194953,0.02467846,0.03670124,0.03567256,0.75966161,0.05571824,0.21006766,0.00000000
5.53176588,1.13973753,2.09449492,0.02422378,0.03568719,0.03783093,0.75769278,0.05505629,0.20902174,0.00000000
5.53776888,1.14864964,2.15766026,0.02369743,0.03456296,0.04025460,0.75430947,0.05443496,0.20737683,0.00000000
5.54377189,1.15824495,2.22187988,0.02311047,0.03334354,0.04294652,0.74976721,0.05388608,0.20522716,0.00000000
5.54977489,1.16896479,2.28763481,0.02247514,0.03204583,0.04590229,0.74434637,0.05344027,0.20267794,0.00000000
5.55577789,1.18121975,2.35542100,0.02180445,0.03068830,0.04910929,0.73834189,0.05312578,0.19984143,0.00000000
5.56178089,1.19536974,2.42571531,0.02111178,0.02929050,0.05254614,0.73205232,0.05296723,0.19683286,0.00000000
5.56778389,1.21170580,2.49894114,0.02041049,0.02787262,0.05618238,0.72576877,0.05298462,0.19376627,0.00000000
5.57378689,1.23043465,2.57543583,0.01971348,0.02645497,0.05997868,0.71976429,0.05319248,0.19075051,0.00000000
5.57978989,1.25166675,2.65542201,0.01903281,0.02505745,0.06388733,0.71428430,0.05359913,0.18788560,0.00000000
5.58579290,1.27540870,2.73898446,0.01837939,0.02369910,0.06785321,0.70953854,0.05420639,0.18525952,0.00000000
5.59179590,1.30156028,2.82605425,0.01776271,0.02239761,0.07181510,0.70569493,0.05500931,0.18294565,0.00000000
5.59779890,1.32991641,2.91640109,0.01719058,0.02116892,0.07570742,0.70287559,0.05599638,0.18100094,0.00000000
5.60380190,1.36017394,3.00963445,0.01666908,0.02002694,0.07946218,0.70115522,0.05714983,0.17946480,0.00000000
5.60980490,1.39194296,3.10521348,0.01620242,0.01898324,0.08301123,0.70056182,0.05844624,0.17835885,0.00000000
5.61580790,1.42476200,3.20246514,0.01579301,0.01804694,0.08628857,0.70107958,0.05985734,0.17768746,0.00000000
5.62181091,1.45811643,3.30060940,0.01544152,0.01722460,0.08923275,0.70265366,0.06135097,0.17743890,0.00000000
5.62781391,1.49145886,3.39879010,0.01514707,0.01652025,0.09178912,0.70519652,0.06289216,0.17758729,0.00000000
5.63381691,1.52423081,3.49610939,0.01490736,0.01593542,0.09391191,0.70859536,0.06444431,0.17809494,0.00000000
5.63981991,1.55588424,3.59166368,0.01471898,0.01546933,0.09556602,0.71271997,0.06597034,0.17891505,0.00000000
5.64582291,1.58590190,3.68457897,0.01457763,0.01511905,0.09672835,0.71743080,0.06743386,0.17999468,0.00000000
5.65182591,1.61381560,3.77404324,0.01447838,0.01487972,0.09738875,0.72258635,0.06880027,0.18127771,0.00000000
5.65782891,1.63922136,3.85933400,0.01441596,0.01474484,0.09755037,0.72804980,0.07003773,0.18270767,0.00000000
5.66383192,1.66179082,3.93983934,0.01438502,0.01470649,0.09722950,0.73369418,0.07111800,0.18423032,0.00000000
5.66983492,1.68127835,4.01507120,0.01438027,0.01475561,0.09645488,0.73940611,0.07201706,0.18579581,0.00000000
5.67583792,1.69752379,4.08467019,0.01439673,0.01488226,0.09526641,0.74508774,0.07271566,0.18736032,0.00000000
5.68184092,1.71045058,4.14840167,0.01442983,0.01507581,0.09371354,0.75065691,0.07319952,0.18888716,0.00000000
5.68784392,1.72005980,4.20614356,0.01447548,0.01532520,0.09185317,0.75604574,0.07345945,0.19034725,0.00000000
5.69384692,1.72642039,4.25786662,0.01453012,0.01561907,0.08974729,0.76119769,0.07349120,0.19171892,0.00000000
5.69984992,1.72965642,4.30360874,0.01459068,0.01594596,0.08746053,0.76606346,0.07329521,0.19298729,0.00000000
5.70585293,1.72993201,4.34344482,0.01465454,0.01629440,0.08505752,0.77059619,0.07287616,0.19414300,0.00000000
5.71185593,1.72743506,4.37745445,0.01471946,0.01665306,0.08260048,0.77474617,0.07224240,0.19518064,0.00000000
5.71785893,1.72236065,4.40568950,0.01478339,0.01701082,0.08014688,0.77845568,0.07140535,0.19609688,0.00000000
5.72386193,1.71489502,4.42814391,0.01484442,0.01735687,0.07774744,0.78165438,0.07037874,0.19688851,0.00000000
5.72986493,1.70520121,4.44472779,0.01490063,0.01768081,0.07544448,0.78425551,0.06917799,0.19755046,0.00000000
5.73586793,1.69340702,4.45524787,0.01494992,0.01797273,0.07327070,0.78615340,0.06781944,0.19807401,0.00000000
5.74187094,1.67959605,4.45939566,0.01498999,0.01822330,0.07124848,0.78722249,0.06631977,0.19844529,0.00000000
