energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.48724362,0.36388149,0.00004449,0.04356407,0.01529916,0.14220894,0.11321739,0.00135143,0.21544825
-4.48124062,0.36826501,0.00003792,0.04592439,0.01318179,0.15122191,0.11025838,0.00115860,0.22277688
-4.47523762,0.37613278,0.00003223,0.04858992,0.01138919,0.16106683,0.10858923,0.00099172,0.23191259
-4.46923462,0.38702686,0.00002739,0.05150399,0.00990000,0.17155146,0.10806535,0.00084960,0.24258708
-4.46323162,0.40044543,0.00002335,0.05460429,0.00869149,0.18246510,0.10852765,0.00073094,0.25450669
-4.45722861,0.41585738,0.00002007,0.05782433,0.00774026,0.19358374,0.10980771,0.00063441,0.26736043
-4.45122561,0.43271731,0.00001751,0.06109518,0.00702287,0.20467581,0.11173274,0.00055870,0.28082868
-4.44522261,0.45048089,0.00001563,0.06434715,0.00651626,0.21550840,0.11413056,0.00050260,0.29459222
-4.43921961,0.46862000,0.00001441,0.06751174,0.00619810,0.22585384,0.11683426,0.00046501,0.30834134
-4.43321661,0.48663727,0.00001381,0.07052343,0.00604706,0.23549628,0.11968656,0.00044501,0.32178490
-4.42721361,0.50407969,0.00001384,0.07332149,0.00604296,0.24423815,0.12254372,0.00044186,0.33465879
-4.42121061,0.52055073,0.00001448,0.07585173,0.00616676,0.25190621,0.12527901,0.00045501,0.34673377
-4.41520760,0.53572069,0.00001574,0.07806790,0.00640066,0.25835684,0.12778555,0.00048411,0.35782206
-4.40920460,0.54933478,0.00001763,0.07993300,0.00672798,0.26348053,0.12997852,0.00052900,0.36778277
-4.40320160,0.56121877,0.00002017,0.08142017,0.00713317,0.26720520,0.13179671,0.00058966,0.37652556
-4.39719860,0.57128174,0.00002338,0.08251328,0.00760168,0.26949816,0.13320330,0.00066622,0.38401268
-4.39119560,0.57951609,0.00002728,0.08320709,0.00811989,0.27036684,0.13418595,0.00075887,0.39025898
-4.38519260,0.58599454,0.00003192,0.08350702,0.00867508,0.26985789,0.13475620,0.00086786,0.39533008
-4.37918959,0.59086439,0.00003730,0.08342858,0.00925534,0.26805505,0.13494815,0.00099340,0.39933866
-4.37318659,0.59433921,0.00004345,0.08299633,0.00984956,0.26507560,0.13481659,0.00113565,0.40243905
-4.36718359,0.59668838,0.00005038,0.08224261,0.01044737,0.26106566,0.13443463,0.00129459,0.40482027
-4.36118059,0.59822483,0.00005809,0.08120593,0.01103918,0.25619460,0.13389090,0.00147003,0.40669804
-4.35517759,0.59929173,0.00006657,0.07992922,0.01161613,0.25064878,0.13328652,0.00166148,0.40830586
-4.34917459,0.60024857,0.00007580,0.07845789,0.01217012,0.24462487,0.13273196,0.00186816,0.40988585
-4.34317159,0.60145737,0.00008572,0.07683798,0.01269382,0.23832312,0.13234379,0.00208891,0.41167953
-4.33716858,0.60326960,0.00009627,0.07511425,0.01318065,0.23194092,0.13224170,0.00232216,0.41391923
-4.33116558,0.60601435,0.00010735,0.07332851,0.01362481,0.22566682,0.13254560,0.00256591,0.41682028
-4.32516258,0.60998839,0.00011887,0.07151812,0.01402122,0.21967530,0.13337311,0.00281773,0.42057445
-4.31915958,0.61544820,0.00013069,0.06971482,0.01436555,0.21412261,0.13483730,0.00307475,0.42534489
-4.31315658,0.62260455,0.00014266,0.06794384,0.01465418,0.20914354,0.13704489,0.00333372,0.43126273
-4.30715358,0.63161943,0.00015462,0.06622340,0.01488416,0.20484952,0.14009474,0.00359104,0.43842532
-4.30115058,0.64260542,0.00016637,0.06456463,0.01505321,0.20132778,0.14407656,0.00384282,0.44689619
-4.29514757,0.65562722,0.00017773,0.06297175,0.01515964,0.19864163,0.14906996,0.00408500,0.45670652
-4.28914457,0.67070497,0.00018851,0.06144269,0.01520239,0.19683181,0.15514356,0.00431341,0.46785785
-4.28314157,0.68781909,0.00019850,0.05996998,0.01518097,0.19591864,0.16235409,0.00452391,0.48032584
-4.27713857,0.70691587,0.00020753,0.05854181,0.01509546,0.19590472,0.17074553,0.00471252,0.49406459
-4.27113557,0.72791349,0.00021541,0.05714339,0.01494652,0.19677827,0.18034798,0.00487552,0.50901128
-4.26513257,0.75070797,0.00022198,0.05575830,0.01473538,0.19851648,0.19117644,0.00500957,0.52509067
-4.25912956,0.77517841,0.00022711,0.05436993,0.01446387,0.20108907,0.20322930,0.00511186,0.54221924
-4.25312656,0.80119146,0.00023068,0.05296289,0.01413438,0.20446156,0.21648667,0.00518016,0.56030866
-4.24712356,0.82860451,0.00023264,0.05152425,0.01374996,0.20859831,0.23090862,0.00521292,0.57926840
-4.24112056,0.85726777,0.00023292,0.05004466,0.01331422,0.21346513,0.24643339,0.00520934,0.59900749
-4.23511756,0.88702510,0.00023153,0.04851928,0.01283138,0.21903146,0.26297574,0.00516939,0.61943538
-4.22911456,0.91771397,0.00022850,0.04694838,0.01230623,0.22527196,0.28042569,0.00509379,0.64046202
-4.22311156,0.94916463,0.00022388,0.04533780,0.01174409,0.23216767,0.29864778,0.00498404,0.66199739
-4.21710855,0.98119918,0.00021779,0.04369897,0.01115072,0.23970668,0.31748107,0.00484231,0.68395071
-4.21110555,1.01363063,0.00021034,0.04204881,0.01053226,0.24788437,0.33674012,0.00467143,0.70622960
-4.20510255,1.04626267,0.00020169,0.04040931,0.00989514,0.25670327,0.35621699,0.00447472,0.72873943
-4.19909955,1.07889027,0.00019200,0.03880684,0.00924592,0.26617261,0.37568446,0.00425596,0.75138319
-4.19309655,1.11130149,0.00018147,0.03727136,0.00859121,0.27630754,0.39490044,0.00401920,0.77406190
-4.18709355,1.14328059,0.00017029,0.03583538,0.00793750,0.28712815,0.41361351,0.00376868,0.79667576
-4.18109055,1.17461240,0.00015865,0.03453286,0.00729105,0.29865807,0.43156945,0.00350867,0.81912601
-4.17508754,1.20508774,0.00014676,0.03339799,0.00665775,0.31092289,0.44851854,0.00324338,0.84131725
-4.16908454,1.23450952,0.00013479,0.03246400,0.00604301,0.32394818,0.46422332,0.00297684,0.86316017
-4.16308154,1.26269913,0.00012293,0.03176185,0.00545166,0.33775713,0.47846650,0.00271279,0.88457428
-4.15707854,1.28950239,0.00011133,0.03131911,0.00488785,0.35236775,0.49105848,0.00245461,0.90549029
-4.15107554,1.31479464,0.00010013,0.03115881,0.00435506,0.36778970,0.50184426,0.00220527,0.92585187
-4.14507254,1.33848425,0.00008947,0.03129843,0.00385598,0.38402067,0.51070915,0.00196730,0.94561626
-4.13906953,1.36051413,0.00007945,0.03174902,0.00339259,0.40104247,0.51758311,0.00174274,0.96475376
-4.13306653,1.38086092,0.00007015,0.03251449,0.00296615,0.41881692,0.52244322,0.00153317,0.98324560
-4.12706353,1.39953163,0.00006165,0.03359109,0.00257724,0.43728166,0.52531438,0.00133973,1.00108040
-4.12106053,1.41655778,0.00005402,0.03496706,0.00222585,0.45634631,0.52626776,0.00116313,1.01824920
-4.11505753,1.43198737,0.00004732,0.03662253,0.00191146,0.47588897,0.52541748,0.00100374,1.03473941
-4.10905453,1.44587512,0.00004158,0.03852967,0.00163314,0.49575365,0.52291528,0.00086161,1.05052795
-4.10305153,1.45827169,0.00003689,0.04065309,0.00138967,0.51574876,0.51894368,0.00073658,1.06557419
-4.09704852,1.46921264,0.00003331,0.04295042,0.00117967,0.53564700,0.51370795,0.00062832,1.07981332
-4.09104552,1.47870806,0.00003094,0.04537326,0.00100172,0.55518694,0.50742719,0.00053643,1.09315061
-4.08504252,1.48673372,0.00002990,0.04786824,0.00085448,0.57407639,0.50032525,0.00046049,1.10545728
-4.07903952,1.49322469,0.00003037,0.05037837,0.00073687,0.59199773,0.49262167,0.00040020,1.11656851
-4.07303652,1.49807188,0.00003257,0.05284457,0.00064815,0.60861510,0.48452343,0.00035542,1.12628391
-4.06703352,1.50112233,0.00003679,0.05520729,0.00058811,0.62358331,0.47621769,0.00032622,1.13437079
-4.06103052,1.50218317,0.00004340,0.05740824,0.00055717,0.63655820,0.46786611,0.00031304,1.14057020
-4.05502751,1.50102947,0.00005286,0.05939220,0.00055653,0.64720811,0.45960082,0.00031670,1.14460568
-4.04902451,1.49741567,0.00006575,0.06110870,0.00058832,0.65522590,0.45152238,0.00033848,1.14619434
-4.04302151,1.49108998,0.00008277,0.06251370,0.00065574,0.66034098,0.44369963,0.00038022,1.14505978
-4.03701851,1.48181103,0.00010473,0.06357103,0.00076319,0.66233078,0.43617158,0.00044435,1.14094611
-4.03101551,1.46936592,0.00013262,0.06425367,0.00091644,0.66103105,0.42895094,0.00053397,1.13363251
-4.02501251,1.45358852,0.00016758,0.06454471,0.00112272,0.65634446,0.42202921,0.00065287,1.12294721
-4.01900950,1.43437715,0.00021089,0.06443801,0.00139094,0.64824702,0.41538297,0.00080557,1.10878044
-4.01300650,1.41171033,0.00026401,0.06393852,0.00173175,0.63679182,0.40898093,0.00099734,1.09109529
-4.00700350,1.38566000,0.00032857,0.06306226,0.00215767,0.62211012,0.40279136,0.00123421,1.06993608
-4.00100050,1.35640113,0.00040632,0.06183592,0.00268326,0.60440939,0.39678953,0.00152291,1.04543354
-3.99499750,1.32421737,0.00049915,0.06029612,0.00332509,0.58396863,0.39096466,0.00187080,1.01780671
-3.98899450,1.28950222,0.00060906,0.05848843,0.00410189,0.56113097,0.38532605,0.00228582,0.98736116
-3.98299150,1.25275571,0.00073809,0.05646608,0.00503452,0.53629400,0.37990815,0.00277631,0.95448382
-3.97698849,1.21457660,0.00088828,0.05428850,0.00614592,0.50989835,0.37477414,0.00335088,0.91963451
-3.97098549,1.17565053,0.00106164,0.05201972,0.00746111,0.48241480,0.37001798,0.00401816,0.88333459
-3.96498249,1.13673449,0.00126004,0.04972670,0.00900695,0.45433080,0.36576484,0.00478653,0.84615334
-3.95897949,1.09863835,0.00148514,0.04747769,0.01081205,0.42613681,0.36216973,0.00566389,0.80869244
-3.95297649,1.06220423,0.00173830,0.04534055,0.01290643,0.39831296,0.35941455,0.00665726,0.77156954
-3.94697349,1.02828433,0.00202051,0.04338131,0.01532122,0.37131682,0.35770362,0.00777248,0.73540131
-3.94097049,0.99771831,0.00233227,0.04166274,0.01808828,0.34557231,0.35725784,0.00901382,0.70078673
-3.93496748,0.97131078,0.00267350,0.04024319,0.02123964,0.32146042,0.35830779,0.01038361,0.66829128
-3.92896448,0.94980981,0.00304347,0.03917557,0.02480704,0.29931181,0.36108598,0.01188189,0.63843248
-3.92296148,0.93388696,0.00344074,0.03850655,0.02882121,0.27940137,0.36581860,0.01350612,0.61166721
-3.91695848,0.92411957,0.00386305,0.03827592,0.03331123,0.26194487,0.37271702,0.01525086,0.58838122
-3.91095548,0.92097561,0.00430735,0.03851621,0.03830371,0.24709751,0.38196947,0.01710760,0.56888096
-3.90495248,0.92480142,0.00476976,0.03925233,0.04382195,0.23495428,0.39373297,0.01906463,0.55338794
-3.89894947,0.93581267,0.00524558,0.04050149,0.04988508,0.22555189,0.40812609,0.02110701,0.54203559
-3.89294647,0.95408846,0.00572936,0.04227314,0.05650703,0.21887199,0.42522246,0.02321669,0.53486860
-3.88694347,0.97956874,0.00621498,0.04456899,0.06369560,0.21484544,0.44504547,0.02537266,0.53184450
-3.88094047,1.01205478,0.00669576,0.04738312,0.07145143,0.21335739,0.46756418,0.02755133,0.53283744
-3.87493747,1.05121264,0.00716459,0.05070210,0.07976696,0.21425282,0.49269064,0.02972692,0.53764378
-3.86893447,1.09657947,0.00761412,0.05450519,0.08862549,0.21734238,0.52027860,0.03187206,0.54598931
-3.86293147,1.14757215,0.00803694,0.05876448,0.09800022,0.22240835,0.55012376,0.03395833,0.55753768
-3.85692846,1.20349834,0.00842578,0.06344511,0.10785344,0.22921049,0.58196544,0.03595705,0.57189992
-3.85092546,1.26356931,0.00877371,0.06850554,0.11813584,0.23749173,0.61548974,0.03783997,0.58864453
-3.84492246,1.32691453,0.00907437,0.07389782,0.12878597,0.24698366,0.65033405,0.03958003,0.60730805
-3.83891946,1.39259753,0.00932213,0.07956797,0.13973006,0.25741161,0.68609295,0.04115212,0.62740571
-3.83291646,1.45963294,0.00951231,0.08545643,0.15088197,0.26849961,0.72232522,0.04253373,0.64844201
-3.82691346,1.52700438,0.00964129,0.09149867,0.16214357,0.27997487,0.75856205,0.04370560,0.66992090
-3.82091046,1.59368293,0.00970663,0.09762586,0.17340553,0.29157210,0.79431620,0.04465221,0.69135560
-3.81490745,1.65864602,0.00970718,0.10376579,0.18454839,0.30303758,0.82909193,0.04536217,0.71227767
-3.80890445,1.72089651,0.00964308,0.10984389,0.19544419,0.31413291,0.86239566,0.04582846,0.73224538
-3.80290145,1.77948161,0.00951576,0.11578444,0.20595846,0.32463861,0.89374701,0.04604852,0.75085129
-3.79689845,1.83351148,0.00932790,0.12151193,0.21595258,0.33435748,0.92269006,0.04602420,0.76772888
-3.79089545,1.88217716,0.00908331,0.12695256,0.22528664,0.34311760,0.94880460,0.04576157,0.78255823
-3.78489245,1.92476744,0.00878686,0.13203585,0.23382242,0.35077511,0.97171696,0.04527058,0.79507084
-3.77888944,1.96068436,0.00844426,0.13669627,0.24142676,0.35721657,0.99111027,0.04456462,0.80505329
-3.77288644,1.98945684,0.00806190,0.14087493,0.24797493,0.36236085,1.00673355,0.04365998,0.81234997
-3.76688344,2.01075195,0.00764669,0.14452114,0.25335404,0.36616044,1.01840958,0.04257529,0.81686466
-3.76088044,2.02438345,0.00720580,0.14759390,0.25746631,0.36860214,1.02604095,0.04133087,0.81856107
-3.75487744,2.03031705,0.00674651,0.15006314,0.26023208,0.36970696,1.02961404,0.03994814,0.81746216
-3.74887444,2.02867195,0.00627600,0.15191069,0.26159241,0.36952924,1.02920074,0.03844896,0.81364825
-3.74287144,2.01971838,0.00580115,0.15313096,0.26151117,0.36815477,1.02495748,0.03685516,0.80725397
-3.73686843,2.00387080,0.00532844,0.15373115,0.25997650,0.36569812,1.01712161,0.03518796,0.79846393
-3.73086543,1.98167674,0.00486378,0.15373113,0.25700160,0.36229894,1.00600500,0.03346763,0.78750712
-3.72486243,1.95380130,0.00441239,0.15316279,0.25262475,0.35811740,0.99198493,0.03171313,0.77465020
-3.71885943,1.92100751,0.00397881,0.15206899,0.24690857,0.35332885,0.97549251,0.02994188,0.76018967
-3.71285643,1.88413318,0.00356675,0.15050209,0.23993853,0.34811786,0.95699892,0.02816963,0.74444307
-3.70685343,1.84406470,0.00317917,0.14852210,0.23182079,0.34267171,0.93699994,0.02641037,0.72773954
-3.70085043,1.80170882,0.00281823,0.14619453,0.22267941,0.33717369,0.91599935,0.02467635,0.71040980
-3.69484742,1.75796334,0.00248535,0.14358797,0.21265302,0.33179637,0.89449179,0.02297814,0.69277605
-3.68884442,1.71368794,0.00218125,0.14077167,0.20189120,0.32669516,0.87294590,0.02132471,0.67514206
-3.68284142,1.66967628,0.00190603,0.13781298,0.19055055,0.32200246,0.85178837,0.01972359,0.65778378
-3.67683842,1.62663080,0.00165922,0.13477501,0.17879072,0.31782253,0.83138969,0.01818102,0.64094100
-3.67083542,1.58514113,0.00143989,0.13171445,0.16677051,0.31422761,0.81205232,0.01670206,0.62481035
-3.66483242,1.54566750,0.00124674,0.12867974,0.15464419,0.31125521,0.79400185,0.01529079,0.60954003
-3.65882941,1.50852975,0.00107815,0.12570966,0.14255812,0.30890701,0.77738153,0.01395042,0.59522647
-3.65282641,1.47390272,0.00093228,0.12283241,0.13064784,0.30714918,0.76225067,0.01268341,0.58191335
-3.64682341,1.44181833,0.00080717,0.12006525,0.11903572,0.30591449,0.74858690,0.01149160,0.56959278
-3.64082041,1.41217428,0.00070076,0.11741461,0.10782910,0.30510583,0.73629229,0.01037628,0.55820898
-3.63481741,1.38474910,0.00061099,0.11487686,0.09711908,0.30460127,0.72520308,0.00933823,0.54766407
-3.62881441,1.35922281,0.00053582,0.11243948,0.08697991,0.30426032,0.71510260,0.00837787,0.53782585
-3.62281141,1.33520232,0.00047332,0.11008265,0.07746894,0.30393115,0.70573675,0.00749524,0.52853725
-3.61680840,1.31225008,0.00042164,0.10778124,0.06862705,0.30345846,0.69683122,0.00669007,0.51962691
-3.61080540,1.28991489,0.00037909,0.10550699,0.06047958,0.30269158,0.68810986,0.00596185,0.51092043
-3.60480240,1.26776291,0.00034412,0.10323071,0.05303760,0.30149256,0.67931293,0.00530988,0.50225170
-3.59879940,1.24540762,0.00031536,0.10092456,0.04629947,0.29974362,0.67021462,0.00473330,0.49347373
-3.59279640,1.22253695,0.00029159,0.09856414,0.04025256,0.29735380,0.66063884,0.00423116,0.48446833
-3.58679340,1.19893627,0.00027180,0.09613021,0.03487515,0.29426444,0.65047247,0.00380249,0.47515429
-3.58079040,1.17450599,0.00025510,0.09361022,0.03013824,0.29045311,0.63967547,0.00344632,0.46549344
-3.57478739,1.14927294,0.00024079,0.09099922,0.02600743,0.28593593,0.62828724,0.00316177,0.45549434
-3.56878439,1.12339488,0.00022829,0.08830041,0.02244457,0.28076807,0.61642906,0.00294805,0.44521338
-3.56278139,1.09715785,0.00021719,0.08552511,0.01940929,0.27504247,0.60430225,0.00280453,0.43475323
-3.55677839,1.07096661,0.00020718,0.08269228,0.01686041,0.26888673,0.59218243,0.00273070,0.42425867
-3.55077539,1.04532862,0.00019804,0.07982754,0.01475695,0.26245849,0.58040974,0.00272619,0.41391008
-3.54477239,1.02083222,0.00018967,0.07696184,0.01305908,0.25593929,0.56937586,0.00279072,0.40391483
-3.53876938,0.99812028,0.00018203,0.07412978,0.01172873,0.24952736,0.55950808,0.00292405,0.39449705
-3.53276638,0.97786044,0.00017514,0.07136779,0.01073006,0.24342963,0.55125131,0.00312590,0.38588640
-3.52676338,0.96071343,0.00016907,0.06871211,0.01002962,0.23785324,0.54504874,0.00339582,0.37830617
-3.52076038,0.94730088,0.00016391,0.06619691,0.00959644,0.23299693,0.54132196,0.00373309,0.37196157
-3.51475738,0.93817424,0.00015979,0.06385242,0.00940193,0.22904283,0.54045139,0.00413660,0.36702861
-3.50875438,0.93378598,0.00015682,0.06170334,0.00941968,0.22614870,0.54275785,0.00460463,0.36364412
-3.50275138,0.93446452,0.00015513,0.05976756,0.00962514,0.22444119,0.54848594,0.00513477,0.36189751
-3.49674837,0.94039389,0.00015482,0.05805515,0.00999531,0.22401025,0.55778996,0.00572377,0.36182454
-3.49074537,0.95159896,0.00015598,0.05656793,0.01050838,0.22490486,0.57072287,0.00636736,0.36340333
-3.48474237,0.96793683,0.00015867,0.05529925,0.01114342,0.22713036,0.58722879,0.00706021,0.36655298
-3.47873937,0.98909465,0.00016290,0.05423434,0.01188002,0.23064732,0.60713921,0.00779583,0.37113459
-3.47273637,1.01459405,0.00016867,0.05335100,0.01269807,0.23537204,0.63017324,0.00856654,0.37695481
-3.46673337,1.04380178,0.00017592,0.05262060,0.01357761,0.24117864,0.65594174,0.00936347,0.38377159
-3.46073037,1.07594618,0.00018456,0.05200942,0.01449869,0.24790261,0.68395532,0.01017668,0.39130197
-3.45472736,1.11013886,0.00019446,0.05148013,0.01544138,0.25534567,0.71363589,0.01099519,0.39923144
-3.44872436,1.14540054,0.00020544,0.05099343,0.01638582,0.26328186,0.74433138,0.01180724,0.40722450
-3.44272136,1.18069024,0.00021730,0.05050971,0.01731239,0.27146438,0.77533321,0.01260043,0.41493596
-3.43671836,1.21493655,0.00022981,0.04999071,0.01820192,0.27963324,0.80589580,0.01336205,0.42202247
-3.43071536,1.24706985,0.00024269,0.04940097,0.01903593,0.28752314,0.83525756,0.01407929,0.42815382
-3.42471236,1.27605439,0.00025567,0.04870919,0.01979702,0.29487164,0.86266256,0.01473966,0.43302357
-3.41870935,1.30091889,0.00026844,0.04788928,0.02046911,0.30142691,0.88738225,0.01533124,0.43635857
-3.41270635,1.32078479,0.00028071,0.04692120,0.02103785,0.30695526,0.90873636,0.01584304,0.43792713
-3.40670335,1.33489107,0.00029219,0.04579143,0.02149092,0.31124782,0.92611233,0.01626534,0.43754537
-3.40070035,1.34261483,0.00030258,0.04449321,0.02181829,0.31412640,0.93898255,0.01658995,0.43508186
-3.39469735,1.34348711,0.00031163,0.04302642,0.02201251,0.31544815,0.94691895,0.01681046,0.43046012
-3.38869435,1.33720344,0.00031909,0.04139726,0.02206884,0.31510915,0.94960422,0.01692247,0.42365933
-3.38269135,1.32362881,0.00032476,0.03961762,0.02198538,0.31304647,0.94683952,0.01692369,0.41471294
-3.37668834,1.30279730,0.00032848,0.03770434,0.02176309,0.30923907,0.93854837,0.01681402,0.40370571
-3.37068534,1.27490631,0.00033014,0.03567826,0.02140567,0.30370719,0.92477659,0.01659554,0.39076904
-3.36468234,1.24030599,0.00032966,0.03356322,0.02091950,0.29651053,0.90568843,0.01627247,0.37607515
-3.35867934,1.19948423,0.00032702,0.03138504,0.02031336,0.28774526,0.88155915,0.01585101,0.35983019
-3.35267634,1.15304817,0.00032224,0.02917044,0.01959814,0.27753995,0.85276432,0.01533911,0.34226674
-3.34667334,1.10170280,0.00031541,0.02694613,0.01878651,0.26605073,0.81976637,0.01474628,0.32363588
-3.34067034,1.04622772,0.00030665,0.02473786,0.01789254,0.25345578,0.78309898,0.01408323,0.30419933
-3.33466733,0.98745287,0.00029610,0.02256974,0.01693123,0.23994939,0.74334996,0.01336161,0.28422175
-3.32866433,0.92623416,0.00028397,0.02046357,0.01591815,0.22573594,0.70114326,0.01259361,0.26396359
-3.32266133,0.86342990,0.00027048,0.01843839,0.01486898,0.21102389,0.65712086,0.01179167,0.24367463
-3.31665833,0.79987871,0.00025586,0.01651015,0.01379909,0.19602000,0.61192509,0.01096812,0.22358845
-3.31065533,0.73637970,0.00024037,0.01469160,0.01272324,0.18092407,0.56618217,0.01013490,0.20391781
-3.30465233,0.67367531,0.00022426,0.01299222,0.01165518,0.16592427,0.52048731,0.00930326,0.18485115
