energy_ev,total_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,1.56946339,0.75977789,0.38756521,0.30560982,0.25142079,0.04750520,0.11137661,0.02225902,0.70755611
-4.63131566,1.66100540,0.80205637,0.40729691,0.32043919,0.27022715,0.05190410,0.11768137,0.02415512,0.74028941
-4.62531266,1.75261036,0.84355408,0.42746198,0.33511823,0.28903066,0.05632452,0.12411457,0.02606744,0.77261110
-4.61930965,1.84277259,0.88350801,0.44764421,0.34939191,0.30757182,0.06070461,0.13062922,0.02797811,0.80383082
-4.61330665,1.92999519,0.92117264,0.46742031,0.36301428,0.32558694,0.06497900,0.13718445,0.02986946,0.83327330
-4.60730365,2.01283793,0.95584475,0.48637332,0.37575705,0.34281544,0.06908045,0.14374740,0.03172462,0.86030172
-4.60130065,2.08996400,0.98688770,0.50410606,0.38741732,0.35900742,0.07294166,0.15029467,0.03352809,0.88433999
-4.59529765,2.16018404,1.01375405,0.52025409,0.39782437,0.37393109,0.07649722,0.15681322,0.03526635,0.90489306
-4.58929465,2.22249528,1.03600551,0.53449766,0.40684519,0.38737985,0.07968564,0.16330062,0.03692834,0.92156458
-4.58329165,2.27611432,1.05332951,0.54657218,0.41438836,0.39917868,0.08245133,0.16976469,0.03850595,0.93407098
-4.57728864,2.32050196,1.06555135,0.55627678,0.42040637,0.40918952,0.08474643,0.17622245,0.03999435,0.94225151
-4.57128564,2.35537915,1.07264172,0.56348057,0.42489604,0.41731547,0.08653250,0.18269849,0.04139226,0.94607382
-4.56528264,2.38073320,1.07471886,0.56812636,0.42789731,0.42350355,0.08778183,0.18922276,0.04270203,0.94563484
-4.55927964,2.39681411,1.07204545,0.57023172,0.42949026,0.42774598,0.08847850,0.19582796,0.04392963,0.94115693
-4.55327664,2.40412129,1.06502034,0.56988726,0.42979074,0.43007986,0.08861897,0.20254667,0.04508440,0.93297956
-4.54727364,2.40338118,1.05416523,0.56725230,0.42894476,0.43058535,0.08821227,0.20940827,0.04617873,0.92154680
-4.54127064,2.39551706,1.04010718,0.56254806,0.42712190,0.42938241,0.08727974,0.21643599,0.04722762,0.90739127
-4.53526763,2.38161235,1.02355739,0.55604870,0.42450823,0.42662627,0.08585438,0.22364411,0.04824798,0.89111532
-4.52926463,2.36286930,1.00528742,0.54807074,0.42129899,0.42250193,0.08397979,0.23103560,0.04925804,0.87337002
-4.52326163,2.34056481,0.98610364,0.53896110,0.41769136,0.41721787,0.08170878,0.23860023,0.05027646,0.85483312
-4.51725863,2.31600551,0.96682114,0.52908447,0.41387776,0.41099931,0.07910174,0.24631343,0.05132161,0.83618672
-4.51125563,2.29048397,0.94823798,0.51881057,0.41003993,0.40408132,0.07622480,0.25413580,0.05241070,0.81809556
-4.50525263,2.26523784,0.93111102,0.50850161,0.40634391,0.39670208,0.07314789,0.26201346,0.05355898,0.80118677
-4.49924962,2.24141350,0.91613394,0.49850080,0.40293625,0.38909649,0.06994280,0.26987919,0.05477907,0.78603177
-4.49324662,2.22003541,0.90391846,0.48912194,0.39994136,0.38149039,0.06668128,0.27765433,0.05608024,0.77313091
-4.48724362,2.20198206,0.89497913,0.48064080,0.39746018,0.37409556,0.06343326,0.28525126,0.05746793,0.76290125
-4.48124062,2.18796893,0.88972224,0.47328829,0.39556984,0.36710552,0.06026523,0.29257651,0.05894335,0.75566778
-4.47523762,2.17853851,0.88843883,0.46724574,0.39432446,0.36069229,0.05723891,0.29953420,0.06050325,0.75165809
-4.46923462,2.17405706,0.89130188,0.46264223,0.39375662,0.35500392,0.05441002,0.30602959,0.06213983,0.75100053
-4.46323162,2.17471751,0.89836747,0.45955389,0.39387948,0.35016292,0.05182745,0.31197274,0.06384084,0.75372555
-4.45722861,2.18054748,0.90957939,0.45800518,0.39468915,0.34626538,0.04953254,0.31728184,0.06558979,0.75976991
-4.45122561,2.19142142,0.92477680,0.45797171,0.39616719,0.34338058,0.04755868,0.32188626,0.06736638,0.76898336
-4.44522261,2.20707570,0.94370429,0.45938450,0.39828288,0.34155120,0.04593108,0.32572894,0.06914697,0.78113724
-4.43921961,2.22712541,0.96602367,0.46213520,0.40099523,0.34079370,0.04466665,0.32876820,0.07090524,0.79593455
-4.43321661,2.25108197,0.99132684,0.46608209,0.40425449,0.34109909,0.04377418,0.33097875,0.07261290,0.81302086
-4.42721361,2.27837046,1.01914913,0.47105640,0.40800311,0.34243367,0.04325447,0.33235193,0.07424045,0.83199572
-4.42121061,2.30834608,1.04898252,0.47686874,0.41217624,0.34474007,0.04310067,0.33289516,0.07575801,0.85242401
-4.41520760,2.34030939,1.08028832,0.48331532,0.41670169,0.34793826,0.04329871,0.33263073,0.07713610,0.87384687
-4.40920460,2.37351990,1.11250902,0.49018380,0.42149962,0.35192679,0.04382775,0.33159396,0.07834648,0.89579210
-4.40320160,2.40720831,1.14507893,0.49725855,0.42648204,0.35658424,0.04466074,0.32983091,0.07936286,0.91778365
-4.39719860,2.44058753,1.17743378,0.50432531,0.43155227,0.36177090,0.04576509,0.32739586,0.08016162,0.93935020
-4.39119560,2.47286294,1.20901908,0.51117519,0.43660478,0.36733092,0.04710339,0.32434858,0.08072237,0.96003289
-4.38519260,2.50324223,1.23929753,0.51760802,0.44152533,0.37309483,0.04863422,0.32075173,0.08102848,0.97939215
-4.37918959,2.53094563,1.26775553,0.52343509,0.44619179,0.37888262,0.05031309,0.31666853,0.08106744,0.99701375
-4.37318659,2.55521662,1.29390912,0.52848146,0.45047572,0.38450736,0.05209342,0.31216072,0.08083114,1.01251435
-4.36718359,2.57533368,1.31730960,0.53258782,0.45424468,0.38977927,0.05392763,0.30728700,0.08031601,1.02554648
-4.36118059,2.59062312,1.33754885,0.53561215,0.45736545,0.39451032,0.05576828,0.30210205,0.07952304,1.03580324
-4.35517759,2.60047291,1.35426472,0.53743111,0.45970786,0.39851910,0.05756922,0.29665604,0.07845767,1.04302268
-4.34917459,2.60434739,1.36714640,0.53794139,0.46114931,0.40163586,0.05928679,0.29099468,0.07712960,1.04699205
-4.34317159,2.60180203,1.37593976,0.53706095,0.46157963,0.40370751,0.06088086,0.28515965,0.07555248,1.04755166
-4.33716858,2.59249794,1.38045260,0.53473020,0.46090604,0.40460242,0.06231590,0.27918945,0.07374351,1.04459858
-4.33116558,2.57621500,1.38055953,0.53091306,0.45905796,0.40421463,0.06356178,0.27312036,0.07172298,1.03808965
-4.32516258,2.55286294,1.37620620,0.52559789,0.45599134,0.40246738,0.06459450,0.26698754,0.06951374,1.02804397
-4.31915958,2.52248932,1.36741261,0.51879816,0.45169221,0.39931572,0.06539659,0.26082601,0.06714066,1.01454433
-4.31315658,2.48528380,1.35427502,0.51055277,0.44617919,0.39474805,0.06595732,0.25467138,0.06463001,0.99773760
-4.30715358,2.44157777,1.33696625,0.50092589,0.43950475,0.38878634,0.06627263,0.24856037,0.06200887,0.97783360
-4.30115058,2.39183931,1.31573404,0.49000632,0.43175509,0.38148523,0.06634478,0.24253087,0.05930460,0.95510244
-4.29514757,2.33666288,1.29089726,0.47790618,0.42304850,0.37292979,0.06618173,0.23662159,0.05654421,0.92987011
-4.28914457,2.27675423,1.26283984,0.46475888,0.41353235,0.36323220,0.06579639,0.23087129,0.05375386,0.90251228
-4.28314157,2.21291078,1.23200255,0.45071656,0.40337859,0.35252743,0.06520560,0.22531769,0.05095841,0.87344621
-4.27713857,2.14599820,1.19887274,0.43594674,0.39277824,0.34096805,0.06442901,0.21999603,0.04818098,0.84312120
-4.27113557,2.07692423,1.16397232,0.42062851,0.38193479,0.32871867,0.06348798,0.21493748,0.04544262,0.81200744
-4.26513257,2.00661088,1.12784451,0.40494823,0.37105713,0.31594998,0.06240438,0.21016746,0.04276203,0.78058389
-4.25912956,1.93596619,1.09103971,0.38909500,0.36035208,0.30283295,0.06119955,0.20570415,0.04015538,0.74932537
-4.25312656,1.86585701,1.05410131,0.37325596,0.35001700,0.28953327,0.05989334,0.20155705,0.03763619,0.71868961
-4.24712356,1.79708396,1.01755186,0.35761175,0.34023290,0.27620639,0.05850337,0.19772604,0.03521533,0.68910444
-4.24112056,1.73035979,0.98188033,0.34233222,0.33115819,0.26299337,0.05704445,0.19420073,0.03290103,0.66095593
-4.23511756,1.66629202,0.94753095,0.32757260,0.32292348,0.25001766,0.05552833,0.19096043,0.03069903,0.63457793
-4.22911456,1.60537073,0.91489421,0.31347035,0.31562760,0.23738288,0.05396354,0.18797455,0.02861274,0.61024335
-4.22311156,1.54796165,0.88430028,0.30014274,0.30933509,0.22517175,0.05235564,0.18520358,0.02664351,0.58815778
-4.21710855,1.49430500,0.85601507,0.28768524,0.30407503,0.21344603,0.05070750,0.18260054,0.02479084,0.56845562
-4.21110555,1.44451959,0.83023915,0.27617079,0.29984140,0.20224740,0.04901987,0.18011281,0.02305278,0.55119897
-4.20510255,1.39861195,0.80710924,0.26565003,0.29659493,0.19159919,0.04729200,0.17768428,0.02142614,0.53637924
-4.19909955,1.35648958,0.78670213,0.25615215,0.29426603,0.18150885,0.04552235,0.17525772,0.01990689,0.52392160
-4.19309655,1.31797765,0.76904074,0.24768660,0.29275896,0.17197073,0.04370928,0.17277711,0.01849044,0.51369188
-4.18709355,1.28283781,0.75410168,0.24024526,0.29195677,0.16296926,0.04185178,0.17019006,0.01717191,0.50550563
-4.18109055,1.25078828,0.74182389,0.23380507,0.29172682,0.15448218,0.03995001,0.16744982,0.01594638,0.49913898
-4.17508754,1.22152397,0.73211775,0.22833084,0.29192657,0.14648358,0.03800582,0.16451721,0.01480915,0.49434068
-4.16908454,1.19473560,0.72487398,0.22377817,0.29240944,0.13894676,0.03602307,0.16136199,0.01375584,0.49084480
-4.16308154,1.17012692,0.71997197,0.22009621,0.29303039,0.13184665,0.03400779,0.15796389,0.01278258,0.48838343
-4.15707854,1.14742932,0.71728687,0.21723025,0.29365106,0.12516173,0.03196820,0.15431315,0.01188606,0.48669882
-4.15107554,1.12641314,0.71669520,0.21512385,0.29414414,0.11887545,0.02991460,0.15041060,0.01106360,0.48555434
-4.14507254,1.10689553,0.71807866,0.21372065,0.29439707,0.11297709,0.02785907,0.14626725,0.01031314,0.48474379
-4.13906953,1.08874459,0.72132612,0.21296562,0.29431468,0.10746208,0.02581514,0.14190357,0.00963330,0.48409869
-4.13306653,1.07188006,0.72633369,0.21280593,0.29382100,0.10233191,0.02379727,0.13734844,0.00902329,0.48349319
-4.12706353,1.05627073,0.73300322,0.21319134,0.29286005,0.09759358,0.02182045,0.13263782,0.00848298,0.48284652
-4.12106053,1.04192927,0.74123940,0.21407424,0.29139580,0.09325880,0.01989961,0.12781338,0.00801283,0.48212290
-4.11505753,1.02890489,0.75094594,0.21540948,0.28941138,0.08934299,0.01804921,0.12292100,0.00761396,0.48132918
-4.10905453,1.01727475,0.76202124,0.21715401,0.28690765,0.08586418,0.01628277,0.11800941,0.00728814,0.48051025
-4.10305153,1.00713479,0.77435419,0.21926652,0.28390131,0.08284191,0.01461254,0.11312890,0.00703787,0.47974294
-4.09704852,0.99859069,0.78782047,0.22170716,0.28042277,0.08029628,0.01304918,0.10833023,0.00686645,0.47912843
-4.09104552,0.99174978,0.80227996,0.22443741,0.27651391,0.07824707,0.01160161,0.10366382,0.00677810,0.47878417
-4.08504252,0.98671434,0.81757550,0.22742022,0.27222587,0.07671315,0.01027689,0.09917915,0.00677808,0.47883545
-4.07903952,0.98357676,0.83353348,0.23062041,0.26761708,0.07571209,0.00908021,0.09492451,0.00687278,0.47940742
-4.07303652,0.98241687,0.84996620,0.23400536,0.26275160,0.07526004,0.00801497,0.09094689,0.00706983,0.48061788
-4.06703352,0.98330144,0.86667621,0.23754592,0.25769776,0.07537177,0.00708289,0.08729218,0.00737823,0.48257129
-4.06103052,0.98628570,0.88346220,0.24121750,0.25252727,0.07606100,0.00628416,0.08400549,0.00780835,0.48535432
-4.05502751,0.99141665,0.90012641,0.24500123,0.24731467,0.07734072,0.00561766,0.08113158,0.00837191,0.48903295
-4.04902451,0.99873758,0.91648293,0.24888500,0.24213711,0.07922366,0.00508116,0.07871534,0.00908193,0.49365138
-4.04302151,1.00829318,0.93236631,0.25286436,0.23707429,0.08172269,0.00467148,0.07680216,0.00995254,0.49923233
-4.03701851,1.02013472,0.94763998,0.25694302,0.23220862,0.08485111,0.00438471,0.07543824,0.01099869,0.50577886
-4.03101551,1.03432432,0.96220377,0.26113293,0.22762531,0.08862276,0.00421631,0.07467067,0.01223582,0.51327704
-4.02501251,1.05093785,0.97599981,0.26545373,0.22341224,0.09305184,0.00416122,0.07454726,0.01367935,0.52169932
-4.01900950,1.07006571,0.98901639,0.26993160,0.21965969,0.09815246,0.00421394,0.07511611,0.01534414,0.53100809
-4.01300650,1.09181111,1.00128930,0.27459745,0.21645962,0.10393777,0.00436852,0.07642479,0.01724379,0.54115894
-4.00700350,1.11628552,1.01290024,0.27948449,0.21390446,0.11041882,0.00461854,0.07851922,0.01938998,0.55210344
-4.00100050,1.14360120,1.02397234,0.28462526,0.21208546,0.11760300,0.00495711,0.08144221,0.02179161,0.56379088
-3.99499750,1.17386111,1.03466284,0.29004830,0.21109054,0.12549221,0.00537672,0.08523175,0.02445408,0.57616896
-3.98899450,1.20714636,1.04515312,0.29577457,0.21100163,0.13408083,0.00586922,0.08991897,0.02737846,0.58918323
-3.98299150,1.24350206,1.05563666,0.30181390,0.21189165,0.14335357,0.00642575,0.09552603,0.03056082,0.60277544
-3.97698849,1.28292217,1.06630552,0.30816177,0.21382122,0.15328322,0.00703665,0.10206382,0.03399153,0.61688072
-3.97098549,1.32533446,1.07733604,0.31479646,0.21683523,0.16382871,0.00769147,0.10952974,0.03765479,0.63142417
-3.96498249,1.37058640,1.08887472,0.32167707,0.22095945,0.17493323,0.00837895,0.11790560,0.04152827,0.64631696
-3.95897949,1.41843319,1.10102496,0.32874240,0.22619740,0.18652294,0.00908712,0.12715570,0.04558296,0.66145245
-3.95297649,1.46852884,1.11383565,0.33591098,0.23252756,0.19850607,0.00980338,0.13722529,0.04978320,0.67670277
-3.94697349,1.52042104,1.12729214,0.34308225,0.23990125,0.21077277,0.01051468,0.14803949,0.05408700,0.69191628
-3.94097049,1.57355074,1.14131050,0.35013901,0.24824118,0.22319558,0.01120773,0.15950270,0.05844655,0.70691622
-3.93496748,1.62725661,1.15573513,0.35695099,0.25744099,0.23563079,0.01186928,0.17149875,0.06280898,0.72150092
-3.92896448,1.68078484,1.17034029,0.36337956,0.26736570,0.24792048,0.01248641,0.18389159,0.06711736,0.73544577
-3.92296148,1.73330390,1.18483531,0.36928321,0.27785331,0.25989537,0.01304685,0.19652687,0.07131188,0.74850688
-3.91695848,1.78392416,1.19887357,0.37452368,0.28871743,0.27137836,0.01353934,0.20923415,0.07533118,0.76042660
-3.91095548,1.83172156,1.21206448,0.37897246,0.29975104,0.28218866,0.01395393,0.22182992,0.07911386,0.77094049
-3.90495248,1.87576449,1.22398836,0.38251720,0.31073119,0.29214636,0.01428234,0.23412123,0.08259999,0.77978570
-3.89894947,1.91514296,1.23421313,0.38506787,0.32142466,0.30107730,0.01451820,0.24591001,0.08573272,0.78671011
-3.89294647,1.94899867,1.24231225,0.38656231,0.33159423,0.30881804,0.01465732,0.25699781,0.08845980,0.79148206
-3.88694347,1.97655498,1.24788294,0.38697082,0.34100565,0.31522075,0.01469783,0.26719095,0.09073503,0.79389995
-3.88094047,1.99714533,1.25056396,0.38629966,0.34943468,0.32015785,0.01464034,0.27630583,0.09251958,0.79380142
-3.87493747,2.01023915,1.25005204,0.38459333,0.35667440,0.32352615,0.01448789,0.28417426,0.09378310,0.79107157
-3.86893447,2.01546393,1.24611630,0.38193534,0.36254210,0.32525039,0.01424598,0.29064864,0.09450465,0.78564971
-3.86293147,2.01262280,1.23861005,0.37844773,0.36688581,0.32528599,0.01392243,0.29560673,0.09467330,0.77753458
-3.85692846,2.00170675,1.22747948,0.37428914,0.36958998,0.32362096,0.01352716,0.29895584,0.09428850,0.76678749
-3.85092546,1.98290101,1.21276901,0.36965166,0.37058021,0.32027677,0.01307200,0.30063628,0.09336013,0.75353342
-3.84492246,1.95658543,1.19462308,0.36475664,0.36982673,0.31530833,0.01257034,0.30062389,0.09190826,0.73796001
-3.83891946,1.92332870,1.17328434,0.35984951,0.36734652,0.30880286,0.01203681,0.29893151,0.08996263,0.72031437
-3.83291646,1.88387661,1.14908858,0.35519401,0.36320386,0.30087787,0.01148692,0.29560931,0.08756185,0.70089809
-3.82691346,1.83913486,1.12245642,0.35106578,0.35750936,0.29167821,0.01093664,0.29074396,0.08475233,0.68006031
-3.82091046,1.79014678,1.09388231,0.34774585,0.35041739,0.28137235,0.01040209,0.28445654,0.08158710,0.65818949
-3.81490745,1.73806685,1.06392125,0.34551380,0.34212189,0.27014799,0.00989907,0.27689937,0.07812437,0.63570389
-3.80890445,1.68413067,1.03317371,0.34464110,0.33285087,0.25820714,0.00944277,0.26825176,0.07442603,0.61304126
-3.80290145,1.62962243,1.00226930,0.34538452,0.32285956,0.24576091,0.00904739,0.25871481,0.07055604,0.59064803
-3.79689845,1.57584075,0.97184975,0.34797975,0.31242261,0.23302407,0.00872584,0.24850558,0.06657888,0.56896830
-3.79089545,1.52406391,0.94255174,0.35263535,0.30182543,0.22020962,0.00848948,0.23785059,0.06255794,0.54843303
-3.78489245,1.47551546,0.91499004,0.35952701,0.29135518,0.20752360,0.00834784,0.22697916,0.05855405,0.52944971
-3.77888944,1.43133119,0.88974157,0.36879221,0.28129153,0.19516013,0.00830846,0.21611660,0.05462412,0.51239269
-3.77288644,1.39252840,0.86733065,0.38052530,0.27189766,0.18329699,0.00837669,0.20547769,0.05081995,0.49759455
-3.76688344,1.35997845,0.84821606,0.39477317,0.26341177,0.17209179,0.00855559,0.19526050,0.04718713,0.48533873
-3.76088044,1.33438325,0.83277999,0.41153153,0.25603946,0.16167886,0.00884588,0.18564094,0.04376434,0.47585341
-3.75487744,1.31625665,0.82131942,0.43074194,0.24994716,0.15216688,0.00924585,0.17676812,0.04058268,0.46930705
-3.74887444,1.30591113,0.81404004,0.45228990,0.24525706,0.14363738,0.00975148,0.16876075,0.03766533,0.46580557
-3.74287144,1.30345054,0.81105289,0.47600397,0.24204345,0.13614408,0.01035643,0.16170461,0.03502748,0.46539121
-3.73686843,1.30876908,0.81237385,0.50165632,0.24033094,0.12971309,0.01105232,0.15565128,0.03267639,0.46804331
-3.73086543,1.32155667,0.81792601,0.52896478,0.24009435,0.12434395,0.01182883,0.15061802,0.03061171,0.47368074
-3.72486243,1.34131093,0.82754481,0.55759658,0.24126048,0.12001139,0.01267407,0.14658892,0.02882608,0.48216612
-3.71885943,1.36735517,0.84098585,0.58717390,0.24371154,0.11666784,0.01357495,0.14351714,0.02730573,0.49331171
-3.71285643,1.39886224,0.85793507,0.61728123,0.24729031,0.11424644,0.01451756,0.14132821,0.02603137,0.50688662
-3.70685343,1.43488331,0.87802098,0.64747444,0.25180657,0.11266466,0.01548773,0.13992416,0.02497914,0.52262534
-3.70085043,1.47438073,0.90082838,0.67729147,0.25704487,0.11182807,0.01647155,0.13918842,0.02412163,0.54023707
-3.69484742,1.51626383,0.92591323,0.70626423,0.26277299,0.11163445,0.01745594,0.13899121,0.02342895,0.55941567
-3.68884442,1.55942621,0.95281778,0.73393150,0.26875105,0.11197792,0.01842927,0.13919518,0.02286982,0.57984976
-3.68284142,1.60278320,0.98108555,0.75985211,0.27474072,0.11275287,0.01938197,0.13966115,0.02241264,0.60123244
-3.67683842,1.64530795,1.01027531,0.78361802,0.28051418,0.11385775,0.02030704,0.14025372,0.02202646,0.62327042
-3.67083542,1.68606447,1.03997354,0.80486667,0.28586255,0.11519846,0.02120059,0.14084640,0.02168191,0.64569196
-3.66483242,1.72423650,1.06980459,0.82329200,0.29060331,0.11669114,0.02206220,0.14132632,0.02135201,0.66825330
-3.65882941,1.75915063,1.09943837,0.83865350,0.29458655,0.11826449,0.02289520,0.14159806,0.02101282,0.69074328
-3.65282641,1.79029292,1.12859484,0.85078299,0.29769964,0.11986132,0.02370681,0.14158671,0.02064399,0.71298590
-3.64682341,1.81731821,1.15704544,0.85958866,0.29987030,0.12143945,0.02450807,0.14123985,0.02022908,0.73484078
-3.64082041,1.84005176,1.18461127,0.86505610,0.30106784,0.12297178,0.02531360,0.14052862,0.01975584,0.75620139
-3.63481741,1.85848336,1.21115831,0.86724639,0.30130265,0.12444575,0.02614115,0.13944766,0.01921619,0.77699138
-3.62881441,1.87275430,1.23659007,0.86629135,0.30062395,0.12586205,0.02701102,0.13801410,0.01860618,0.79715900
-3.62281141,1.88313808,1.26083822,0.86238608,0.29911596,0.12723278,0.02794518,0.13626558,0.01792575,0.81667027
-3.61680840,1.89001588,1.28385182,0.85577948,0.29689274,0.12857912,0.02896636,0.13425757,0.01717841,0.83550111
-3.61080540,1.89384851,1.30558612,0.84676310,0.29409196,0.12992860,0.03009691,0.13205992,0.01637077,0.85362912
-3.60480240,1.89514607,1.32599160,0.83565900,0.29086799,0.13131220,0.03135763,0.12975308,0.01551209,0.87102540
-3.59879940,1.89443737,1.34500415,0.82280749,0.28738455,0.13276137,0.03276657,0.12742391,0.01461375,0.88764709
-3.59279640,1.89224058,1.36253713,0.80855509,0.28380748,0.13430513,0.03433783,0.12516157,0.01368864,0.90343108
-3.58679340,1.88903678,1.37847588,0.79324375,0.28029780,0.13596737,0.03608043,0.12305340,0.01275070,0.91828931
-3.58079040,1.88524774,1.39267529,0.77720151,0.27700552,0.13776456,0.03799735,0.12118129,0.01181432,0.93210600
-3.57478739,1.88121909,1.40496047,0.76073525,0.27406444,0.13970393,0.04008478,0.11961836,0.01089392,0.94473702
