energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-1.50975488,2.66393961,0.04861351,0.20818637,0.23840671,1.39560783,0.54994420,0.64790327,0.10800146,0.00000000
-1.50375188,2.62184760,0.04770368,0.20604232,0.23512431,1.36998710,0.53793528,0.63761528,0.10741423,0.00000000
-1.49774887,2.56983208,0.04659044,0.20323653,0.23102667,1.33911309,0.52350468,0.62470441,0.10649499,0.00000000
-1.49174587,2.50959315,0.04531401,0.19992034,0.22624530,1.30383394,0.50708019,0.60960881,0.10530988,0.00000000
-1.48574287,2.44301477,0.04391895,0.19626767,0.22092277,1.26506790,0.48913348,0.59282597,0.10393434,0.00000000
-1.47973987,2.37211246,0.04245274,0.19246959,0.21520951,1.22377921,0.47016591,0.57489782,0.10245141,0.00000000
-1.47373687,2.29897909,0.04096419,0.18872807,0.20926090,1.18095421,0.45069385,0.55639484,0.10094993,0.00000000
-1.46773387,2.22573051,0.03950194,0.18524953,0.20323457,1.13757839,0.43123377,0.53789949,0.09952267,0.00000000
-1.46173087,2.15445280,0.03811281,0.18223812,0.19728808,1.09461529,0.41228787,0.51998977,0.09826440,0.00000000
-1.45572786,2.08715272,0.03684033,0.17988902,0.19157702,1.05298745,0.39433065,0.50322328,0.09726994,0.00000000
-1.44972486,2.02571244,0.03572338,0.17838212,0.18625334,1.01356007,0.37779678,0.48812238,0.09663223,0.00000000
-1.44372186,1.97184966,0.03479494,0.17787620,0.18146407,0.97712728,0.36307080,0.47516078,0.09644045,0.00000000
-1.43771886,1.92708371,0.03408109,0.17850371,0.17735021,0.94440129,0.35047868,0.46475201,0.09677818,0.00000000
-1.43171586,1.89270794,0.03360023,0.18036657,0.17404569,0.91600402,0.34028169,0.45723985,0.09772161,0.00000000
-1.42571286,1.86976873,0.03336257,0.18353283,0.17167643,0.89246133,0.33267235,0.45289110,0.09933793,0.00000000
-1.41970985,1.85905092,0.03336984,0.18803454,0.17035918,0.87419922,0.32777276,0.45189054,0.10168370,0.00000000
-1.41370685,1.86106946,0.03361535,0.19386675,0.17020030,0.86154200,0.32563500,0.45433834,0.10480348,0.00000000
-1.40770385,1.87606696,0.03408425,0.20098767,0.17129426,0.85471187,0.32624359,0.46024965,0.10872850,0.00000000
-1.40170085,1.90401681,0.03475409,0.20932006,0.17372185,0.85382979,0.32951974,0.46955642,0.11347560,0.00000000
-1.39569785,1.94463132,0.03559564,0.21875372,0.17754818,0.85891731,0.33532718,0.48211120,0.11904638,0.00000000
-1.38969485,1.99737454,0.03657384,0.22914898,0.18282048,0.86989935,0.34347930,0.49769275,0.12542655,0.00000000
-1.38369185,2.06147924,0.03764904,0.24034110,0.18956578,0.88660761,0.35374721,0.51601326,0.13258564,0.00000000
-1.37768884,2.13596774,0.03877829,0.25214545,0.19778859,0.90878491,0.36586860,0.53672696,0.14047706,0.00000000
-1.37168584,2.21967603,0.03991676,0.26436313,0.20746880,0.93609018,0.37955684,0.55943972,0.14903845,0.00000000
-1.36568284,2.31128094,0.04101921,0.27678710,0.21855982,0.96810452,0.39451024,0.58371957,0.15819248,0.00000000
-1.35967984,2.40932982,0.04204149,0.28920832,0.23098732,1.00433813,0.41042105,0.60910774,0.16784809,0.00000000
-1.35367684,2.51227227,0.04294187,0.30142190,0.24464861,1.04423849,0.42698401,0.63512994,0.17790206,0.00000000
-1.34767384,2.61849352,0.04368243,0.31323290,0.25941278,1.08719967,0.44390416,0.66130769,0.18824106,0.00000000
-1.34167084,2.72634884,0.04423018,0.32446173,0.27512189,1.13257297,0.46090373,0.68716935,0.19874405,0.00000000
-1.33566783,2.83419837,0.04455802,0.33494891,0.29159307,1.17967863,0.47772807,0.71226073,0.20928496,0.00000000
-1.32966483,2.94044166,0.04464557,0.34455894,0.30862170,1.22781877,0.49415029,0.73615489,0.21973570,0.00000000
-1.32366183,3.04355124,0.04447958,0.35318348,0.32598551,1.27629098,0.50997479,0.75846104,0.22996930,0.00000000
-1.31765883,3.14210437,0.04405431,0.36074338,0.34344967,1.32440260,0.52503942,0.77883236,0.23986313,0.00000000
-1.31165583,3.23481218,0.04337144,0.36718991,0.36077250,1.37148495,0.53921661,0.79697253,0.24930214,0.00000000
-1.30565283,3.32054532,0.04243987,0.37250491,0.37771172,1.41690733,0.55241314,0.81264087,0.25818189,0.00000000
-1.29964982,3.39835535,0.04127524,0.37670003,0.39403101,1.46009000,0.56456906,0.82565608,0.26641137,0.00000000
-1.29364682,3.46749123,0.03989924,0.37981523,0.40950641,1.50051579,0.57565555,0.83589842,0.27391546,0.00000000
-1.28764382,3.52741010,0.03833879,0.38191641,0.42393252,1.53773968,0.58567214,0.84331036,0.28063691,0.00000000
-1.28164082,3.57778210,0.03662501,0.38309250,0.43712798,1.57139598,0.59464323,0.84789574,0.28653772,0.00000000
-1.27563782,3.61848874,0.03479220,0.38345202,0.44894007,1.60120272,0.60261425,0.84971750,0.29159999,0.00000000
-1.26963482,3.64961499,0.03287673,0.38311930,0.45924819,1.62696283,0.60964759,0.84889400,0.29582598,0.00000000
-1.26363182,3.67143512,0.03091591,0.38223045,0.46796603,1.64856234,0.61581833,0.84559410,0.29923764,0.00000000
-1.25762881,3.68439282,0.02894695,0.38092930,0.47504233,1.66596530,0.62121019,0.84003121,0.30187530,0.00000000
-1.25162581,3.68907632,0.02700597,0.37936321,0.48046024,1.67920596,0.62591154,0.83245632,0.30379588,0.00000000
-1.24562281,3.68618951,0.02512711,0.37767915,0.48423526,1.68837846,0.63001181,0.82315042,0.30507045,0.00000000
-1.23961981,3.67652019,0.02334177,0.37601992,0.48641208,1.69362470,0.63359829,0.81241634,0.30578137,0.00000000
-1.23361681,3.66090690,0.02167800,0.37452062,0.48706023,1.69512104,0.63675340,0.80057040,0.30601910,0.00000000
-1.22761381,3.64020564,0.02016000,0.37330553,0.48626923,1.69306465,0.63955257,0.78793402,0.30587876,0.00000000
-1.22161081,3.61525813,0.01880777,0.37248540,0.48414308,1.68766032,0.64206259,0.77482556,0.30545668,0.00000000
-1.21560780,3.58686293,0.01763691,0.37215508,0.48079484,1.67910856,0.64434062,0.76155267,0.30484698,0.00000000
-1.20960480,3.55575073,0.01665854,0.37239183,0.47634134,1.66759561,0.64643377,0.74840529,0.30413838,0.00000000
-1.20360180,3.52256495,0.01587931,0.37325395,0.47089846,1.65328613,0.64837914,0.73564959,0.30341138,0.00000000
-1.19759880,3.48784842,0.01530149,0.37478011,0.46457722,1.63631882,0.65020445,0.72352296,0.30273586,0.00000000
-1.19159580,3.45203655,0.01492320,0.37698917,0.45748080,1.61680527,0.65192903,0.71223022,0.30216921,0.00000000
-1.18559280,3.41545735,0.01473864,0.37988060,0.44970281,1.59483209,0.65356517,0.70194110,0.30175510,0.00000000
-1.17958979,3.37833775,0.01473841,0.38343548,0.44132654,1.57046597,0.65511975,0.69278914,0.30152283,0.00000000
-1.17358679,3.34081598,0.01490985,0.38761813,0.43242551,1.54376134,0.65659608,0.68487181,0.30148732,0.00000000
-1.16758379,3.30295888,0.01523746,0.39237821,0.42306495,1.51476993,0.65799577,0.67825209,0.30164976,0.00000000
-1.16158079,3.26478321,0.01570329,0.39765341,0.41330421,1.48355169,0.65932066,0.67296119,0.30199874,0.00000000
-1.15557779,3.22627950,0.01628744,0.40337264,0.40319970,1.45018594,0.66057468,0.66900234,0.30251195,0.00000000
-1.14957479,3.18743721,0.01696850,0.40945951,0.39280839,1.41478224,0.66176565,0.66635556,0.30315826,0.00000000
-1.14357179,3.14826970,0.01772407,0.41583628,0.38219131,1.37748997,0.66290678,0.66498315,0.30390015,0.00000000
-1.13756878,3.10883769,0.01853129,0.42242783,0.37141698,1.33850596,0.66401813,0.66483564,0.30469631,0.00000000
-1.13156578,3.06926992,0.01936739,0.42916580,0.36056451,1.29807978,0.66512767,0.66585804,0.30550445,0.00000000
-1.12556278,3.02978006,0.02021020,0.43599257,0.34972608,1.25651599,0.66627225,0.66799599,0.30628403,0.00000000
-1.11955978,2.99067898,0.02103872,0.44286498,0.33900871,1.21417343,0.66749820,0.67120174,0.30699898,0.00000000
-1.11355678,2.95238169,0.02183362,0.44975758,0.32853522,1.17146141,0.66886165,0.67543940,0.30762015,0.00000000
-1.10755378,2.91540872,0.02257773,0.45666517,0.31844421,1.12883299,0.67042861,0.68068951,0.30812758,0.00000000
-1.10155078,2.88038160,0.02325643,0.46360463,0.30888918,1.08677570,0.67227469,0.68695231,0.30851230,0.00000000
-1.09554777,2.84801267,0.02385805,0.47061558,0.30003665,1.04580015,0.67448446,0.69424987,0.30877776,0.00000000
-1.08954477,2.81908936,0.02437410,0.47776005,0.29206349,1.00642708,0.67715040,0.70262652,0.30894070,0.00000000
-1.08354177,2.79445344,0.02479941,0.48512078,0.28515342,0.96917348,0.68037148,0.71214769,0.30903144,0.00000000
-1.07753877,2.77497565,0.02513219,0.49279829,0.27949282,0.93453823,0.68425116,0.72289700,0.30909361,0.00000000
-1.07153577,2.76152665,0.02537391,0.50090668,0.27526602,0.90298803,0.68889496,0.73497150,0.30918316,0.00000000
-1.06553277,2.75494484,0.02552908,0.50956813,0.27265010,0.87494399,0.69440739,0.74847536,0.30936678,0.00000000
-1.05952976,2.75600221,0.02560492,0.51890642,0.27180941,0.85076932,0.70088846,0.76351195,0.30971964,0.00000000
-1.05352676,2.76536914,0.02561091,0.52903958,0.27288987,0.83075849,0.70842953,0.78017475,0.31032259,0.00000000
-1.04752376,2.78357928,0.02555820,0.54007188,0.27601331,0.81512819,0.71710885,0.79853730,0.31125879,0.00000000
-1.04152076,2.81099580,0.02545905,0.55208577,0.28127191,0.80401006,0.72698669,0.81864283,0.31260992,0.00000000
-1.03551776,2.84778027,0.02532614,0.56513380,0.28872286,0.79744558,0.73810031,0.84049385,0.31445217,0.00000000
-1.02951476,2.89386547,0.02517191,0.57923122,0.29838363,0.79538295,0.75045894,0.86404240,0.31685198,0.00000000
-1.02351176,2.94893359,0.02500793,0.59434956,0.31022771,0.79767615,0.76403903,0.88918153,0.31986188,0.00000000
-1.01750875,3.01240094,0.02484435,0.61041155,0.32418139,0.80408602,0.77877994,0.91573851,0.32351656,0.00000000
-1.01150575,3.08341044,0.02468939,0.62728785,0.34012139,0.81428357,0.79458053,0.94347027,0.32782933,0.00000000
-1.00550275,3.16083291,0.02454895,0.64479578,0.35787383,0.82785525,0.81129661,0.97206166,0.33278918,0.00000000
-0.99949975,3.24327782,0.02442645,0.66270036,0.37721459,0.84431034,0.82873991,1.00112668,0.33835874,0.00000000
-0.99349675,3.32911391,0.02432269,0.68071766,0.39787115,0.86309033,0.84667837,1.03021296,0.34447311,0.00000000
-0.98749375,3.41649980,0.02423595,0.69852055,0.41952617,0.88358022,0.86483826,1.05880963,0.35103982,0.00000000
-0.98149075,3.50342409,0.02416222,0.71574664,0.44182271,0.90512154,0.88290799,1.08635820,0.35794001,0.00000000
-0.97548774,3.58775417,0.02409555,0.73200826,0.46437114,0.92702701,0.90054382,1.11226652,0.36503079,0.00000000
-0.96948474,3.66729241,0.02402856,0.74690407,0.48675765,0.94859661,0.91737726,1.13592502,0.37214880,0.00000000
-0.96348174,3.73983800,0.02395300,0.76003181,0.50855420,0.96913451,0.93302411,1.15672483,0.37911496,0.00000000
-0.95747874,3.80325236,0.02386040,0.77100179,0.52932961,0.98796672,0.94709489,1.17407710,0.38574015,0.00000000
-0.95147574,3.85552574,0.02374272,0.77945051,0.54866147,1.00445878,0.95920624,1.18743254,0.39183165,0.00000000
-0.94547274,3.89484243,0.02359300,0.78505374,0.56614849,1.01803307,0.96899316,1.19630054,0.39720019,0.00000000
-0.93946973,3.91964197,0.02340597,0.78753861,0.58142286,1.02818506,0.97612128,1.20026690,0.40166728,0.00000000
-0.93346673,3.92867376,0.02317860,0.78669419,0.59416199,1.03449793,0.98029908,1.19900947,0.40507234,0.00000000
-0.92746373,3.92104273,0.02291046,0.78237993,0.60409934,1.03665506,0.98128922,1.19231092,0.40727967,0.00000000
-0.92146073,3.89624405,0.02260402,0.77453187,0.61103367,1.03444965,0.97891878,1.18006811,0.40818449,0.00000000
-0.91545773,3.85418517,0.02226479,0.76316606,0.61483634,1.02779128,0.97308772,1.16229762,0.40771820,0.00000000
-0.90945473,3.79519417,0.02190128,0.74837932,0.61545636,1.01670876,0.96377533,1.13913720,0.40585218,0.00000000
-0.90345173,3.72001387,0.02152479,0.73034717,0.61292267,1.00134929,0.95104425,1.11084303,0.40260021,0.00000000
-0.89744872,3.62978174,0.02114907,0.70931899,0.60734378,0.98197372,0.93504177,1.07778299,0.39801926,0.00000000
-0.89144572,3.52599637,0.02078986,0.68561090,0.59890446,0.95894808,0.91599846,1.04042617,0.39220848,0.00000000
-0.88544272,3.41047166,0.02046421,0.65959634,0.58785967,0.93273148,0.89422374,0.99932907,0.38530650,0.00000000
-0.87943972,3.28528056,0.02018985,0.63169493,0.57452590,0.90386099,0.87009886,0.95511916,0.37748711,0.00000000
-0.87343672,3.15269049,0.01998436,0.60236012,0.55927024,0.87293382,0.84406718,0.90847641,0.36895336,0.00000000
-0.86743372,3.01509295,0.01986440,0.57206596,0.54249763,0.84058761,0.81662213,0.86011355,0.35993044,0.00000000
-0.86143072,2.87492997,0.01984491,0.54129360,0.52463674,0.80747943,0.78829328,0.81075586,0.35065751,0.00000000
-0.85542771,2.73462017,0.01993834,0.51051793,0.50612515,0.77426435,0.75963094,0.76112124,0.34137888,0.00000000
-0.84942471,2.59648720,0.02015396,0.48019495,0.48739434,0.74157436,0.73118976,0.71190121,0.33233490,0.00000000
-0.84342171,2.46269294,0.02049726,0.45075010,0.46885516,0.70999835,0.70351204,0.66374362,0.32375289,0.00000000
-0.83741871,2.33517793,0.02096953,0.42256798,0.45088437,0.68006408,0.67711120,0.61723744,0.31583855,0.00000000
-0.83141571,2.21561090,0.02156753,0.39598379,0.43381281,0.65222245,0.65245601,0.57290016,0.30876821,0.00000000
-0.82541271,2.10534887,0.02228334,0.37127662,0.41791554,0.62683499,0.62995630,0.53116807,0.30268216,0.00000000
-0.81940970,2.00540903,0.02310444,0.34866460,0.40340454,0.60416472,0.60995047,0.49238954,0.29767949,0.00000000
-0.81340670,1.91645296,0.02401390,0.32830227,0.39042403,0.58437076,0.59269530,0.45682144,0.29381453,0.00000000
-0.80740370,1.83878332,0.02499080,0.31027979,0.37904857,0.56750682,0.57835854,0.42462849,0.29109507,0.00000000
-0.80140070,1.77235275,0.02601080,0.29462413,0.36928413,0.55352360,0.56701447,0.39588555,0.28948245,0.00000000
-0.79539770,1.71678420,0.02704686,0.28130209,0.36107173,0.54227473,0.55864249,0.37058236,0.28889351,0.00000000
-0.78939470,1.67140159,0.02807005,0.27022482,0.35429369,0.53352624,0.55312908,0.34863060,0.28920426,0.00000000
-0.78339170,1.63526939,0.02905050,0.26125377,0.34878201,0.52696889,0.55027271,0.32987282,0.29025515,0.00000000
-0.77738869,1.60723926,0.02995838,0.25420784,0.34432850,0.52223291,0.54979186,0.31409281,0.29185766,0.00000000
-0.77138569,1.58600216,0.03076487,0.24887126,0.34069620,0.51890460,0.55133562,0.30102699,0.29380205,0.00000000
-0.76538269,1.57014353,0.03144314,0.24500225,0.33763160,0.51654390,0.55449661,0.29037647,0.29586571,0.00000000
-0.75937969,1.55819980,0.03196924,0.24234182,0.33487704,0.51470257,0.55882573,0.28181930,0.29782200,0.00000000
-0.75337669,1.54871400,0.03232291,0.24062282,0.33218284,0.51294187,0.56384819,0.27502254,0.29944907,0.00000000
-0.74737369,1.54028864,0.03248820,0.23957861,0.32931867,0.51084937,0.56908027,0.26965380,0.30053832,0.00000000
-0.74137069,1.53163400,0.03245402,0.23895144,0.32608363,0.50805418,0.57404616,0.26539200,0.30090220,0.00000000
-0.73536768,1.52161039,0.03221438,0.23849997,0.32231473,0.50423991,0.57829426,0.26193695,0.30038102,0.00000000
-0.72936468,1.50926300,0.03176859,0.23800607,0.31789350,0.49915517,0.58141244,0.25901767,0.29884856,0.00000000
-0.72336168,1.49384832,0.03112108,0.23728050,0.31275034,0.49262109,0.58304153,0.25639911,0.29621617,0.00000000
-0.71735868,1.47485172,0.03028125,0.23616731,0.30686679,0.48453568,0.58288679,0.25388732,0.29243542,0.00000000
-0.71135568,1.45199553,0.02926295,0.23454709,0.30027543,0.47487508,0.58072665,0.25133284,0.28749907,0.00000000
-0.70535268,1.42523801,0.02808393,0.23233873,0.29305762,0.46369160,0.57641878,0.24863237,0.28144042,0.00000000
-0.69934967,1.39476337,0.02676514,0.22949988,0.28533919,0.45110891,0.56990299,0.24572865,0.27433120,0.00000000
-0.69334667,1.36096355,0.02532997,0.22602601,0.27728440,0.43731447,0.56120103,0.24260877,0.26627798,0.00000000
-0.68734367,1.32441285,0.02380338,0.22194821,0.26908829,0.42254984,0.55041341,0.23930084,0.25741743,0.00000000
-0.68134067,1.28583647,0.02221113,0.21732982,0.26096797,0.40709905,0.53771333,0.23586934,0.24791058,0.00000000
-0.67533767,1.24607438,0.02057892,0.21226204,0.25315300,0.39127587,0.52333796,0.23240921,0.23793635,0.00000000
-0.66933467,1.20604201,0.01893167,0.20685873,0.24587549,0.37541021,0.50757772,0.22903907,0.22768468,0.00000000
-0.66333167,1.16668943,0.01729285,0.20125060,0.23936004,0.35983442,0.49076374,0.22589372,0.21734941,0.00000000
-0.65732866,1.12896043,0.01568394,0.19557904,0.23381412,0.34486998,0.47325424,0.22311622,0.20712136,0.00000000
-0.65132566,1.09375318,0.01412397,0.18998983,0.22941913,0.33081498,0.45542040,0.22084996,0.19718176,0.00000000
-0.64532266,1.06188386,0.01262925,0.18462699,0.22632250,0.31793291,0.43763215,0.21923087,0.18769627,0.00000000
-0.63931966,1.03405452,0.01121314,0.17962701,0.22463106,0.30644321,0.42024470,0.21838023,0.17880984,0.00000000
-0.63331666,1.01082643,0.00988604,0.17511368,0.22440596,0.29651366,0.40358614,0.21839818,0.17064252,0.00000000
-0.62731366,0.99259958,0.00865542,0.17119376,0.22565930,0.28825510,0.38794669,0.21935840,0.16328638,0.00000000
-0.62131066,0.97959913,0.00752595,0.16795352,0.22835258,0.28171832,0.37356986,0.22130398,0.15680356,0.00000000
-0.61530765,0.97186918,0.00649980,0.16545646,0.23239701,0.27689343,0.36064601,0.22424469,0.15122560,0.00000000
-0.60930465,0.96927382,0.00557685,0.16374212,0.23765572,0.27371144,0.34930828,0.22815586,0.14655382,0.00000000
-0.60330165,0.97150542,0.00475507,0.16282601,0.24394772,0.27204803,0.33963101,0.23297869,0.14276091,0.00000000
-0.59729865,0.97809953,0.00403089,0.16270073,0.25105358,0.27172934,0.33163064,0.23862223,0.13979349,0.00000000
-0.59129565,0.98845580,0.00339950,0.16333802,0.25872246,0.27253935,0.32526892,0.24496662,0.13757554,0.00000000
-0.58529265,1.00186392,0.00285530,0.16469177,0.26668050,0.27422876,0.32045806,0.25186772,0.13601255,0.00000000
-0.57928964,1.01753330,0.00239216,0.16670169,0.27463997,0.27652475,0.31706767,0.25916271,0.13499619,0.00000000
-0.57328664,1.03462547,0.00200379,0.16929746,0.28230904,0.27914141,0.31493293,0.26667651,0.13440932,0.00000000
-0.56728364,1.05228752,0.00168401,0.17240316,0.28940178,0.28179038,0.31386366,0.27422862,0.13413105,0.00000000
-0.56128064,1.06968535,0.00142699,0.17594171,0.29564794,0.28419118,0.31365377,0.28164016,0.13404181,0.00000000
-0.55527764,1.08603533,0.00122749,0.17983906,0.30080215,0.28608106,0.31409074,0.28874076,0.13402803,0.00000000
-0.54927464,1.10063294,0.00108104,0.18402796,0.30465230,0.28722374,0.31496460,0.29537498,0.13398640,0.00000000
-0.54327164,1.11287754,0.00098415,0.18845106,0.30702657,0.28741693,0.31607620,0.30140796,0.13382753,0.00000000
-0.53726863,1.12229199,0.00093438,0.19306327,0.30779913,0.28649838,0.31724431,0.30673015,0.13347882,0.00000000
-0.53126563,1.12853680,0.00093056,0.19783308,0.30689402,0.28435007,0.31831150,0.31126090,0.13288655,0.00000000
-0.52526263,1.13141822,0.00097287,0.20274308,0.30428734,0.28090068,0.31914848,0.31495082,0.13201711,0.00000000
-0.51925963,1.13089025,0.00106299,0.20778938,0.30000758,0.27612625,0.31965705,0.31778287,0.13085731,0.00000000
-0.51325663,1.12705087,0.00120424,0.21298016,0.29413424,0.27004896,0.31977147,0.31977215,0.12941394,0.00000000
-0.50725363,1.12013288,0.00140171,0.21833349,0.28679472,0.26273441,0.31945852,0.32096466,0.12771256,0.00000000
-0.50125063,1.11049020,0.00166239,0.22387440,0.27815993,0.25428740,0.31871636,0.32143497,0.12579563,0.00000000
-0.49524762,1.09858052,0.00199538,0.22963166,0.26843865,0.24484655,0.31757233,0.32128313,0.12372020,0.00000000
-0.48924462,1.08494543,0.00241199,0.23563420,0.25787111,0.23457816,0.31608002,0.32063107,0.12155524,0.00000000
-0.48324162,1.07018917,0.00292591,0.24190766,0.24672207,0.22366938,0.31431583,0.31961854,0.11937877,0.00000000
-0.47723862,1.05495708,0.00355336,0.24847124,0.23527366,0.21232134,0.31237516,0.31839903,0.11727500,0.00000000
-0.47123562,1.03991486,0.00431314,0.25533492,0.22381845,0.20074231,0.31036872,0.31713578,0.11533164,0.00000000
-0.46523262,1.02572961,0.00522673,0.26249746,0.21265288,0.18914121,0.30841873,0.31599802,0.11363739,0.00000000
-0.45922961,1.01305318,0.00631821,0.26994521,0.20207128,0.17772180,0.30665560,0.31515761,0.11227982,0.00000000
-0.45322661,1.00250852,0.00761420,0.27765177,0.19236073,0.16667771,0.30521481,0.31478614,0.11134369,0.00000000
-0.44722361,0.99467904,0.00914354,0.28557862,0.18379668,0.15618826,0.30423426,0.31505251,0.11090968,0.00000000
