energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-1.53376688,1.94035069,0.00410292,0.06797422,0.09285079,0.58899231,0.00952512,0.09349566,1.48767097,0.72073328
-1.52776388,1.87611514,0.00400079,0.06865783,0.09162412,0.57001097,0.00970538,0.09180276,1.43110710,0.69467118
-1.52176088,1.81919514,0.00392298,0.07011487,0.09097321,0.55565138,0.00994173,0.09085715,1.37470900,0.66995688
-1.51575788,1.77093021,0.00387486,0.07241980,0.09099295,0.54662565,0.01024036,0.09075634,1.31892730,0.64693226
-1.50975488,1.73246993,0.00386166,0.07563291,0.09177319,0.54356211,0.01060694,0.09158173,1.26413568,0.62588199
-1.50375188,1.70476268,0.00388844,0.07979805,0.09339733,0.54699404,0.01104642,0.09339675,1.21064106,0.60703401
-1.49774887,1.68854880,0.00396001,0.08494067,0.09594081,0.55734975,0.01156286,0.09624536,1.15869624,0.59056154
-1.49174587,1.68435729,0.00408087,0.09106614,0.09946968,0.57494418,0.01215920,0.10015100,1.10851391,0.57658625
-1.48574287,1.69250503,0.00425509,0.09815848,0.10403895,0.59997163,0.01283711,0.10511589,1.06028064,0.56518201
-1.47973987,1.71309803,0.00448622,0.10617960,0.10969106,0.63250000,0.01359676,0.11112083,1.01416984,0.55637893
-1.47373687,1.74603387,0.00477718,0.11506889,0.11645414,0.67246633,0.01443670,0.11812539,0.97035257,0.55016720
-1.46773387,1.79100535,0.00513009,0.12474356,0.12434041,0.71967390,0.01535369,0.12606853,0.92900568,0.54650059
-1.46173087,1.84750507,0.00554615,0.13509934,0.13334457,0.77379106,0.01634259,0.13486964,0.89031667,0.54529941
-1.45572786,1.91483118,0.00602549,0.14601194,0.14344239,0.83435208,0.01739635,0.14443003,0.85448500,0.54645287
-1.44972486,1.99209474,0.00656705,0.15733906,0.15458945,0.90076026,0.01850595,0.15463472,0.82172015,0.54982104
-1.44372186,2.07822905,0.00716839,0.16892299,0.16672034,0.97229349,0.01966052,0.16535469,0.79223630,0.55523637
-1.43771886,2.17200151,0.00782566,0.18059376,0.17974809,1.04811264,0.02084741,0.17644938,0.76624454,0.56250511
-1.43171586,2.27202859,0.00853350,0.19217279,0.19356426,1.12727274,0.02205241,0.18776945,0.74394283,0.57140879
-1.42571286,2.37679410,0.00928497,0.20347693,0.20803951,1.20873720,0.02326002,0.19915974,0.72550467,0.58170600
-1.41970985,2.48467124,0.01007165,0.21432276,0.22302473,1.29139472,0.02445371,0.21046235,0.71106708,0.59313478
-1.41370685,2.59394819,0.01088364,0.22453109,0.23835288,1.37407893,0.02561636,0.22151975,0.70071878,0.60541555
-1.40770385,2.70285719,0.01170972,0.23393143,0.25384137,1.45559028,0.02673062,0.23217783,0.69448915,0.61825496
-1.40170085,2.80960651,0.01253758,0.24236629,0.26929506,1.53471959,0.02777934,0.24228880,0.69233882,0.63135047
-1.39569785,2.91241472,0.01335401,0.24969522,0.28450972,1.61027289,0.02874603,0.25171392,0.69415222,0.64439577
-1.38969485,3.00954622,0.01414525,0.25579837,0.29927599,1.68109658,0.02961528,0.26032590,0.69973274,0.65708670
-1.38369185,3.09934710,0.01489732,0.26057946,0.31338354,1.74610234,0.03037317,0.26801096,0.70880081,0.66912782
-1.37768884,3.18028012,0.01559640,0.26396810,0.32662554,1.80429095,0.03100763,0.27467060,0.72099500,0.68023894
-1.37168584,3.25095759,0.01622923,0.26592122,0.33880309,1.85477416,0.03150877,0.28022285,0.73587625,0.69016180
-1.36568284,3.31017111,0.01678348,0.26642382,0.34972965,1.89679409,0.03186913,0.28460320,0.75293527,0.69866617
-1.35967984,3.35691709,0.01724817,0.26548875,0.35923513,1.92973935,0.03208383,0.28776514,0.77160279,0.70555540
-1.35367684,3.39041707,0.01761399,0.26315574,0.36716979,1.95315749,0.03215069,0.28968025,0.79126240,0.71067095
-1.34767384,3.41013224,0.01787357,0.25948963,0.37340752,1.96676329,0.03207022,0.29033804,0.81126558,0.71389573
-1.34167084,3.41577164,0.01802178,0.25457792,0.37784866,1.97044281,0.03184558,0.28974541,0.83094837,0.71515608
-1.33566783,3.40729366,0.01805582,0.24852773,0.38042214,1.96425299,0.03148241,0.28792595,0.84964905,0.71442226
-1.32966483,3.38490107,0.01797532,0.24146231,0.38108687,1.94841694,0.03098865,0.28491886,0.86672629,0.71170734
-1.32366183,3.34902953,0.01778235,0.23351727,0.37983249,1.92331505,0.03037422,0.28077783,0.88157689,0.70706465
-1.31765883,3.30033021,0.01748129,0.22483658,0.37667927,1.88947244,0.02965074,0.27556962,0.89365263,0.70058382
-1.31165583,3.23964704,0.01707869,0.21556858,0.37167727,1.84754296,0.02883119,0.26937263,0.90247536,0.69238553
-1.30565283,3.16798953,0.01658299,0.20586212,0.36490487,1.79829046,0.02792946,0.26227523,0.90764982,0.68261537
-1.29964982,3.08650196,0.01600426,0.19586291,0.35646653,1.74256785,0.02696008,0.25437405,0.90887374,0.67143694
-1.29364682,2.99643010,0.01535379,0.18571017,0.34649003,1.68129465,0.02593772,0.24577217,0.90594460,0.65902462
-1.28764382,2.89908659,0.01464379,0.17553381,0.33512317,1.61543363,0.02487692,0.23657724,0.89876305,0.64555627
-1.28164082,2.79581608,0.01388693,0.16545196,0.32253011,1.54596739,0.02379168,0.22689952,0.88733267,0.63120631
-1.27563782,2.68796123,0.01309599,0.15556915,0.30888739,1.47387539,0.02269524,0.21684994,0.87175634,0.61613937
-1.26963482,2.57683083,0.01228351,0.14597495,0.29437979,1.40011213,0.02159971,0.20653814,0.85222923,0.60050491
-1.26363182,2.46367075,0.01146145,0.13674321,0.27919618,1.32558711,0.02051596,0.19607056,0.82902900,0.58443295
-1.25762881,2.34963887,0.01064089,0.12793180,0.26352545,1.25114710,0.01945341,0.18554868,0.80250360,0.56803119
-1.25162581,2.23578446,0.00983185,0.11958286,0.24755260,1.17756109,0.01841993,0.17506733,0.77305725,0.55138346
-1.24562281,2.12303259,0.00904306,0.11172343,0.23145519,1.10550831,0.01742181,0.16471322,0.74113543,0.53454970
-1.23961981,2.01217390,0.00828193,0.10436657,0.21540022,1.03556965,0.01646372,0.15456378,0.70720939,0.51756727
-1.23361681,1.90385973,0.00755443,0.09751270,0.19954141,0.96822235,0.01554884,0.14468618,0.67176097,0.50045346
-1.22761381,1.79860244,0.00686512,0.09115120,0.18401708,0.90383829,0.01467885,0.13513676,0.63526838,0.48320913
-1.22161081,1.69678063,0.00621725,0.08526223,0.16894862,0.84268550,0.01385418,0.12596070,0.59819335,0.46582303
-1.21560780,1.59864862,0.00561279,0.07981860,0.15443948,0.78493273,0.01307409,0.11719210,0.56097022,0.44827673
-1.20960480,1.50434952,0.00505259,0.07478767,0.14057478,0.73065676,0.01233690,0.10885436,0.52399721,0.43054960
-1.20360180,1.41393100,0.00453651,0.07013322,0.12742141,0.67985205,0.01164017,0.10096086,0.48763003,0.41262380
-1.19759880,1.32736292,0.00406363,0.06581725,0.11502869,0.63244203,0.01098095,0.09351587,0.45217786,0.39448884
-1.19159580,1.24455580,0.00363235,0.06180158,0.10342935,0.58829181,0.01035593,0.08651568,0.41790165,0.37614541
-1.18559280,1.16537929,0.00324059,0.05804929,0.09264092,0.54722132,0.00976170,0.07994993,0.38501452,0.35760850
-1.17958979,1.08967976,0.00288593,0.05452597,0.08266733,0.50901876,0.00919487,0.07380293,0.35368390,0.33890943
-1.17358679,1.01729628,0.00256574,0.05120069,0.07350072,0.47345343,0.00865226,0.06805505,0.32403521,0.32009692
-1.16758379,0.94807448,0.00227731,0.04804671,0.06512328,0.44028773,0.00813101,0.06268404,0.29615659,0.30123701
-1.16158079,0.88187766,0.00201795,0.04504202,0.05750916,0.40928783,0.00762869,0.05766633,0.27010433,0.28241204
-1.15557779,0.81859526,0.00178501,0.04216953,0.05062630,0.38023268,0.00714337,0.05297806,0.24590868,0.26371876
-1.14957479,0.75814817,0.00157603,0.03941710,0.04443811,0.35292123,0.00667363,0.04859602,0.22357955,0.24526561
-1.14357179,0.70049135,0.00138868,0.03677743,0.03890510,0.32717766,0.00621859,0.04449843,0.20311203,0.22716958
-1.13756878,0.64561377,0.00122087,0.03424761,0.03398619,0.30285472,0.00577787,0.04066541,0.18449127,0.20955260
-1.13156578,0.59353598,0.00107066,0.03182871,0.02963995,0.27983520,0.00535159,0.03707933,0.16769676,0.19253782
-1.12556278,0.54430590,0.00093634,0.02952517,0.02582554,0.25803172,0.00494022,0.03372498,0.15270564,0.17624598
-1.11955978,0.49799311,0.00081639,0.02734413,0.02250352,0.23738506,0.00454461,0.03058956,0.13949522,0.16079191
-1.11355678,0.45468220,0.00070945,0.02529472,0.01963639,0.21786139,0.00416584,0.02766251,0.12804457,0.14628145
-1.10755378,0.41446564,0.00061430,0.02338739,0.01718904,0.19944853,0.00380514,0.02493532,0.11833516,0.13280874
-1.10155078,0.37743657,0.00052988,0.02163317,0.01512901,0.18215176,0.00346383,0.02240120,0.11035077,0.12045408
-1.09554777,0.34368191,0.00045521,0.02004303,0.01342659,0.16598934,0.00314324,0.02005479,0.10407657,0.10928234
-1.08954477,0.31327605,0.00038943,0.01862731,0.01205485,0.15098803,0.00284463,0.01789180,0.09949771,0.09934187
-1.08354177,0.28627546,0.00033176,0.01739514,0.01098960,0.13717894,0.00256913,0.01590874,0.09659724,0.09066398
-1.07753877,0.26271417,0.00028148,0.01635403,0.01020926,0.12459375,0.00231771,0.01410265,0.09535381,0.08326280
-1.07153577,0.24260054,0.00023795,0.01550950,0.00969471,0.11326160,0.00209115,0.01247096,0.09573911,0.07713561
-1.06553277,0.22591505,0.00020058,0.01486478,0.00942908,0.10320666,0.00189001,0.01101131,0.09771519,0.07226349
-1.05952976,0.21260925,0.00016885,0.01442067,0.00939758,0.09444642,0.00171464,0.00972156,0.10123200,0.06861225
-1.05352676,0.20260593,0.00014230,0.01417541,0.00958736,0.08699076,0.00156518,0.00859976,0.10622499,0.06613353
-1.04752376,0.19580022,0.00012052,0.01412473,0.00998729,0.08084172,0.00144157,0.00764432,0.11261330,0.06476616
-1.04152076,0.19206178,0.00010320,0.01426187,0.01058791,0.07599392,0.00134359,0.00685410,0.12029836,0.06443758
-1.03551776,0.19123780,0.00009009,0.01457787,0.01138130,0.07243550,0.00127087,0.00622861,0.12916321,0.06506549
-1.02951476,0.19315687,0.00008102,0.01506172,0.01236103,0.07014959,0.00122293,0.00576822,0.13907260,0.06655951
-1.02351176,0.19763359,0.00007593,0.01570079,0.01352224,0.06911606,0.00119921,0.00547441,0.14987393,0.06882309
-1.01750875,0.20447371,0.00007486,0.01648123,0.01486161,0.06931346,0.00119910,0.00534998,0.16139922,0.07175548
-1.01150575,0.21347986,0.00007797,0.01738843,0.01637750,0.07072118,0.00122194,0.00539924,0.17346784,0.07525387
-1.00550275,0.22445763,0.00008552,0.01840761,0.01807005,0.07332143,0.00126708,0.00562825,0.18589031,0.07921575
-0.99949975,0.23722196,0.00009794,0.01952437,0.01994135,0.07710126,0.00133387,0.00604490,0.19847287,0.08354133
-0.99349675,0.25160359,0.00011577,0.02072536,0.02199559,0.08205428,0.00142165,0.00665903,0.21102266,0.08813620
-0.98749375,0.26745544,0.00013972,0.02199880,0.02423919,0.08818212,0.00152978,0.00748249,0.22335357,0.09291399
-0.98149075,0.28465881,0.00017065,0.02333521,0.02668097,0.09549553,0.00165762,0.00852915,0.23529230,0.09779928
-0.97548774,0.30312911,0.00020959,0.02472785,0.02933220,0.10401508,0.00180449,0.00981476,0.24668448,0.10273030
-0.96948474,0.32282099,0.00025773,0.02617334,0.03220669,0.11377145,0.00196971,0.01135690,0.25740062,0.10766181
-0.96348174,0.34373262,0.00031643,0.02767197,0.03532076,0.12480524,0.00215250,0.01317478,0.26734155,0.11256770
-0.95747874,0.36590900,0.00038721,0.02922807,0.03869314,0.13716633,0.00235204,0.01528903,0.27644308,0.11744338
-0.95147574,0.38944410,0.00047176,0.03085016,0.04234479,0.15091285,0.00256738,0.01772141,0.28467976,0.12230798
-0.94547274,0.41448176,0.00057194,0.03255096,0.04629868,0.16610972,0.00279748,0.02049454,0.29206729,0.12720597
-0.93946973,0.44121518,0.00068972,0.03434734,0.05057942,0.18282687,0.00304113,0.02363157,0.29866372,0.13220846
-0.93346673,0.46988495,0.00082723,0.03625995,0.05521291,0.20113716,0.00329701,0.02715582,0.30456910,0.13741379
-0.92746373,0.50077574,0.00098669,0.03831288,0.06022583,0.22111410,0.00356369,0.03109044,0.30992366,0.14294751
-0.92146073,0.53421141,0.00117045,0.04053306,0.06564518,0.24282944,0.00383960,0.03545799,0.31490458,0.14896166
-0.91545773,0.57054895,0.00138090,0.04294959,0.07149770,0.26635066,0.00412309,0.04028013,0.31972140,0.15563322
-0.90945473,0.61017100,0.00162049,0.04559298,0.07780939,0.29173856,0.00441248,0.04557715,0.32461019,0.16316170
-0.90345173,0.65347732,0.00189168,0.04849427,0.08460487,0.31904488,0.00470610,0.05136760,0.32982686,0.17176598
-0.89744872,0.70087522,0.00219695,0.05168420,0.09190694,0.34831005,0.00500235,0.05766788,0.33563962,0.18168011
-0.89144572,0.75276916,0.00253870,0.05519226,0.09973602,0.37956123,0.00529973,0.06449175,0.34232110,0.19314843
-0.88544272,0.80954965,0.00291930,0.05904585,0.10810968,0.41281048,0.00559699,0.07184989,0.35014024,0.20641966
-0.87943972,0.87158173,0.00334099,0.06326939,0.11704218,0.44805332,0.00589309,0.07974938,0.35935427,0.22174041
-0.87343672,0.93919309,0.00380589,0.06788359,0.12654405,0.48526747,0.00618734,0.08819309,0.37020114,0.23934790
-0.86743372,1.01266215,0.00431594,0.07290468,0.13662165,0.52441197,0.00647942,0.09717914,0.38289248,0.25946223
-0.86143072,1.09220632,0.00487283,0.07834377,0.14727678,0.56542656,0.00676938,0.10670017,0.39760736,0.28227825
-0.85542771,1.17797066,0.00547801,0.08420633,0.15850624,0.60823135,0.00705771,0.11674270,0.41448703,0.30795736
-0.84942471,1.27001732,0.00613259,0.09049165,0.17030140,0.65272682,0.00734530,0.12728634,0.43363073,0.33661941
-0.84342171,1.36831593,0.00683728,0.09719242,0.18264775,0.69879413,0.00763340,0.13830307,0.45509260,0.36833511
-0.83741871,1.47273550,0.00759233,0.10429439,0.19552442,0.74629567,0.00792362,0.14975654,0.47887974,0.40311910
-0.83141571,1.58303798,0.00839746,0.11177607,0.20890375,0.79507600,0.00821778,0.16160136,0.50495153,0.44092427
-0.82541271,1.69887395,0.00925176,0.11960843,0.22275075,0.84496302,0.00851790,0.17378259,0.53321995,0.48163743
-0.81940970,1.81978081,0.01015360,0.12775476,0.23702277,0.89576955,0.00882604,0.18623532,0.56355106,0.52507677
-0.81340670,1.94518364,0.01110056,0.13617048,0.25166911,0.94729510,0.00914420,0.19888444,0.59576742,0.57099136
-0.80740370,2.07439912,0.01208931,0.14480314,0.26663082,0.99932799,0.00947423,0.21164476,0.62965143,0.61906289
-0.80140070,2.20664252,0.01311557,0.15359243,0.28184067,1.05164772,0.00981767,0.22442134,0.66494947,0.66890980
-0.79539770,2.34103787,0.01417403,0.16247035,0.29722333,1.10402746,0.01017570,0.23711023,0.70137671,0.72009371
-0.78939470,2.47663113,0.01525827,0.17136162,0.31269581,1.15623670,0.01054901,0.24959956,0.73862246,0.77212825
-0.78339170,2.61240608,0.01636081,0.18018414,0.32816822,1.20804384,0.01093776,0.26177104,0.77635603,0.82448983
-0.77738869,2.74730266,0.01747307,0.18884985,0.34354484,1.25921869,0.01134157,0.27350181,0.81423284,0.87663022
-0.77138569,2.88023694,0.01858547,0.19726569,0.35872555,1.30953468,0.01175944,0.28466668,0.85190077,0.92799039
-0.76538269,3.01012225,0.01968745,0.20533497,0.37360754,1.35877062,0.01218985,0.29514064,0.88900649,0.97801505
-0.75937969,3.13589061,0.02076772,0.21295893,0.38808735,1.40671202,0.01263076,0.30480168,0.92520179,1.02616740
-0.75337669,3.25651368,0.02181435,0.22003857,0.40206315,1.45315167,0.01307971,0.31353363,0.96014965,1.07194334
-0.74737369,3.37102223,0.02281504,0.22647676,0.41543711,1.49788961,0.01353390,0.32122914,0.99352996,1.11488456
-0.74137069,3.47852365,0.02375739,0.23218048,0.42811787,1.54073227,0.01399032,0.32779258,1.02504479,1.15458995
-0.73536768,3.57821649,0.02462918,0.23706318,0.44002293,1.58149101,0.01444586,0.33314265,1.05442307,1.19072478
-0.72936468,3.66940176,0.02541867,0.24104721,0.45108089,1.61998008,0.01489742,0.33721481,1.08142454,1.22302729
-0.72336168,3.75149047,0.02611495,0.24406609,0.46123329,1.65601409,0.01534204,0.33996316,1.10584297,1.25131235
-0.71735868,3.82400729,0.02670822,0.24606670,0.47043614,1.68940544,0.01577698,0.34136189,1.12750851,1.27547221
-0.71135568,3.88659044,0.02719012,0.24701113,0.47866080,1.71996171,0.01619981,0.34140610,1.14628917,1.29547423
-0.70535268,3.93898812,0.02755394,0.24687818,0.48589435,1.74748360,0.01660845,0.34011194,1.16209133,1.31135595
-0.69934967,3.98105176,0.02779490,0.24566440,0.49213917,1.77176345,0.01700120,0.33751623,1.17485943,1.32321767
-0.69334667,4.01272701,0.02791024,0.24338457,0.49741196,1.79258494,0.01737672,0.33367525,1.18457474,1.33121319
-0.68734367,4.03404291,0.02789937,0.24007167,0.50174202,1.80972398,0.01773401,0.32866313,1.19125333,1.33553908
-0.68134067,4.04510030,0.02776388,0.23577612,0.50516894,1.82295109,0.01807235,0.32256957,1.19494332,1.33642317
-0.67533767,4.04606007,0.02750750,0.23056464,0.50773981,1.83203541,0.01839124,0.31549718,1.19572152,1.33411287
-0.66933467,4.03713213,0.02713597,0.22451836,0.50950606,1.83675024,0.01869030,0.30755858,1.19368958,1.32886382
-0.66333167,4.01856567,0.02665693,0.21773062,0.51052009,1.83688017,0.01896919,0.29887321,1.18896980,1.32092957
-0.65732866,3.99064126,0.02607964,0.21030429,0.51083191,1.83222934,0.01922754,0.28956416,1.18170073,1.31055246
-0.65132566,3.95366521,0.02541475,0.20234887,0.51048597,1.82263076,0.01946487,0.27975506,1.17203279,1.29795637
-0.64532266,3.90796614,0.02467397,0.19397745,0.50951832,1.80795616,0.01968057,0.26956721,1.16012400,1.28334127
-0.63931966,3.85389406,0.02386979,0.18530365,0.50795434,1.78812584,0.01987389,0.25911699,1.14613596,1.26687987
-0.63331666,3.79182152,0.02301517,0.17643872,0.50580725,1.76311828,0.02004392,0.24851365,1.13023035,1.24871631
-0.62731366,3.72214666,0.02212317,0.16748882,0.50307726,1.73297867,0.02018966,0.23785766,1.11256584,1.22896665
-0.62131066,3.64529766,0.02120673,0.15855272,0.49975182,1.69782619,0.02031010,0.22723942,1.09329582,1.20772125
-0.61530765,3.56173824,0.02027834,0.14971988,0.49580658,1.65785947,0.02040430,0.21673865,1.07256674,1.18504845
-0.60930465,3.47197347,0.01934985,0.14106911,0.49120739,1.61335997,0.02047151,0.20642410,1.05051720,1.16099948
-0.60330165,3.37655554,0.01843224,0.13266765,0.48591291,1.56469305,0.02051129,0.19635390,1.02727789,1.13561417
-0.59729865,3.27608888,0.01753551,0.12457087,0.47987808,1.51230665,0.02052360,0.18657616,1.00297213,1.10892713
-0.59129565,3.17123430,0.01666849,0.11682242,0.47305785,1.45672752,0.02050897,0.17713001,0.97771716,1.08097407
-0.58529265,3.06271166,0.01583883,0.10945488,0.46541139,1.39855523,0.02046851,0.16804680,0.95162589,1.05179803
-0.57928964,2.95130087,0.01505294,0.10249075,0.45690623,1.33845401,0.02040399,0.15935158,0.92480909,1.02145514
-0.57328664,2.83784100,0.01431594,0.09594383,0.44752222,1.27714291,0.02031784,0.15106449,0.89737783,0.99001975
-0.56728364,2.72322729,0.01363171,0.08982070,0.43725523,1.21538438,0.02021316,0.14320225,0.86944594,0.95758878
-0.56128064,2.60840620,0.01300291,0.08412238,0.42612011,1.15397180,0.02009356,0.13577954,0.84113241,0.92428501
-0.55527764,2.49436825,0.01243104,0.07884602,0.41415299,1.09371627,0.01996316,0.12881012,0.81256350,0.89025938
-0.54927464,2.38213899,0.01191650,0.07398649,0.40141264,1.03543289,0.01982633,0.12230787,0.78387437,0.85569202
-0.54327164,2.27276793,0.01145868,0.06953779,0.38798093,0.97992704,0.01968764,0.11628743,0.75521016,0.82079225
-0.53726863,2.16731580,0.01105607,0.06549434,0.37396228,0.92798071,0.01955157,0.11076466,0.72672640,0.78579723
-0.53126563,2.06684029,0.01070633,0.06185189,0.35948213,0.88033928,0.01942239,0.10575674,0.69858866,0.75096955
-0.52526263,1.97238033,0.01040643,0.05860825,0.34468450,0.83769875,0.01930397,0.10128199,0.67097142,0.71659375
-0.51925963,1.88493946,0.01015277,0.05576367,0.32972884,0.80069367,0.01919963,0.09735947,0.64405618,0.68297179
-0.51325663,1.80546833,0.00994131,0.05332093,0.31478620,0.76988591,0.01911201,0.09400829,0.61802894,0.65041772
-0.50725363,1.73484696,0.00976771,0.05128515,0.30003489,0.74575425,0.01904300,0.09124674,0.59307697,0.61925164
-0.50125063,1.67386691,0.00962746,0.04966336,0.28565594,0.72868500,0.01899369,0.08909130,0.56938525,0.58979316
-0.49524762,1.62321412,0.00951603,0.04846393,0.27182842,0.71896379,0.01896441,0.08755559,0.54713248,0.56235457
-0.48924462,1.58345263,0.00942902,0.04769569,0.25872485,0.71676866,0.01895471,0.08664923,0.52648699,0.53723389
-0.48324162,1.55500997,0.00936226,0.04736715,0.24650685,0.72216462,0.01896352,0.08637679,0.50760274,0.51470818
-0.47723862,1.53816464,0.00931194,0.04748545,0.23532121,0.73509996,0.01898919,0.08673681,0.49061540,0.49502713
-0.47123562,1.53303618,0.00927473,0.04805550,0.22529649,0.75540451,0.01902965,0.08772101,0.47563893,0.47840736
