energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-2.09804902,2.75008738,0.61313169,0.05857044,0.01036096,0.38942607,0.35186787,1.86682166,0.19334409,0.00000000
-2.09204602,2.77548471,0.61396765,0.05971045,0.01134011,0.38734606,0.35324461,1.88058074,0.20173435,0.00000000
-2.08604302,2.80303855,0.61379608,0.06080223,0.01238591,0.38434509,0.35517114,1.89730761,0.21037180,0.00000000
-2.08004002,2.83162325,0.61259358,0.06182749,0.01348910,0.38043709,0.35752141,1.91602321,0.21918082,0.00000000
-2.07403702,2.86004405,0.61033527,0.06276684,0.01463858,0.37564368,0.36015526,1.93568565,0.22807858,0.00000000
-2.06803402,2.88707438,0.60699661,0.06360030,0.01582156,0.36999471,0.36292334,1.95522277,0.23697631,0.00000000
-2.06203102,2.91149622,0.60255575,0.06430800,0.01702383,0.36352895,0.36567227,1.97356685,0.24578082,0.00000000
-2.05602801,2.93214165,0.59699623,0.06487090,0.01823000,0.35629477,0.36824985,1.98969014,0.25439627,0.00000000
-2.05002501,2.94793406,0.59030994,0.06527161,0.01942382,0.34835075,0.37051005,2.00263965,0.26272617,0.00000000
-2.04402201,2.95792723,0.58250006,0.06549519,0.02058855,0.33976621,0.37231773,2.01156998,0.27067544,0.00000000
-2.03801901,2.96134065,0.57358399,0.06552989,0.02170732,0.33062152,0.37355280,2.01577251,0.27815265,0.00000000
-2.03201601,2.95758957,0.56359581,0.06536787,0.02276355,0.32100817,0.37411389,2.01470008,0.28507225,0.00000000
-2.02601301,2.94630847,0.55258840,0.06500581,0.02374130,0.31102844,0.37392112,2.00798590,0.29135677,0.00000000
-2.02001001,2.92736687,0.54063482,0.06444532,0.02462567,0.30079481,0.37291831,1.99545594,0.29693887,0.00000000
-2.01400700,2.90087687,0.52782894,0.06369325,0.02540315,0.29042881,0.37107420,1.97713447,0.30176322,0.00000000
-2.00800400,2.86719204,0.51428532,0.06276180,0.02606195,0.28005959,0.36838298,1.95324227,0.30578815,0.00000000
-2.00200100,2.82689762,0.50013810,0.06166835,0.02659230,0.26982190,0.36486397,1.92418796,0.30898688,0.00000000
-1.99599800,2.78079257,0.48553915,0.06043521,0.02698661,0.25985385,0.36056055,1.89055259,0.31134849,0.00000000
-1.98999500,2.72986400,0.47065527,0.05908911,0.02723973,0.25029414,0.35553846,1.85306827,0.31287838,0.00000000
-1.98399200,2.67525526,0.45566482,0.05766049,0.02734899,0.24127921,0.34988345,1.81259184,0.31359833,0.00000000
-1.97798899,2.61822864,0.44075359,0.05618269,0.02731433,0.23294003,0.34369848,1.77007456,0.31354610,0.00000000
-1.97198599,2.56012447,0.42611034,0.05469101,0.02713822,0.22539888,0.33710043,1.72652910,0.31277454,0.00000000
-1.96598299,2.50231785,0.41192195,0.05322163,0.02682567,0.21876612,0.33021659,1.68299511,0.31135027,0.00000000
-1.95997999,2.44617479,0.39836850,0.05181057,0.02638405,0.21313709,0.32318090,1.64050471,0.30935198,0.00000000
-1.95397699,2.39300917,0.38561834,0.05049255,0.02582298,0.20858920,0.31613005,1.60004906,0.30686827,0.00000000
-1.94797399,2.34404206,0.37382340,0.04929996,0.02515409,0.20517938,0.30919963,1.56254724,0.30399526,0.00000000
-1.94197099,2.30036463,0.36311487,0.04826184,0.02439076,0.20294197,0.30252029,1.52881830,0.30083388,0.00000000
-1.93596798,2.26290572,0.35359938,0.04740298,0.02354788,0.20188702,0.29621413,1.49955749,0.29748701,0.00000000
-1.92996498,2.23240509,0.34535581,0.04674320,0.02264150,0.20199932,0.29039126,1.47531708,0.29405654,0.00000000
-1.92396198,2.20939291,0.33843284,0.04629670,0.02168853,0.20323799,0.28514675,1.45649230,0.29064041,0.00000000
-1.91795898,2.19417604,0.33284742,0.04607163,0.02070640,0.20553674,0.28055801,1.44331263,0.28732977,0.00000000
-1.91195598,2.18683119,0.32858402,0.04606988,0.01971271,0.20880494,0.27668258,1.43583836,0.28420637,0.00000000
-1.90595298,2.18720521,0.32559494,0.04628699,0.01872490,0.21292932,0.27355655,1.43396242,0.28134018,0.00000000
-1.89994997,2.19492211,0.32380153,0.04671235,0.01775990,0.21777646,0.27119355,1.43741701,0.27878750,0.00000000
-1.89394697,2.20939659,0.32309636,0.04732949,0.01683383,0.22319592,0.26958452,1.44578482,0.27658954,0.00000000
-1.88794397,2.22985354,0.32334640,0.04811663,0.01596173,0.22902402,0.26869800,1.45851409,0.27477147,0.00000000
-1.88194097,2.25535285,0.32439689,0.04904737,0.01515726,0.23508808,0.26848135,1.47493714,0.27334221,0.00000000
-1.87593797,2.28481878,0.32607613,0.05009151,0.01443246,0.24121121,0.26886252,1.49429157,0.27229472,0.00000000
-1.86993497,2.31707288,0.32820068,0.05121601,0.01379763,0.24721729,0.26975253,1.51574344,0.27160698,0.00000000
-1.86393197,2.35086961,0.33058117,0.05238600,0.01326108,0.25293608,0.27104863,1.53841191,0.27124352,0.00000000
-1.85792896,2.38493339,0.33302820,0.05356590,0.01282909,0.25820837,0.27263784,1.56139434,0.27115751,0.00000000
-1.85192596,2.41799617,0.33535838,0.05472049,0.01250583,0.26289083,0.27440093,1.58379143,0.27129321,0.00000000
-1.84592296,2.44883404,0.33740003,0.05581600,0.01229330,0.26686048,0.27621661,1.60473146,0.27158878,0.00000000
-1.83991996,2.47630204,0.33899857,0.05682111,0.01219142,0.27001851,0.27796578,1.62339319,0.27197924,0.00000000
-1.83391696,2.49936573,0.34002117,0.05770784,0.01219802,0.27229341,0.27953566,1.63902663,0.27239940,0.00000000
-1.82791396,2.51712872,0.34036057,0.05845236,0.01230897,0.27364306,0.28082357,1.65097120,0.27278675,0.00000000
-1.82191096,2.52885502,0.33993785,0.05903555,0.01251830,0.27405582,0.28174035,1.65867083,0.27308394,0.00000000
-1.81590795,2.53398571,0.33870414,0.05944342,0.01281837,0.27355054,0.28221308,1.66168555,0.27324099,0.00000000
-1.80990495,2.53214909,0.33664096,0.05966733,0.01320003,0.27217530,0.28218711,1.65969930,0.27321685,0.00000000
-1.80390195,2.52316441,0.33375952,0.05970399,0.01365281,0.27000508,0.28162730,1.65252386,0.27298051,0.00000000
-1.79789895,2.50703882,0.33009866,0.05955522,0.01416520,0.26713832,0.28051844,1.64009884,0.27251134,0.00000000
-1.79189595,2.48395807,0.32572189,0.05922758,0.01472482,0.26369259,0.27886484,1.62248787,0.27179898,0.00000000
-1.78589295,2.45427154,0.32071338,0.05873179,0.01531869,0.25979939,0.27668921,1.59987130,0.27084258,0.00000000
-1.77988994,2.41847224,0.31517334,0.05808201,0.01593347,0.25559847,0.27403087,1.57253583,0.26964963,0.00000000
-1.77388694,2.37717316,0.30921295,0.05729503,0.01655577,0.25123186,0.27094348,1.54086154,0.26823436,0.00000000
-1.76788394,2.33108096,0.30294903,0.05638943,0.01717234,0.24683779,0.26749249,1.50530709,0.26661611,0.00000000
-1.76188094,2.28096857,0.29649896,0.05538468,0.01777042,0.24254491,0.26375242,1.46639367,0.26481747,0.00000000
-1.75587794,2.22764790,0.28997576,0.05430033,0.01833796,0.23846706,0.25980420,1.42468859,0.26286272,0.00000000
-1.74987494,2.17194418,0.28348394,0.05315521,0.01886389,0.23469874,0.25573279,1.38078908,0.26077638,0.00000000
-1.74387194,2.11467299,0.27711608,0.05196680,0.01933840,0.23131158,0.25162517,1.33530711,0.25858228,0.00000000
-1.73786893,2.05662108,0.27095035,0.05075074,0.01975317,0.22835201,0.24756879,1.28885575,0.25630301,0.00000000
-1.73186593,1.99853163,0.26504914,0.04952048,0.02010158,0.22584018,0.24365065,1.24203754,0.25395996,0.00000000
-1.72586293,1.94109438,0.25945870,0.04828710,0.02037891,0.22377014,0.23995694,1.19543519,0.25157384,0.00000000
-1.71985993,1.88494072,0.25420988,0.04705931,0.02058248,0.22211138,0.23657322,1.14960469,0.24916566,0.00000000
-1.71385693,1.83064340,0.24931976,0.04584364,0.02071175,0.22081156,0.23358507,1.10507080,0.24675815,0.00000000
-1.70785393,1.77872031,0.24479418,0.04464472,0.02076837,0.21980034,0.23107896,1.06232473,0.24437733,0.00000000
-1.70185093,1.72964148,0.24063076,0.04346569,0.02075612,0.21899401,0.22914340,1.02182359,0.24205422,0.00000000
-1.69584792,1.68383804,0.23682240,0.04230871,0.02068088,0.21830084,0.22786983,0.98399110,0.23982638,0.00000000
-1.68984492,1.64171228,0.23336090,0.04117546,0.02055037,0.21762677,0.22735336,0.94921911,0.23773919,0.00000000
-1.68384192,1.60364712,0.23024052,0.04006770,0.02037399,0.21688113,0.22769289,0.91786918,0.23584663,0.00000000
-1.67783892,1.57001432,0.22746122,0.03898774,0.02016246,0.21598233,0.22899062,0.89027378,0.23421143,0.00000000
-1.67183592,1.54117991,0.22503143,0.03793886,0.01992748,0.21486291,0.23135069,0.86673650,0.23290443,0.00000000
-1.66583292,1.51750652,0.22297022,0.03692568,0.01968126,0.21347408,0.23487692,0.84753109,0.23200321,0.00000000
-1.65982991,1.49935175,0.22130868,0.03595438,0.01943609,0.21178933,0.23966961,0.83289874,0.23158981,0.00000000
-1.65382691,1.48706269,0.22009062,0.03503277,0.01920387,0.20980712,0.24582144,0.82304402,0.23174770,0.00000000
-1.64782391,1.48096674,0.21937246,0.03417032,0.01899562,0.20755242,0.25341268,0.81812915,0.23255810,0.00000000
-1.64182091,1.48135917,0.21922243,0.03337805,0.01882104,0.20507731,0.26250578,0.81826726,0.23409583,0.00000000
-1.63581791,1.48848855,0.21971923,0.03266828,0.01868809,0.20246043,0.27313977,0.82351490,0.23642483,0.00000000
-1.62981491,1.50254081,0.22095016,0.03205436,0.01860269,0.19980556,0.28532463,0.83386454,0.23959372,0.00000000
-1.62381191,1.52362351,0.22300907,0.03155032,0.01856843,0.19723932,0.29903610,0.84923758,0.24363159,0.00000000
-1.61780890,1.55175142,0.22599404,0.03117055,0.01858645,0.19490821,0.31421130,0.86947881,0.24854431,0.00000000
-1.61180590,1.58683482,0.23000514,0.03092935,0.01865540,0.19297512,0.33074540,0.89435267,0.25431163,0.00000000
-1.60580290,1.62867155,0.23514232,0.03084065,0.01877146,0.19161540,0.34848975,0.92354231,0.26088535,0.00000000
-1.59979990,1.67694372,0.24150341,0.03091766,0.01892860,0.19101280,0.36725182,0.95665146,0.26818864,0.00000000
-1.59379690,1.73121968,0.24918246,0.03117263,0.01911881,0.19135517,0.38679687,0.99320978,0.27611664,0.00000000
-1.58779390,1.79096135,0.25826822,0.03161658,0.01933252,0.19283015,0.40685168,1.03268147,0.28453850,0.00000000
-1.58179090,1.85553685,0.26884286,0.03225916,0.01955901,0.19562097,0.42711029,1.07447704,0.29330069,0.00000000
-1.57578789,1.92423761,0.28098066,0.03310852,0.01978698,0.19990213,0.44724139,1.11796798,0.30223147,0.00000000
-1.56978489,1.99629929,0.29474675,0.03417113,0.02000503,0.20583522,0.46689745,1.16250350,0.31114646,0.00000000
-1.56378189,2.07092503,0.31019555,0.03545174,0.02020221,0.21356477,0.48572500,1.20742874,0.31985490,0.00000000
-1.55777889,2.14730976,0.32736897,0.03695319,0.02036854,0.22321404,0.50337567,1.25210353,0.32816643,0.00000000
-1.55177589,2.22466404,0.34629409,0.03867629,0.02049545,0.23488087,0.51951768,1.29592062,0.33589791,0.00000000
-1.54577289,2.30223583,0.36698038,0.04061961,0.02057620,0.24863346,0.53384698,1.33832268,0.34288015,0.00000000
-1.53976988,2.37932912,0.38941637,0.04277920,0.02060613,0.26450622,0.54609776,1.37881699,0.34896400,0.00000000
-1.53376688,2.45531800,0.41356586,0.04514832,0.02058289,0.28249579,0.55605173,1.41698713,0.35402560,0.00000000
-1.52776388,2.52965577,0.43936377,0.04771710,0.02050651,0.30255716,0.56354575,1.45250120,0.35797059,0.00000000
-1.52176088,2.60187839,0.46671190,0.05047215,0.02037940,0.32460033,0.56847743,1.48511618,0.36073699,0.00000000
-1.51575788,2.67160270,0.49547482,0.05339624,0.02020617,0.34848753,0.57080853,1.51467830,0.36229666,0.00000000
-1.50975488,2.73851948,0.52547618,0.05646792,0.01999348,0.37403122,0.57056590,1.54111966,0.36265535,0.00000000
-1.50375188,2.80238258,0.55649594,0.05966131,0.01974972,0.40099333,0.56784011,1.56445140,0.36185139,0.00000000
-1.49774887,2.86299493,0.58826870,0.06294594,0.01948461,0.42908565,0.56278172,1.58475399,0.35995305,0.00000000
-1.49174587,2.92019291,0.62048362,0.06628675,0.01920885,0.45797193,0.55559546,1.60216544,0.35705481,0.00000000
-1.48574287,2.97383040,0.65278614,0.06964428,0.01893370,0.48727156,0.54653266,1.61686802,0.35327284,0.00000000
-1.47973987,3.02376399,0.68478174,0.07297507,0.01867053,0.51656518,0.53588226,1.62907443,0.34873981,0.00000000
-1.47373687,3.06984032,0.71604184,0.07623225,0.01843043,0.54540201,0.52396080,1.63901426,0.34359938,0.00000000
-1.46773387,3.11188678,0.74611177,0.07936638,0.01822382,0.57330895,0.51110194,1.64692111,0.33800069,0.00000000
-1.46173087,3.14970603,0.77452071,0.08232649,0.01806015,0.59980131,0.49764574,1.65302128,0.33209300,0.00000000
-1.45572786,3.18307463,0.80079334,0.08506129,0.01794757,0.62439464,0.48392832,1.65752408,0.32602076,0.00000000
-1.44972486,3.21174580,0.82446270,0.08752052,0.01789272,0.64661757,0.47027218,1.66061423,0.31991925,0.00000000
-1.44372186,3.23545573,0.84508375,0.08965639,0.01790054,0.66602497,0.45697736,1.66244616,0.31391095,0.00000000
-1.43771886,3.25393279,0.86224717,0.09142503,0.01797416,0.68221100,0.44431393,1.66314029,0.30810264,0.00000000
-1.43171586,3.26690876,0.87559254,0.09278792,0.01811479,0.69482153,0.43251569,1.66278103,0.30258336,0.00000000
-1.42571286,3.27413090,0.88482055,0.09371317,0.01832170,0.70356532,0.42177545,1.66141615,0.29742313,0.00000000
-1.41970985,3.27537393,0.88970330,0.09417664,0.01859221,0.70822344,0.41224174,1.65905732,0.29267235,0.00000000
-1.41370685,3.27045087,0.89009250,0.09416284,0.01892176,0.70865656,0.40401697,1.65568158,0.28836196,0.00000000
-1.40770385,3.25922206,0.88592492,0.09366551,0.01930395,0.70480968,0.39715711,1.65123331,0.28450408,0.00000000
-1.40170085,3.24160173,0.87722491,0.09268792,0.01973064,0.69671415,0.39167260,1.64562677,0.28109319,0.00000000
-1.39569785,3.21756182,0.86410385,0.09124280,0.02019213,0.68448675,0.38753064,1.63874907,0.27810765,0.00000000
-1.38969485,3.18713315,0.84675660,0.08935198,0.02067729,0.66832597,0.38465841,1.63046349,0.27551162,0.00000000
-1.38369185,3.15040421,0.82545505,0.08704568,0.02117378,0.64850564,0.38294741,1.62061337,0.27325709,0.00000000
-1.37768884,3.10751789,0.80053921,0.08436160,0.02166830,0.62536610,0.38225853,1.60902661,0.27128622,0.00000000
-1.37168584,3.05866699,0.77240624,0.08134363,0.02214685,0.59930352,0.38242777,1.59552091,0.26953373,0.00000000
-1.36568284,3.00408910,0.74149800,0.07804059,0.02259506,0.57075761,0.38327253,1.57990991,0.26792943,0.00000000
-1.35967984,2.94406150,0.70828760,0.07450466,0.02299853,0.54019842,0.38459817,1.56201013,0.26640080,0.00000000
-1.35367684,2.87889682,0.67326579,0.07078995,0.02334319,0.50811279,0.38620467,1.54164891,0.26487555,0.00000000
-1.34767384,2.80893978,0.63692752,0.06695093,0.02361569,0.47499092,0.38789335,1.51867295,0.26328418,0.00000000
-1.34167084,2.73456538,0.59975942,0.06304110,0.02380378,0.44131364,0.38947326,1.49295732,0.26156248,0.00000000
-1.33566783,2.65617858,0.56222856,0.05911166,0.02389670,0.40754088,0.39076723,1.46441468,0.25965388,0.00000000
-1.32966483,2.57421536,0.52477283,0.05521047,0.02388554,0.37410160,0.39161732,1.43300410,0.25751166,0.00000000
-1.32366183,2.48914482,0.48779329,0.05138115,0.02376351,0.34138562,0.39188956,1.39873916,0.25510087,0.00000000
-1.31765883,2.40147197,0.45164855,0.04766244,0.02352625,0.30973738,0.39147778,1.36169487,0.25240002,0.00000000
-1.31165583,2.31174057,0.41665114,0.04408777,0.02317195,0.27945184,0.39030660,1.32201277,0.24940244,0.00000000
-1.30565283,2.22053553,0.38306593,0.04068511,0.02270152,0.25077239,0.38833332,1.27990416,0.24611722,0.00000000
-1.29964982,2.12848443,0.35111035,0.03747696,0.02211853,0.22389070,0.38554886,1.23565083,0.24256983,0.00000000
-1.29364682,2.03625760,0.32095611,0.03448060,0.02142919,0.19894834,0.38197769,1.18960344,0.23880227,0.00000000
-1.28764382,1.94456643,0.29273224,0.03170843,0.02064218,0.17603988,0.37767686,1.14217733,0.23487287,0.00000000
-1.28164082,1.85415980,0.26652909,0.02916850,0.01976834,0.15521718,0.37273416,1.09384592,0.23085564,0.00000000
-1.27563782,1.76581849,0.24240293,0.02686506,0.01882041,0.13649463,0.36726558,1.04513200,0.22683932,0.00000000
-1.26963482,1.68034755,0.22038090,0.02479922,0.01781262,0.11985489,0.36141214,0.99659713,0.22292595,0.00000000
-1.26363182,1.59856693,0.20046604,0.02296962,0.01676027,0.10525498,0.35533626,0.94882966,0.21922928,0.00000000
-1.25762881,1.52130040,0.18264205,0.02137300,0.01567925,0.09263227,0.34921774,0.90243163,0.21587267,0.00000000
-1.25162581,1.44936310,0.16687769,0.02000487,0.01458565,0.08191028,0.34324946,0.85800527,0.21298684,0.00000000
-1.24562281,1.38354798,0.15313063,0.01885996,0.01349523,0.07300394,0.33763282,0.81613919,0.21070722,0.00000000
-1.23961981,1.32461133,0.14135068,0.01793268,0.01242308,0.06582427,0.33257307,0.77739484,0.20917107,0.00000000
-1.23361681,1.27325766,0.13148218,0.01721746,0.01138321,0.06028226,0.32827446,0.74229356,0.20851424,0.00000000
-1.22761381,1.23012411,0.12346584,0.01670895,0.01038825,0.05629193,0.32493521,0.71130427,0.20886767,0.00000000
-1.22161081,1.19576463,0.11723976,0.01640213,0.00944921,0.05377254,0.32274245,0.68483219,0.21035361,0.00000000
-1.21560780,1.17063411,0.11273987,0.01629234,0.00857525,0.05265001,0.32186692,0.66320868,0.21308154,0.00000000
-1.20960480,1.15507276,0.10989980,0.01637510,0.00777362,0.05285742,0.32245769,0.64668217,0.21714397,0.00000000
-1.20360180,1.14929110,0.10865032,0.01664601,0.00704958,0.05433497,0.32463684,0.63541054,0.22261210,0.00000000
-1.19759880,1.15335581,0.10891850,0.01710041,0.00640641,0.05702917,0.32849423,0.62945476,0.22953147,0.00000000
-1.19159580,1.16717723,0.11062664,0.01773313,0.00584546,0.06089166,0.33408251,0.62877423,0.23791787,0.00000000
-1.18559280,1.19049891,0.11369120,0.01853807,0.00536632,0.06587757,0.34141263,0.63322374,0.24775355,0.00000000
-1.17958979,1.22289004,0.11802177,0.01950794,0.00496687,0.07194377,0.35044999,0.64255240,0.25898411,0.00000000
-1.17358679,1.26374137,0.12352029,0.02063388,0.00464356,0.07904692,0.36111155,0.65640474,0.27151610,0.00000000
-1.16758379,1.31226560,0.13008052,0.02190519,0.00439151,0.08714160,0.37326418,0.67432419,0.28521582,0.00000000
-1.16158079,1.36750263,0.13758799,0.02330916,0.00420479,0.09617864,0.38672447,0.69575915,0.29990924,0.00000000
-1.15557779,1.42833054,0.14592028,0.02483092,0.00407661,0.10610361,0.40126031,0.72007188,0.31538354,0.00000000
-1.14957479,1.49348233,0.15494786,0.02645346,0.00399953,0.11685569,0.41659424,0.74655017,0.33139004,0.00000000
-1.14357179,1.56156879,0.16453532,0.02815771,0.00396569,0.12836690,0.43240893,0.77442192,0.34764892,0.00000000
-1.13756878,1.63110713,0.17454308,0.02992280,0.00396698,0.14056171,0.44835450,0.80287223,0.36385544,0.00000000
-1.13156578,1.70055489,0.18482941,0.03172635,0.00399529,0.15335706,0.46405783,0.83106297,0.37968771,0.00000000
-1.12556278,1.76834815,0.19525270,0.03354495,0.00404265,0.16666276,0.47913340,0.85815403,0.39481569,0.00000000
-1.11955978,1.83294293,0.20567397,0.03535462,0.00410142,0.18038216,0.49319552,0.88332582,0.40891117,0.00000000
-1.11355678,1.89285821,0.21595925,0.03713147,0.00416442,0.19441318,0.50587143,0.90580224,0.42165846,0.00000000
-1.10755378,1.94671885,0.22598200,0.03885223,0.00422511,0.20864944,0.51681472,0.92487314,0.43276509,0.00000000
-1.10155078,1.99329673,0.23562524,0.04049494,0.00427765,0.22298157,0.52571859,0.93991545,0.44197239,0.00000000
-1.09554777,2.03154808,0.24478331,0.04203947,0.00431703,0.23729849,0.53232837,0.95041215,0.44906519,0.00000000
-1.08954477,2.06064555,0.25336337,0.04346809,0.00433916,0.25148878,0.53645253,0.95596804,0.45388037,0.00000000
-1.08354177,2.08000328,0.26128623,0.04476593,0.00434084,0.26544189,0.53797198,0.95632173,0.45631377,0.00000000
-1.07753877,2.08929397,0.26848691,0.04592131,0.00431990,0.27904928,0.53684688,0.95135328,0.45632507,0.00000000
-1.07153577,2.08845710,0.27491460,0.04692598,0.00427508,0.29220552,0.53312080,0.94108704,0.45394046,0.00000000
-1.06553277,2.07769797,0.28053228,0.04777522,0.00420612,0.30480916,0.52692192,0.92568958,0.44925301,0.00000000
-1.05952976,2.05747760,0.28531601,0.04846787,0.00411364,0.31676370,0.51846125,0.90546288,0.44242051,0.00000000
-1.05352676,2.02849426,0.28925392,0.04900614,0.00399909,0.32797837,0.50802777,0.88083300,0.43366109,0.00000000
-1.04752376,1.99165748,0.29234518,0.04939544,0.00386472,0.33836909,0.49598089,0.85233484,0.42324669,0.00000000
-1.04152076,1.94805587,0.29459890,0.04964402,0.00371341,0.34785938,0.48274035,0.82059379,0.41149475,0.00000000
-1.03551776,1.89892050,0.29603308,0.04976262,0.00354863,0.35638140,0.46877406,0.78630496,0.39875844,0.00000000
