energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.33966983,2.30046293,-2.30046319,0.01060777,-0.01060777,0.71130094,-0.71130104,0.57713241,-0.57713247,1.19649955,-1.19649975,0.05928064,-0.05928063,0.35983604,-0.35983598,0.16409841,-0.16409848,0.03995540,-0.03995539
-5.33366683,2.29902611,-2.29902628,0.00989506,-0.00989506,0.71697607,-0.71697614,0.57987435,-0.57987438,1.20045187,-1.20045202,0.05780887,-0.05780885,0.35167228,-0.35167222,0.16577057,-0.16577064,0.03855524,-0.03855523
-5.32766383,2.29279903,-2.29279912,0.00917630,-0.00917630,0.72094998,-0.72095001,0.58145441,-0.58145442,1.20179335,-1.20179344,0.05608438,-0.05608437,0.34303054,-0.34303048,0.16711907,-0.16711913,0.03714627,-0.03714626
-5.32166083,2.28165786,-2.28165785,0.00846027,-0.00846027,0.72311793,-0.72311793,0.58182841,-0.58182839,1.20038205,-1.20038209,0.05413376,-0.05413374,0.33398648,-0.33398642,0.16811889,-0.16811895,0.03573786,-0.03573785
-5.31565783,2.26561815,-2.26561805,0.00775511,-0.00775510,0.72342463,-0.72342459,0.58099713,-0.58099709,1.19615232,-1.19615230,0.05198856,-0.05198853,0.32463010,-0.32463003,0.16875903,-0.16875908,0.03433967,-0.03433966
-5.30965483,2.24483387,-2.24483367,0.00706813,-0.00706813,0.72186306,-0.72186298,0.57900430,-0.57900423,1.18911478,-1.18911470,0.04968440,-0.04968437,0.31506553,-0.31506546,0.16904406,-0.16904410,0.03296167,-0.03296166
-5.30365183,2.21959369,-2.21959340,0.00640582,-0.00640582,0.71847180,-0.71847169,0.57593338,-0.57593328,1.17935421,-1.17935407,0.04726001,-0.04725999,0.30541118,-0.30541110,0.16899584,-0.16899587,0.03161429,-0.03161428
-5.29764882,2.19031499,-2.19031461,0.00577374,-0.00577374,0.71333125,-0.71333111,0.57190354,-0.57190342,1.16702545,-1.16702527,0.04475627,-0.04475624,0.29579994,-0.29579986,0.16865518,-0.16865521,0.03030858,-0.03030857
-5.29164582,2.15753583,-2.15753537,0.00517653,-0.00517653,0.70655877,-0.70655859,0.56706495,-0.56706482,1.15234783,-1.15234759,0.04221527,-0.04221524,0.28637972,-0.28637963,0.16808350,-0.16808352,0.02905635,-0.02905634
-5.28564282,2.12190539,-2.12190486,0.00461791,-0.00461791,0.69830318,-0.69830298,0.56159366,-0.56159351,1.13559816,-1.13559788,0.03967949,-0.03967947,0.27731400,-0.27731391,0.16736422,-0.16736423,0.02787040,-0.02787039
-5.27963982,2.08417313,-2.08417254,0.00410074,-0.00410074,0.68873882,-0.68873859,0.55568621,-0.55568605,1.11710293,-1.11710262,0.03719105,-0.03719102,0.26878247,-0.26878238,0.16660395,-0.16660395,0.02676466,-0.02676465
-5.27363682,2.04517662,-2.04517598,0.00362706,-0.00362706,0.67805938,-0.67805913,0.54955429,-0.54955412,1.09722968,-1.09722934,0.03479101,-0.03479098,0.26098143,-0.26098134,0.16593314,-0.16593314,0.02575435,-0.02575434
-5.26763382,2.00582842,-2.00582775,0.00319818,-0.00319818,0.66647173,-0.66647147,0.54341942,-0.54341925,1.07637800,-1.07637764,0.03251888,-0.03251886,0.25412386,-0.25412377,0.16550626,-0.16550626,0.02485611,-0.02485610
-5.26163082,1.96710174,-1.96710105,0.00281477,-0.00281477,0.65418999,-0.65418971,0.53750795,-0.53750777,1.05497030,-1.05496992,0.03041214,-0.03041212,0.24843890,-0.24843883,0.16550119,-0.16550119,0.02408802,-0.02408801
-5.25562781,1.93001484,-1.93001415,0.00247694,-0.00247694,0.64142990,-0.64142961,0.53204622,-0.53204605,1.03344247,-1.03344208,0.02850590,-0.02850589,0.24417062,-0.24417056,0.16611777,-0.16611776,0.02346959,-0.02346958
-5.24962481,1.89561414,-1.89561346,0.00218436,-0.00218436,0.62840371,-0.62840342,0.52725615,-0.52725598,1.01223459,-1.01223420,0.02683260,-0.02683259,0.24157570,-0.24157565,0.16757535,-0.16757535,0.02302158,-0.02302157
-5.24362181,1.86495564,-1.86495499,0.00193634,-0.00193633,0.61531557,-0.61531528,0.52335098,-0.52335082,0.99178180,-0.99178141,0.02542179,-0.02542178,0.24092000,-0.24091997,0.17010937,-0.17010937,0.02276576,-0.02276576
-5.23761881,1.83908479,-1.83908418,0.00173191,-0.00173190,0.60235752,-0.60235723,0.52053143,-0.52053128,0.97250523,-0.97250486,0.02429987,-0.02429986,0.24247383,-0.24247382,0.17396666,-0.17396668,0.02272455,-0.02272455
-5.23161581,1.81901446,-1.81901391,0.00156992,-0.00156992,0.58970607,-0.58970577,0.51898190,-0.51898176,0.95480325,-0.95480289,0.02348992,-0.02348992,0.24650585,-0.24650586,0.17939977,-0.17939980,0.02292043,-0.02292043
-5.22561281,1.80570132,-1.80570084,0.00144910,-0.00144910,0.57751936,-0.57751907,0.51886688,-0.51886676,0.93904281,-0.93904247,0.02301142,-0.02301143,0.25327557,-0.25327561,0.18666003,-0.18666008,0.02337535,-0.02337535
-5.21960980,1.80002056,-1.80002016,0.00136808,-0.00136808,0.56593490,-0.56593462,0.52032747,-0.52032736,0.92555117,-0.92555086,0.02287998,-0.02287999,0.26302461,-0.26302469,0.19598974,-0.19598981,0.02410993,-0.02410994
-5.21360680,1.80273942,-1.80273912,0.00132547,-0.00132547,0.55506779,-0.55506752,0.52347781,-0.52347771,0.91460787,-0.91460759,0.02310699,-0.02310701,0.27596686,-0.27596697,0.20761344,-0.20761353,0.02514258,-0.02514259
-5.20760380,1.81449009,-1.81448989,0.00131982,-0.00131982,0.54500938,-0.54500911,0.52840162,-0.52840153,0.90643713,-0.90643688,0.02369926,-0.02369928,0.29227781,-0.29227796,0.22172857,-0.22172869,0.02648855,-0.02648856
-5.20160080,1.83574257,-1.83574247,0.00134965,-0.00134965,0.53582635,-0.53582609,0.53514872,-0.53514865,0.90120083,-0.90120061,0.02465858,-0.02465861,0.31208347,-0.31208366,0.23849580,-0.23849595,0.02815889,-0.02815891
-5.19559780,1.86677852,-1.86677853,0.00141345,-0.00141345,0.52756015,-0.52755990,0.54373168,-0.54373162,0.89899217,-0.89899199,0.02598128,-0.02598131,0.33544930,-0.33544953,0.25802940,-0.25802957,0.03015948,-0.03015950
-5.18959480,1.90766712,-1.90766724,0.00150961,-0.00150961,0.52022675,-0.52022651,0.55412258,-0.55412253,0.89983028,-0.89983013,0.02765780,-0.02765784,0.36236971,-0.36236998,0.28038799,-0.28038820,0.03249003,-0.03249006
-5.18359180,1.95824418,-1.95824441,0.00163640,-0.00163640,0.51381669,-0.51381646,0.56625022,-0.56625018,0.90365600,-0.90365589,0.02967230,-0.02967235,0.39275870,-0.39275900,0.30556621,-0.30556645,0.03514322,-0.03514325
-5.17758879,2.01809570,-2.01809603,0.00179193,-0.00179193,0.50829544,-0.50829521,0.57999777,-0.57999774,0.91032914,-0.91032906,0.03200232,-0.03200237,0.42644218,-0.42644252,0.33348765,-0.33348791,0.03810395,-0.03810398
-5.17158579,2.08654732,-2.08654774,0.00197410,-0.00197410,0.50360405,-0.50360383,0.59520128,-0.59520126,0.91962744,-0.91962739,0.03461859,-0.03461865,0.46315269,-0.46315307,0.36399955,-0.36399983,0.04134882,-0.04134885
-5.16558279,2.16266073,-2.16266122,0.00218056,-0.00218056,0.49966021,-0.49965999,0.61164912,-0.61164909,0.93124758,-0.93124755,0.03748499,-0.03748505,0.50252688,-0.50252729,0.39686978,-0.39687009,0.04484585,-0.04484589
-5.15957979,2.24523819,-2.24523875,0.00240866,-0.00240866,0.49635962,-0.49635941,0.62908267,-0.62908265,0.94480842,-0.94480841,0.04055871,-0.04055877,0.54410637,-0.54410680,0.43178632,-0.43178665,0.04855448,-0.04855453
-5.15357679,2.33283602,-2.33283662,0.00265545,-0.00265545,0.49357790,-0.49357769,0.64719854,-0.64719852,0.95985674,-0.95985674,0.04379063,-0.04379069,0.58734219,-0.58734263,0.46835960,-0.46835994,0.05242591,-0.05242596
-5.14757379,2.42378743,-2.42378806,0.00291764,-0.00291764,0.49117293,-0.49117272,0.66565238,-0.66565236,0.97587548,-0.97587548,0.04712596,-0.04712602,0.63160303,-0.63160349,0.50612794,-0.50612829,0.05640375,-0.05640380
-5.14157079,2.51623495,-2.51623558,0.00319165,-0.00319165,0.48898775,-0.48898753,0.68406444,-0.68406441,0.99229459,-0.99229459,0.05050513,-0.05050519,0.67618742,-0.67618787,0.54456604,-0.54456640,0.06042505,-0.06042509
-5.13556778,2.60817190,-2.60817251,0.00347360,-0.00347361,0.48685400,-0.48685379,0.70202696,-0.70202692,1.00850428,-1.00850427,0.05386494,-0.05386500,0.72033934,-0.72033979,0.58309650,-0.58309685,0.06442164,-0.06442168
-5.12956478,2.69749222,-2.69749279,0.00375941,-0.00375941,0.48459597,-0.48459575,0.71911326,-0.71911321,1.02387051,-1.02387049,0.05713994,-0.05714000,0.76326730,-0.76326773,0.62110404,-0.62110438,0.06832178,-0.06832182
-5.12356178,2.78204714,-2.78204763,0.00404482,-0.00404482,0.48203498,-0.48203475,0.73488838,-0.73488832,1.03775223,-1.03775219,0.06026399,-0.06026404,0.80416587,-0.80416628,0.65795211,-0.65795244,0.07205206,-0.07205210
-5.11755878,2.85970693,-2.85970733,0.00432555,-0.00432555,0.47899435,-0.47899412,0.74892096,-0.74892087,1.04951992,-1.04951984,0.06317197,-0.06317202,0.84223928,-0.84223965,0.69300125,-0.69300156,0.07553948,-0.07553951
-5.11155578,2.92842548,-2.92842577,0.00459736,-0.00459736,0.47530449,-0.47530426,0.76079598,-0.76079587,1.05857472,-1.05857460,0.06580160,-0.06580164,0.87672586,-0.87672618,0.72562852,-0.72562880,0.07871361,-0.07871365
-5.10555278,2.98630513,-2.98630528,0.00485623,-0.00485623,0.47080818,-0.47080794,0.77012792,-0.77012780,1.06436750,-1.06436735,0.06809521,-0.06809525,0.90692255,-0.90692282,0.75524726,-0.75524750,0.08150888,-0.08150891
-5.09954977,3.03165895,-3.03165895,0.00509846,-0.00509846,0.46536564,-0.46536539,0.77657372,-0.77657357,1.06641699,-1.06641679,0.07000154,-0.07000157,0.93220830,-0.93220851,0.78132627,-0.78132648,0.08386663,-0.08386665
-5.09354677,3.06306785,-3.06306769,0.00532083,-0.00532083,0.45885939,-0.45885913,0.77984495,-0.77984478,1.06432621,-1.06432596,0.07147723,-0.07147725,0.95206534,-0.95206549,0.80340767,-0.80340782,0.08573710,-0.08573712
-5.08754377,3.07942965,-3.07942932,0.00552073,-0.00552073,0.45119843,-0.45119816,0.77971866,-0.77971846,1.05779641,-1.05779611,0.07248830,-0.07248831,0.96609729,-0.96609737,0.82112238,-0.82112249,0.08708117,-0.08708119
-5.08154077,3.07999789,-3.07999739,0.00569627,-0.00569627,0.44232169,-0.44232141,0.77604634,-0.77604612,1.04663788,-1.04663752,0.07301114,-0.07301115,0.97404326,-0.97404327,0.83420278,-0.83420285,0.08787169,-0.08787170
-5.07553777,3.06440831,-3.06440763,0.00584642,-0.00584642,0.43220051,-0.43220023,0.76876042,-0.76876018,1.03077701,-1.03077660,0.07303333,-0.07303332,0.97578728,-0.97578722,0.84249165,-0.84249166,0.08809443,-0.08809443
-5.06953477,3.03269166,-3.03269081,0.00597105,-0.00597105,0.42083993,-0.42083963,0.75787800,-0.75787773,1.01025925,-1.01025879,0.07255392,-0.07255390,0.97136251,-0.97136238,0.84594706,-0.84594703,0.08774858,-0.08774857
-5.06353177,2.98527210,-2.98527108,0.00607100,-0.00607100,0.40827873,-0.40827844,0.74350156,-0.74350127,0.98524771,-0.98524720,0.07158346,-0.07158343,0.96095002,-0.96094982,0.84464301,-0.84464293,0.08684680,-0.08684679
-5.05752876,2.92295108,-2.92294992,0.00614808,-0.00614808,0.39458830,-0.39458800,0.72581645,-0.72581615,0.95601756,-0.95601701,0.07014352,-0.07014349,0.94487219,-0.94487193,0.83876557,-0.83876545,0.08541471,-0.08541469
-5.05152576,2.84687750,-2.84687620,0.00620501,-0.00620501,0.37987007,-0.37986977,0.70508537,-0.70508505,0.92294624,-0.92294565,0.06826588,-0.06826584,0.92358099,-0.92358069,0.82860491,-0.82860476,0.08348999,-0.08348996
-5.04552276,2.75850535,-2.75850394,0.00624541,-0.00624541,0.36425201,-0.36425170,0.68163986,-0.68163953,0.88650015,-0.88649952,0.06599136,-0.06599130,0.89764170,-0.89764135,0.81454347,-0.81454328,0.08112098,-0.08112095
-5.03951976,2.65954097,-2.65953947,0.00627362,-0.00627362,0.34788394,-0.34788364,0.65586932,-0.65586898,0.84721825,-0.84721760,0.06336835,-0.06336829,0.86771272,-0.86771232,0.79704084,-0.79704062,0.07836502,-0.07836499
-5.03351676,2.55188227,-2.55188070,0.00629458,-0.00629458,0.33093230,-0.33093200,0.62820798,-0.62820763,0.80569348,-0.80569281,0.06045118,-0.06045112,0.83452252,-0.83452209,0.77661612,-0.77661588,0.07528643,-0.07528639
-5.02751376,2.43755278,-2.43755116,0.00631363,-0.00631363,0.31357422,-0.31357393,0.59912040,-0.59912005,0.76255273,-0.76255206,0.05729823,-0.05729817,0.79884470,-0.79884425,0.75382857,-0.75382831,0.07195429,-0.07195425
-5.02151076,2.31863347,-2.31863183,0.00633630,-0.00633630,0.29599152,-0.29599124,0.56908617,-0.56908583,0.71843637,-0.71843570,0.05397009,-0.05397002,0.76147223,-0.76147176,0.72925749,-0.72925722,0.06844020,-0.06844016
-5.01550775,2.19719542,-2.19719377,0.00636809,-0.00636809,0.27836477,-0.27836449,0.53858451,-0.53858417,0.67397815,-0.67397749,0.05052765,-0.05052758,0.72319196,-0.72319148,0.70348213,-0.70348185,0.06481597,-0.06481592
-5.00950475,2.07523608,-2.07523445,0.00641420,-0.00641421,0.26086766,-0.26086739,0.50807933,-0.50807901,0.62978645,-0.62978580,0.04703031,-0.04703024,0.68476048,-0.68476001,0.67706266,-0.67706238,0.06115144,-0.06115140
-5.00350175,1.95462177,-1.95462018,0.00647931,-0.00647931,0.24366205,-0.24366180,0.47800554,-0.47800523,0.58642744,-0.58642681,0.04353441,-0.04353434,0.64688231,-0.64688185,0.65052290,-0.65052262,0.05751249,-0.05751244
-4.99749875,1.83703848,-1.83703695,0.00656733,-0.00656733,0.22689381,-0.22689357,0.44875695,-0.44875666,0.54441094,-0.54441033,0.04009173,-0.04009166,0.61019100,-0.61019055,0.62433550,-0.62433522,0.05395923,-0.05395919
-4.99149575,1.72395259,-1.72395113,0.00668122,-0.00668122,0.21068959,-0.21068936,0.42067636,-0.42067608,0.50417930,-0.50417873,0.03674838,-0.03674832,0.57523400,-0.57523357,0.59891007,-0.59890980,0.05054465,-0.05054461
-4.98549275,1.61658255,-1.61658117,0.00682278,-0.00682278,0.19515470,-0.19515449,0.39404803,-0.39404777,0.46609965,-0.46609911,0.03354395,-0.03354388,0.54246151,-0.54246111,0.57458469,-0.57458444,0.04731343,-0.04731339
-4.97948974,1.51588200,-1.51588071,0.00699254,-0.00699255,0.18037201,-0.18037181,0.36909280,-0.36909256,0.43045949,-0.43045899,0.03051088,-0.03051082,0.51221969,-0.51221932,0.55162086,-0.55162062,0.04430129,-0.04430126
-4.97348674,1.42253411,-1.42253292,0.00718969,-0.00718969,0.16640188,-0.16640169,0.34596584,-0.34596562,0.39746571,-0.39746525,0.02767422,-0.02767416,0.48474803,-0.48474768,0.53020191,-0.53020169,0.04153463,-0.04153460
-4.96748374,1.33695665,-1.33695556,0.00741200,-0.00741201,0.15328305,-0.15328288,0.32475695,-0.32475675,0.36724664,-0.36724622,0.02505164,-0.02505159,0.46018085,-0.46018054,0.51043476,-0.51043455,0.03903054,-0.03903051
-4.96148074,1.25931655,-1.25931556,0.00765590,-0.00765590,0.14103431,-0.14103415,0.30549335,-0.30549317,0.33985680,-0.33985642,0.02265368,-0.02265364,0.43855259,-0.43855231,0.49235459,-0.49235439,0.03679715,-0.03679712
-4.95547774,1.18955264,-1.18955174,0.00791652,-0.00791652,0.12965676,-0.12965662,0.28814444,-0.28814428,0.31528397,-0.31528362,0.02048422,-0.02048417,0.41980629,-0.41980603,0.47593205,-0.47593187,0.03483431,-0.03483429
-4.94947474,1.12740476,-1.12740396,0.00818786,-0.00818786,0.11913656,-0.11913643,0.27262846,-0.27262831,0.29345792,-0.29345761,0.01854114,-0.01854110,0.40380476,-0.40380453,0.46108254,-0.46108237,0.03313448,-0.03313446
-4.94347174,1.07244754,-1.07244682,0.00846297,-0.00846297,0.10944786,-0.10944775,0.25882038,-0.25882025,0.27426035,-0.27426008,0.01681715,-0.01681711,0.39034385,-0.39034366,0.44767676,-0.44767661,0.03168376,-0.03168375
-4.93746873,1.02412685,-1.02412622,0.00873418,-0.00873418,0.10055584,-0.10055574,0.24656083,-0.24656072,0.25753543,-0.25753520,0.01530062,-0.01530059,0.37916701,-0.37916684,0.43555227,-0.43555212,0.03046319,-0.03046318
-4.93146573,0.98179727,-0.98179671,0.00899339,-0.00899339,0.09241957,-0.09241947,0.23566546,-0.23566536,0.24310039,-0.24310019,0.01397658,-0.01397655,0.36998055,-0.36998040,0.42452507,-0.42452493,0.02944996,-0.02944994
-4.92546273,0.94475871,-0.94475822,0.00923232,-0.00923232,0.08499464,-0.08499455,0.22593443,-0.22593434,0.23075576,-0.23075559,0.01282757,-0.01282754,0.36246889,-0.36246877,0.41440105,-0.41440093,0.02861871,-0.02861870
-4.91945973,0.91229094,-0.91229051,0.00944286,-0.00944286,0.07823546,-0.07823539,0.21716157,-0.21716149,0.22029483,-0.22029468,0.01183462,-0.01183460,0.35630933,-0.35630922,0.40498654,-0.40498642,0.02794280,-0.02794279
-4.91345673,0.88368461,-0.88368423,0.00961733,-0.00961734,0.07209708,-0.07209701,0.20914297,-0.20914290,0.21151195,-0.21151183,0.01097804,-0.01097802,0.35118558,-0.35118549,0.39609766,-0.39609754,0.02739546,-0.02739545
-4.90745373,0.85826805,-0.85826772,0.00974879,-0.00974879,0.06653649,-0.06653643,0.20168469,-0.20168462,0.20420959,-0.20420949,0.01023823,-0.01023821,0.34679991,-0.34679983,0.38756815,-0.38756804,0.02695081,-0.02695081
-4.90145073,0.83542904,-0.83542875,0.00983126,-0.00983126,0.06151360,-0.06151354,0.19460926,-0.19460920,0.19820394,-0.19820386,0.00959627,-0.00959625,0.34288332,-0.34288325,0.37925557,-0.37925547,0.02658474,-0.02658473
-4.89544772,0.81463129,-0.81463104,0.00985999,-0.00985999,0.05699159,-0.05699154,0.18776112,-0.18776106,0.19332895,-0.19332889,0.00903452,-0.00903451,0.33920370,-0.33920364,0.37104554,-0.37104544,0.02627560,-0.02627559
-4.88944472,0.79542571,-0.79542549,0.00983157,-0.00983156,0.05293698,-0.05293694,0.18101054,-0.18101048,0.18943903,-0.18943898,0.00853704,-0.00853703,0.33557179,-0.33557174,0.36285423,-0.36285413,0.02600472,-0.02600472
-4.88344172,0.77745644,-0.77745624,0.00974407,-0.00974407,0.04931940,-0.04931936,0.17425631,-0.17425626,0.18641033,-0.18641030,0.00808986,-0.00808985,0.33184487,-0.33184483,0.35462909,-0.35462900,0.02575677,-0.02575676
-4.87743872,0.76046224,-0.76046207,0.00959711,-0.00959711,0.04611099,-0.04611095,0.16742711,-0.16742705,0.18414095,-0.18414093,0.00768123,-0.00768122,0.32792845,-0.32792841,0.34634800,-0.34634792,0.02551982,-0.02551982
-4.87143572,0.74427380,-0.74427366,0.00939183,-0.00939183,0.04328579,-0.04328576,0.16048159,-0.16048153,0.18255005,-0.18255004,0.00730167,-0.00730167,0.32377584,-0.32377581,0.33801700,-0.33801691,0.02528545,-0.02528545
-4.86543272,0.72880768,-0.72880756,0.00913081,-0.00913081,0.04081900,-0.04081897,0.15340742,-0.15340737,0.18157635,-0.18157636,0.00694403,-0.00694402,0.31938620,-0.31938617,0.32966699,-0.32966691,0.02504848,-0.02504848
-4.85942971,0.71405761,-0.71405751,0.00881799,-0.00881799,0.03868625,-0.03868622,0.14621935,-0.14621930,0.18117610,-0.18117611,0.00660336,-0.00660335,0.31480096,-0.31480093,0.32134967,-0.32134960,0.02480680,-0.02480680
-4.85342671,0.70008407,-0.70008399,0.00845850,-0.00845850,0.03686295,-0.03686293,0.13895648,-0.13895643,0.18132072,-0.18132074,0.00627682,-0.00627681,0.31009929,-0.31009927,0.31313290,-0.31313283,0.02456093,-0.02456093
-4.84742371,0.68700286,-0.68700279,0.00805842,-0.00805841,0.03532384,-0.03532383,0.13167895,-0.13167890,0.18199448,-0.18199451,0.00596349,-0.00596348,0.30539268,-0.30539267,0.30509598,-0.30509592,0.02431368,-0.02431369
-4.84142071,0.67497340,-0.67497336,0.00762459,-0.00762459,0.03404263,-0.03404261,0.12446420,-0.12446415,0.18319226,-0.18319230,0.00566414,-0.00566414,0.30081908,-0.30081908,0.29732499,-0.29732494,0.02406970,-0.02406970
-4.83541771,0.66418743,-0.66418741,0.00716437,-0.00716436,0.03299187,-0.03299185,0.11740300,-0.11740295,0.18491755,-0.18491760,0.00538103,-0.00538103,0.29653685,-0.29653685,0.28990849,-0.28990845,0.02383498,-0.02383498
-4.82941471,0.65485842,-0.65485843,0.00668535,-0.00668535,0.03214309,-0.03214308,0.11059539,-0.11059535,0.18718085,-0.18718091,0.00511764,-0.00511764,0.29271875,-0.29271876,0.28293371,-0.28293368,0.02361650,-0.02361650
-4.82341171,0.64721228,-0.64721231,0.00619516,-0.00619516,0.03146706,-0.03146705,0.10414668,-0.10414664,0.18999843,-0.18999849,0.00487847,-0.00487846,0.28954621,-0.28954624,0.27648344,-0.27648341,0.02342181,-0.02342181
-4.81740870,0.64147931,-0.64147937,0.00570120,-0.00570120,0.03093427,-0.03093426,0.09816357,-0.09816355,0.19339146,-0.19339154,0.00466877,-0.00466877,0.28720396,-0.28720400,0.27063357,-0.27063355,0.02325868,-0.02325868
-4.81140570,0.63788765,-0.63788773,0.00521048,-0.00521047,0.03051559,-0.03051559,0.09275064,-0.09275062,0.19738560,-0.19738568,0.00449438,-0.00449438,0.28587513,-0.28587518,0.26545145,-0.26545144,0.02313483,-0.02313483
-4.80540270,0.63665788,-0.63665799,0.00472940,-0.00472939,0.03018299,-0.03018299,0.08800701,-0.08800700,0.20201063,-0.20201072,0.00436155,-0.00436155,0.28573679,-0.28573686,0.26099484,-0.26099484,0.02305769,-0.02305770
-4.79939970,0.63799887,-0.63799902,0.00426366,-0.00426366,0.02991037,-0.02991036,0.08402353,-0.08402352,0.20730051,-0.20730061,0.00427674,-0.00427674,0.28695605,-0.28695613,0.25731147,-0.25731148,0.02303422,-0.02303422
-4.79339670,0.64210441,-0.64210460,0.00381815,-0.00381815,0.02967440,-0.02967440,0.08088020,-0.08088020,0.21329320,-0.21329330,0.00424652,-0.00424653,0.28968640,-0.28968650,0.25443906,-0.25443908,0.02307075,-0.02307075
-4.78739370,0.64915034,-0.64915056,0.00339690,-0.00339689,0.02945539,-0.02945538,0.07864411,-0.07864412,0.22003060,-0.22003072,0.00427747,-0.00427747,0.29406456,-0.29406468,0.25240565,-0.25240568,0.02317288,-0.02317289
-4.78139070,0.65929204,-0.65929230,0.00300300,-0.00300300,0.02923799,-0.02923799,0.07736767,-0.07736770,0.22755822,-0.22755835,0.00437604,-0.00437604,0.30020743,-0.30020757,0.25123006,-0.25123009,0.02334542,-0.02334543
-4.77538769,0.67266188,-0.67266218,0.00263871,-0.00263871,0.02901192,-0.02901192,0.07708731,-0.07708734,0.23592457,-0.23592471,0.00454854,-0.00454855,0.30820934,-0.30820950,0.25092238,-0.25092243,0.02359225,-0.02359225
