energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-1.70785393,2.27881265,0.53612209,0.65153379,0.08049647,0.18919854,0.74047907,0.61287949,0.06031717,0.60319046
-1.70185093,2.26086703,0.53698113,0.64557727,0.08199419,0.18782893,0.75135896,0.60832737,0.05996382,0.58479717
-1.69584792,2.24412205,0.53767657,0.63878857,0.08340886,0.18645369,0.76404652,0.60553226,0.05950135,0.56629836
-1.68984492,2.22819532,0.53796939,0.63109513,0.08473873,0.18501043,0.77835219,0.60437686,0.05891607,0.54771678
-1.68384192,2.21272118,0.53763305,0.62245546,0.08598482,0.18344545,0.79405115,0.60470569,0.05819709,0.52909691
-1.67783892,2.19735857,0.53646060,0.61285972,0.08715046,0.18171635,0.81088535,0.60632918,0.05733693,0.51050232
-1.67183592,2.18179623,0.53427084,0.60232887,0.08824061,0.17979416,0.82856562,0.60902819,0.05633183,0.49201193
-1.66583292,2.16575514,0.53091349,0.59091217,0.08926091,0.17766508,0.84677414,0.61255911,0.05518204,0.47371535
-1.65982991,2.14898876,0.52627310,0.57868354,0.09021678,0.17533149,0.86516734,0.61665931,0.05389180,0.45570768
-1.65382691,2.13128140,0.52027159,0.56573682,0.09111237,0.17281243,0.88337943,0.62105292,0.05246921,0.43808415
-1.64782391,2.11244543,0.51286946,0.55218052,0.09194965,0.17014339,0.90102654,0.62545680,0.05092594,0.42093486
-1.64182091,2.09231795,0.50406557,0.53813212,0.09272753,0.16737556,0.91771185,0.62958674,0.04927676,0.40434010
-1.63581791,2.07075751,0.49389575,0.52371257,0.09344129,0.16457440,0.93303155,0.63316365,0.04753905,0.38836637
-1.62981491,2.04764152,0.48243021,0.50904115,0.09408216,0.16181786,0.94658183,0.63591977,0.04573213,0.37306341
-1.62381191,2.02286477,0.46976998,0.49423097,0.09463732,0.15919399,0.95796673,0.63760474,0.04387670,0.35846237
-1.61780890,1.99633931,0.45604260,0.47938543,0.09509007,0.15679830,0.96680683,0.63799136,0.04199413,0.34457514
-1.61180590,1.96799594,0.44139725,0.46459573,0.09542048,0.15473086,0.97274852,0.63688100,0.04010590,0.33139498
-1.60580290,1.93778704,0.42599956,0.44993941,0.09560616,0.15309316,0.97547348,0.63410847,0.03823302,0.31889811
-1.59979990,1.90569074,0.41002622,0.43548009,0.09562343,0.15198499,0.97470821,0.62954618,0.03639560,0.30704640
-1.59379690,1.87171590,0.39365977,0.42126809,0.09544855,0.15150126,0.97023300,0.62310747,0.03461241,0.29579076
-1.58779390,1.83590747,0.37708355,0.40734199,0.09505914,0.15172903,0.96189000,0.61474900,0.03290063,0.28507506
-1.58179090,1.79835171,0.36047709,0.39373079,0.09443552,0.15274471,0.94958995,0.60447206,0.03127565,0.27484038
-1.57578789,1.75918070,0.34401199,0.38045646,0.09356211,0.15461159,0.93331721,0.59232273,0.02975094,0.26502921
-1.56978489,1.71857566,0.32784842,0.36753669,0.09242856,0.15737781,0.91313263,0.57839085,0.02833808,0.25558950
-1.56378189,1.67676868,0.31213230,0.35498769,0.09103070,0.16107475,0.88917420,0.56280785,0.02704679,0.24647817
-1.55777889,1.63404245,0.29699314,0.34282657,0.08937128,0.16571602,0.86165515,0.54574341,0.02588501,0.23766411
-1.55177589,1.59072806,0.28254262,0.33107349,0.08746025,0.17129710,0.83085964,0.52740109,0.02485909,0.22913031
-1.54577289,1.54720059,0.26887385,0.31975320,0.08531487,0.17779548,0.79713599,0.50801309,0.02397396,0.22087523
-1.53976988,1.50387283,0.25606122,0.30889605,0.08295933,0.18517164,0.76088791,0.48783429,0.02323328,0.21291326
-1.53376688,1.46118728,0.24416094,0.29853832,0.08042419,0.19337047,0.72256379,0.46713582,0.02263963,0.20527428
-1.52776388,1.41960683,0.23321201,0.28872203,0.07774544,0.20232343,0.68264475,0.44619823,0.02219468,0.19800253
-1.52176088,1.37960448,0.22323770,0.27949421,0.07496342,0.21195108,0.64163174,0.42530476,0.02189931,0.19115462
-1.51575788,1.34165258,0.21424735,0.27090572,0.07212151,0.22216611,0.60003238,0.40473467,0.02175368,0.18479709
-1.50975488,1.30621200,0.20623838,0.26300968,0.06926479,0.23287647,0.55834800,0.38475693,0.02175729,0.17900339
-1.50375188,1.27372147,0.19919856,0.25585971,0.06643858,0.24398873,0.51706140,0.36562448,0.02190895,0.17385062
-1.49774887,1.24458765,0.19310820,0.24950801,0.06368711,0.25541119,0.47662578,0.34756918,0.02220675,0.16941608
-1.49174587,1.21917584,0.18794234,0.24400332,0.06105223,0.26705680,0.43745526,0.33079742,0.02264793,0.16577372
-1.48574287,1.19780170,0.18367280,0.23938902,0.05857220,0.27884561,0.39991721,0.31548665,0.02322871,0.16299077
-1.47973987,1.18072391,0.18026990,0.23570121,0.05628079,0.29070649,0.36432656,0.30178268,0.02394412,0.16112443
-1.47373687,1.16813789,0.17770395,0.23296696,0.05420643,0.30257827,0.33094226,0.28979783,0.02478776,0.16021902
-1.46773387,1.16017045,0.17594631,0.23120275,0.05237169,0.31440993,0.29996572,0.27960986,0.02575157,0.16030332
-1.46173087,1.15687541,0.17496998,0.23041313,0.05079290,0.32616002,0.27154111,0.27126157,0.02682560,0.16138850
-1.45572786,1.15823027,0.17474988,0.23058954,0.04948003,0.33779521,0.24575745,0.26476109,0.02799780,0.16346649
-1.44972486,1.16413375,0.17526256,0.23170951,0.04843678,0.34928814,0.22265205,0.26008280,0.02925386,0.16650892
-1.44372186,1.17440464,0.17648565,0.23373607,0.04766082,0.36061466,0.20221512,0.25716868,0.03057711,0.17046664
-1.43771886,1.18878170,0.17839694,0.23661754,0.04714429,0.37175074,0.18439519,0.25593024,0.03194846,0.17526997
-1.43171586,1.20692519,0.18097315,0.24028761,0.04687439,0.38266907,0.16910499,0.25625080,0.03334656,0.18082945
-1.42571286,1.22841990,0.18418869,0.24466595,0.04683409,0.39333590,0.15622763,0.25798826,0.03474793,0.18703739
-1.41970985,1.25278017,0.18801427,0.24965911,0.04700303,0.40370806,0.14562262,0.26097819,0.03612729,0.19376996
-1.41370685,1.27945680,0.19241566,0.25516195,0.04735838,0.41373064,0.13713177,0.26503736,0.03745801,0.20088994
-1.40770385,1.30784617,0.19735254,0.26105945,0.04787587,0.42333539,0.13058455,0.26996751,0.03871267,0.20824998
-1.40170085,1.33730142,0.20277772,0.26722897,0.04853071,0.43244002,0.12580301,0.27555957,0.03986366,0.21569631
-1.39569785,1.36714557,0.20863663,0.27354287,0.04929861,0.44094859,0.12260600,0.28159796,0.04088397,0.22307283
-1.38969485,1.39668636,0.21486725,0.27987145,0.05015661,0.44875291,0.12081286,0.28786524,0.04174793,0.23022528
-1.38369185,1.42523242,0.22140045,0.28608601,0.05108393,0.45573500,0.12024639,0.29414678,0.04243205,0.23700558
-1.37768884,1.45211014,0.22816072,0.29206208,0.05206261,0.46177044,0.12073526,0.30023538,0.04291576,0.24327592
-1.37168584,1.47668072,0.23506740,0.29768254,0.05307805,0.46673257,0.12211589,0.30593583,0.04318216,0.24891256
-1.36568284,1.49835664,0.24203609,0.30284057,0.05411924,0.47049718,0.12423386,0.31106911,0.04321865,0.25380916
-1.35967984,1.51661693,0.24898053,0.30744221,0.05517893,0.47294756,0.12694486,0.31547623,0.04301743,0.25787942
-1.35367684,1.53102044,0.25581447,0.31140858,0.05625349,0.47397963,0.13011534,0.31902151,0.04257585,0.26105898
-1.34767384,1.54121665,0.26245382,0.31467738,0.05734253,0.47350682,0.13362291,0.32159516,0.04189655,0.26330642
-1.34167084,1.54695342,0.26881866,0.31720390,0.05844834,0.47146458,0.13735646,0.32311509,0.04098753,0.26460334
-1.33566783,1.54808147,0.27483523,0.31896123,0.05957523,0.46781410,0.14121624,0.32352797,0.03986185,0.26495358
-1.32966483,1.54455533,0.28043781,0.31993991,0.06072856,0.46254533,0.14511370,0.32280932,0.03853731,0.26438152
-1.32366183,1.53643095,0.28557027,0.32014684,0.06191389,0.45567884,0.14897134,0.32096289,0.03703590,0.26292964
-1.31765883,1.52386003,0.29018745,0.31960378,0.06313592,0.44726676,0.15272249,0.31801914,0.03538307,0.26065544
-1.31165583,1.50708164,0.29425617,0.31834530,0.06439756,0.43739258,0.15631106,0.31403307,0.03360702,0.25762799
-1.30565283,1.48641143,0.29775600,0.31641647,0.06569915,0.42616979,0.15969131,0.30908146,0.03173779,0.25392415
-1.29964982,1.46222931,0.30067968,0.31387043,0.06703769,0.41373972,0.16282755,0.30325966,0.02980640,0.24962482
-1.29364682,1.43496602,0.30303322,0.31076594,0.06840643,0.40026833,0.16569389,0.29667806,0.02784399,0.24481131
-1.28764382,1.40508935,0.30483580,0.30716504,0.06979465,0.38594233,0.16827396,0.28945840,0.02588097,0.23956213
-1.28164082,1.37309060,0.30611930,0.30313099,0.07118768,0.37096475,0.17056057,0.28173012,0.02394626,0.23395025
-1.27563782,1.33947184,0.30692763,0.29872657,0.07256725,0.35555007,0.17255539,0.27362677,0.02206669,0.22804102
-1.26963482,1.30473421,0.30731581,0.29401275,0.07391208,0.33991909,0.17426848,0.26528268,0.02026641,0.22189079
-1.26363182,1.26936772,0.30734874,0.28904775,0.07519867,0.32429381,0.17571774,0.25682992,0.01856648,0.21554628
-1.25762881,1.23384252,0.30709982,0.28388655,0.07640234,0.30889227,0.17692822,0.24839562,0.01698463,0.20904463
-1.25162581,1.19860171,0.30664920,0.27858070,0.07749824,0.29392373,0.17793128,0.24009965,0.01553509,0.20241409
-1.24562281,1.16405559,0.30608182,0.27317837,0.07846257,0.27958407,0.17876354,0.23205271,0.01422851,0.19567531
-1.23961981,1.13057702,0.30548518,0.26772458,0.07927362,0.26605164,0.17946560,0.22435476,0.01307208,0.18884293
-1.23361681,1.09849782,0.30494685,0.26226149,0.07991278,0.25348361,0.18008063,0.21709375,0.01206964,0.18192745
-1.22761381,1.06810584,0.30455176,0.25682865,0.08036533,0.24201286,0.18065265,0.21034463,0.01122191,0.17493725
-1.22161081,1.03964254,0.30437932,0.25146310,0.08062103,0.23174548,0.18122473,0.20416868,0.01052671,0.16788043
-1.21560780,1.01330090,0.30450053,0.24619929,0.08067442,0.22275891,0.18183709,0.19861296,0.00997932,0.16076654
-1.20960480,0.98922356,0.30497502,0.24106881,0.08052485,0.21510075,0.18252506,0.19371004,0.00957274,0.15360795
-1.20360180,0.96750126,0.30584837,0.23609986,0.08017621,0.20878826,0.18331723,0.18947782,0.00929802,0.14642086
-1.19759880,0.94817167,0.30714964,0.23131659,0.07963646,0.20380861,0.18423364,0.18591967,0.00914459,0.13922584
-1.19159580,0.93121879,0.30888947,0.22673825,0.07891687,0.20011979,0.18528428,0.18302473,0.00910055,0.13204801
-1.18559280,0.91657322,0.31105875,0.22237840,0.07803118,0.19765232,0.18646797,0.18076850,0.00915303,0.12491668
-1.17958979,0.90411354,0.31362810,0.21824416,0.07699464,0.19631159,0.18777173,0.17911367,0.00928843,0.11786472
-1.17358679,0.89366914,0.31654826,0.21433558,0.07582301,0.19598101,0.18917062,0.17801137,0.00949277,0.11092765
-1.16758379,0.88502461,0.31975141,0.21064540,0.07453169,0.19652561,0.19062832,0.17740273,0.00975197,0.10414245
-1.16158079,0.87792606,0.32315348,0.20715906,0.07313490,0.19779634,0.19209827,0.17722073,0.01005215,0.09754637
-1.15557779,0.87208912,0.32665745,0.20385526,0.07164509,0.19963473,0.19352546,0.17739254,0.01037995,0.09117568
-1.14957479,0.86720871,0.33015743,0.20070682,0.07007252,0.20187794,0.19484882,0.17784195,0.01072281,0.08506452
-1.14357179,0.86297036,0.33354352,0.19768207,0.06842514,0.20436386,0.19600406,0.17849224,0.01106929,0.07924387
-1.13756878,0.85906245,0.33670702,0.19474659,0.06670864,0.20693634,0.19692687,0.17926900,0.01140935,0.07374082
-1.13156578,0.85518913,0.33954595,0.19186523,0.06492678,0.20945014,0.19755632,0.18010301,0.01173463,0.06857799
-1.12556278,0.85108317,0.34197038,0.18900434,0.06308190,0.21177552,0.19783826,0.18093303,0.01203870,0.06377323
-1.11955978,0.84651801,0.34390743,0.18613399,0.06117555,0.21380231,0.19772850,0.18170828,0.01231729,0.05933959
-1.11355678,0.84131853,0.34530550,0.18323013,0.05920926,0.21544315,0.19719564,0.18239048,0.01256839,0.05528547
-1.10755378,0.83536961,0.34613759,0.18027650,0.05718530,0.21663600,0.19622330,0.18295540,0.01279245,0.05161497
-1.10155078,0.82862227,0.34640337,0.17726611,0.05510738,0.21734551,0.19481166,0.18339373,0.01299232,0.04832834
-1.09554777,0.82109656,0.34612992,0.17420231,0.05298138,0.21756348,0.19297814,0.18371128,0.01317327,0.04542253
-1.08954477,0.81288134,0.34537101,0.17109920,0.05081577,0.21730816,0.19075716,0.18392835,0.01334283,0.04289175
-1.08354177,0.80413046,0.34420502,0.16798146,0.04862200,0.21662255,0.18819910,0.18407844,0.01351058,0.04072800
-1.07753877,0.79505585,0.34273138,0.16488356,0.04641458,0.21557171,0.18536825,0.18420622,0.01368784,0.03892154
-1.07153577,0.78591748,0.34106598,0.16184838,0.04421099,0.21423924,0.18234009,0.18436488,0.01388732,0.03746129
-1.06553277,0.77701085,0.33933554,0.15892533,0.04203136,0.21272308,0.17919789,0.18461305,0.01412263,0.03633510
-1.05952976,0.76865265,0.33767140,0.15616802,0.03989795,0.21113082,0.17602895,0.18501134,0.01440782,0.03552992
-1.05352676,0.76116516,0.33620300,0.15363174,0.03783445,0.20957466,0.17292051,0.18561883,0.01475679,0.03503194
-1.04752376,0.75486047,0.33505140,0.15137072,0.03586518,0.20816644,0.16995579,0.18648946,0.01518277,0.03482652
-1.04152076,0.75002500,0.33432331,0.14943550,0.03401412,0.20701265,0.16721015,0.18766883,0.01569773,0.03489828
-1.03551776,0.74690540,0.33410571,0.14787042,0.03230400,0.20620995,0.16474785,0.18919127,0.01631187,0.03523096
-1.02951476,0.74569644,0.33446165,0.14671151,0.03075537,0.20584110,0.16261933,0.19107757,0.01703310,0.03580750
-1.02351176,0.74653149,0.33542729,0.14598473,0.02938562,0.20597172,0.16085943,0.19333335,0.01786666,0.03661007
-1.01750875,0.74947613,0.33701029,0.14570481,0.02820830,0.20664775,0.15948643,0.19594826,0.01881480,0.03762024
-1.01150575,0.75452513,0.33918983,0.14587468,0.02723239,0.20789387,0.15850213,0.19889600,0.01987655,0.03881921
-1.00550275,0.76160305,0.34191809,0.14648557,0.02646187,0.20971291,0.15789287,0.20213517,0.02104766,0.04018823
-0.99949975,0.77056829,0.34512317,0.14751763,0.02589540,0.21208611,0.15763153,0.20561099,0.02232064,0.04170911
-0.99349675,0.78122054,0.34871330,0.14894128,0.02552626,0.21497444,0.15768022,0.20925768,0.02368496,0.04336484
-0.98749375,0.79331106,0.35258219,0.15071899,0.02534246,0.21832065,0.15799376,0.21300153,0.02512736,0.04514030
-0.98149075,0.80655550,0.35661502,0.15280751,0.02532708,0.22205213,0.15852348,0.21676442,0.02663235,0.04702308
-0.97548774,0.82064840,0.36069514,0.15516046,0.02545877,0.22608441,0.15922136,0.22046762,0.02818272,0.04900417
-0.96948474,0.83527882,0.36471070,0.15773102,0.02571249,0.23032505,0.16004406,0.22403578,0.02976024,0.05107883
-0.96348174,0.85014625,0.36856127,0.16047468,0.02606026,0.23467790,0.16095678,0.22740082,0.03134636,0.05324712
-0.95747874,0.86497591,0.37216376,0.16335190,0.02647216,0.23904739,0.16193664,0.23050550,0.03292294,0.05551444
-0.95147574,0.87953287,0.37545765,0.16633042,0.02691734,0.24334274,0.16297531,0.23330666,0.03447303,0.05789182
-0.94547274,0.89363400,0.37840897,0.16938724,0.02736501,0.24748193,0.16408091,0.23577777,0.03598152,0.06039587
-0.93946973,0.90715730,0.38101302,0.17250999,0.02778555,0.25139510,0.16527887,0.23791071,0.03743579,0.06304853
-0.93346673,0.92004793,0.38329550,0.17569777,0.02815146,0.25502745,0.16661177,0.23971675,0.03882618,0.06587637
-0.92746373,0.93232069,0.38531213,0.17896118,0.02843826,0.25834118,0.16813818,0.24122657,0.04014635,0.06890967
-0.92146073,0.94405867,0.38714658,0.18232168,0.02862532,0.26131674,0.16993041,0.24248935,0.04139346,0.07218103
-0.91545773,0.95540803,0.38890689,0.18581024,0.02869648,0.26395302,0.17207144,0.24357091,0.04256817,0.07572379
-0.90945473,0.96656925,0.39072053,0.18946528,0.02864051,0.26626661,0.17465104,0.24455097,0.04367445,0.07957009
-0.90345173,0.97778508,0.39272822,0.19332998,0.02845146,0.26829020,0.17776134,0.24551975,0.04471921,0.08374879
-0.89744872,0.98932585,0.39507690,0.19744923,0.02812868,0.27007003,0.18149205,0.24657386,0.04571175,0.08828332
-0.89144572,1.00147287,0.39791219,0.20186616,0.02767681,0.27166280,0.18592558,0.24781190,0.04666311,0.09318953
-0.88544272,1.01450084,0.40137060,0.20661858,0.02710543,0.27313198,0.19113239,0.24932975,0.04758528,0.09847360
-0.87943972,1.02866013,0.40557205,0.21173553,0.02642865,0.27454381,0.19716667,0.25121598,0.04849035,0.10413032
-0.87343672,1.04416000,0.41061291,0.21723406,0.02566453,0.27596330,0.20406274,0.25354750,0.04938971,0.11014167
-0.86743372,1.06115373,0.41656013,0.22311650,0.02483429,0.27745040,0.21183226,0.25638565,0.05029319,0.11647584
-0.86143072,1.07972641,0.42344655,0.22936840,0.02396157,0.27905652,0.22046256,0.25977302,0.05120837,0.12308697
-0.85542771,1.09988636,0.43126790,0.23595729,0.02307152,0.28082178,0.22991596,0.26373106,0.05213997,0.12991533
-0.84942471,1.12156046,0.43998136,0.24283228,0.02218991,0.28277298,0.24013044,0.26825872,0.05308944,0.13688835
-0.84342171,1.14459393,0.44950612,0.24992477,0.02134225,0.28492250,0.25102134,0.27333203,0.05405470,0.14392218
-0.83741871,1.16875451,0.45972559,0.25714997,0.02055291,0.28726821,0.26248424,0.27890482,0.05503014,0.15092402
-0.83141571,1.19374093,0.47049140,0.26440946,0.01984438,0.28979428,0.27439884,0.28491038,0.05600676,0.15779490
-0.82541271,1.21919513,0.48162884,0.27159454,0.01923657,0.29247293,0.28663355,0.29126405,0.05697253,0.16443300
-0.81940970,1.24471765,0.49294352,0.27859016,0.01874622,0.29526692,0.29905068,0.29786665,0.05791300,0.17073724
-0.81340670,1.26988539,0.50422891,0.28527938,0.01838652,0.29813258,0.31151198,0.30460845,0.05881192,0.17661103
-0.80740370,1.29427056,0.51527435,0.29154798,0.01816674,0.30102318,0.32388419,0.31137356,0.05965206,0.18196606
-0.80140070,1.31746003,0.52587317,0.29728915,0.01809216,0.30389237,0.33604436,0.31804454,0.06041605,0.18672583
-0.79539770,1.33907382,0.53583041,0.30240778,0.01816403,0.30669747,0.34788469,0.32450699,0.06108727,0.19082882
-0.78939470,1.35878186,0.54496999,0.30682440,0.01837974,0.30940224,0.35931672,0.33065384,0.06165062,0.19423115
-0.78339170,1.37631813,0.55314077,0.31047834,0.01873311,0.31197911,0.37027457,0.33638933,0.06209330,0.19690858
-0.77738869,1.39149150,0.56022139,0.31333011,0.01921480,0.31441056,0.38071721,0.34163236,0.06240547,0.19885776
-0.77138569,1.40419265,0.56612371,0.31536282,0.01981283,0.31668957,0.39062954,0.34631916,0.06258067,0.20009657
-0.76538269,1.41439710,0.57079468,0.31658260,0.02051320,0.31881912,0.40002243,0.35040520,0.06261625,0.20066373
-0.75937969,1.42216401,0.57421667,0.31701810,0.02130054,0.32081081,0.40893159,0.35386629,0.06251346,0.20061752
-0.75337669,1.42763115,0.57640640,0.31671890,0.02215882,0.32268263,0.41741534,0.35669888,0.06227750,0.20003373
-0.74737369,1.43100639,0.57741245,0.31575331,0.02307203,0.32445609,0.42555163,0.35891956,0.06191731,0.19900296
-0.74137069,1.43255624,0.57731164,0.31420525,0.02402489,0.32615289,0.43343409,0.36056380,0.06144533,0.19762738
-0.73536768,1.43259210,0.57620447,0.31217077,0.02500346,0.32779140,0.44116761,0.36168413,0.06087699,0.19601701
-0.72936468,1.43145509,0.57420991,0.30975415,0.02599564,0.32938321,0.44886354,0.36234763,0.06023023,0.19428588
-0.72336168,1.42950004,0.57145969,0.30706380,0.02699166,0.33092998,0.45663458,0.36263305,0.05952487,0.19254794
-0.71735868,1.42707949,0.56809248,0.30420824,0.02798430,0.33242086,0.46458982,0.36262754,0.05878195,0.19091319
-0.71135568,1.42452852,0.56424803,0.30129221,0.02896910,0.33383069,0.47282989,0.36242313,0.05802303,0.18948392
-0.70535268,1.42215067,0.56006167,0.29841308,0.02994430,0.33511903,0.48144254,0.36211309,0.05726950,0.18835134
-0.69934967,1.42020587,0.55565910,0.29565773,0.03091069,0.33623034,0.49049873,0.36178829,0.05654191,0.18759261
-0.69334667,1.41890045,0.55115193,0.29309991,0.03187131,0.33709499,0.50004947,0.36153361,0.05585933,0.18726849
-0.68734367,1.41837964,0.54663380,0.29079816,0.03283098,0.33763149,0.51012344,0.36142463,0.05523871,0.18742154
-0.68134067,1.41872281,0.54217735,0.28879442,0.03379573,0.33774937,0.52072553,0.36152462,0.05469440,0.18807495
-0.67533767,1.41994128,0.53783204,0.28711314,0.03477221,0.33735301,0.53183636,0.36188203,0.05423765,0.18923209
-0.66933467,1.42197901,0.53362293,0.28576114,0.03576697,0.33634581,0.54341286,0.36252849,0.05387625,0.19087670
-0.66333167,1.42471577,0.52955031,0.28472796,0.03678581,0.33463484,0.55538985,0.36347761,0.05361430,0.19297371
-0.65732866,1.42797292,0.52559041,0.28398685,0.03783311,0.33213540,0.56768267,0.36472444,0.05345199,0.19547071
-0.65132566,1.43152143,0.52169691,0.28349627,0.03891129,0.32877546,0.58019073,0.36624589,0.05338561,0.19829997
-0.64532266,1.43509196,0.51780345,0.28320183,0.04002034,0.32449975,0.59280198,0.36800205,0.05340763,0.20138099
