energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-1.63581791,2.28774104,0.06712781,0.02331070,0.23437573,0.24273582,1.30220844,0.03889198,0.46068752
-1.62981491,2.28967818,0.06685814,0.02280401,0.22881782,0.24937780,1.30485384,0.03848863,0.46748567
-1.62381191,2.29515270,0.06717882,0.02222736,0.22496052,0.25715399,1.30955200,0.03827156,0.47523651
-1.61780890,2.30390547,0.06808969,0.02159267,0.22286165,0.26603984,1.31606005,0.03824588,0.48389924
-1.61180590,2.31564580,0.06958327,0.02091274,0.22254512,0.27598779,1.32412879,0.03841450,0.49341039
-1.60580290,2.33005633,0.07164435,0.02020081,0.22400119,0.28692740,1.33350639,0.03877799,0.50368421
-1.59979990,2.34679721,0.07424985,0.01947009,0.22718735,0.29876609,1.34394138,0.03933455,0.51461380
-1.59379690,2.36550956,0.07736872,0.01873333,0.23203004,0.31139053,1.35518482,0.04007988,0.52607297
-1.58779390,2.38581815,0.08096222,0.01800239,0.23842689,0.32466875,1.36699173,0.04100713,0.53791869
-1.58179090,2.40733363,0.08498413,0.01728789,0.24624958,0.33845278,1.37912182,0.04210691,0.54999432
-1.57578789,2.42965435,0.08938130,0.01659893,0.25534709,0.35258189,1.39133967,0.04336717,0.56213326
-1.56978489,2.45236811,0.09409419,0.01594280,0.26554946,0.36688611,1.40341455,0.04477330,0.57416309
-1.56378189,2.47505404,0.09905757,0.01532491,0.27667170,0.38119019,1.41512002,0.04630805,0.58591000
-1.55777889,2.49728498,0.10420128,0.01474869,0.28851804,0.39531761,1.42623354,0.04795164,0.59720332
-1.55177589,2.51863040,0.10945112,0.01421562,0.30088627,0.40909465,1.43653629,0.04968189,0.60788008
-1.54577289,2.53866012,0.11472978,0.01372535,0.31357200,0.42235433,1.44581326,0.05147431,0.61778929
-1.53976988,2.55694885,0.11995784,0.01327586,0.32637301,0.43494007,1.45385389,0.05330241,0.62679585
-1.53376688,2.57308164,0.12505484,0.01286372,0.33909329,0.44670899,1.46045320,0.05513793,0.63478391
-1.52776388,2.58665992,0.12994045,0.01248438,0.35154686,0.45753462,1.46541352,0.05695131,0.64165953
-1.52176088,2.59730827,0.13453571,0.01213246,0.36356123,0.46730911,1.46854686,0.05871208,0.64735248
-1.51575788,2.60468141,0.13876433,0.01180209,0.37498035,0.47594465,1.46967779,0.06038946,0.65181719
-1.50975488,2.60847130,0.14255406,0.01148726,0.38566706,0.48337434,1.46864673,0.06195300,0.65503276
-1.50375188,2.60841404,0.14583808,0.01118214,0.39550493,0.48955222,1.46531366,0.06337321,0.65700204
-1.49774887,2.60429610,0.14855647,0.01088134,0.40439946,0.49445272,1.45956189,0.06462231,0.65774987
-1.49174587,2.59595979,0.15065756,0.01058021,0.41227855,0.49806944,1.45130183,0.06567497,0.65732056
-1.48574287,2.58330760,0.15209932,0.01027498,0.41909242,0.50041346,1.44047462,0.06650903,0.65577482
-1.47973987,2.56630510,0.15285052,0.00996297,0.42481277,0.50151125,1.42705519,0.06710613,0.65318619
-1.47373687,2.54498245,0.15289177,0.00964266,0.42943146,0.50140222,1.41105480,0.06745234,0.64963739
-1.46773387,2.51943422,0.15221631,0.00931367,0.43295861,0.50013625,1.39252280,0.06753861,0.64521651
-1.46173087,2.48981765,0.15083047,0.00897683,0.43542042,0.49777118,1.37154734,0.06736111,0.64001361
-1.45572786,2.45634932,0.14875377,0.00863402,0.43685657,0.49437039,1.34825512,0.06692138,0.63411755
-1.44972486,2.41930041,0.14601870,0.00828806,0.43731766,0.49000074,1.32280999,0.06622633,0.62761350
-1.44372186,2.37899073,0.14267000,0.00794259,0.43686250,0.48473081,1.29541044,0.06528803,0.62058115
-1.43771886,2.33578168,0.13876363,0.00760182,0.43555561,0.47862960,1.26628593,0.06412333,0.61309363
-1.43171586,2.29006853,0.13436525,0.00727033,0.43346496,0.47176573,1.23569230,0.06275329,0.60521724
-1.42571286,2.24227220,0.12954844,0.00695286,0.43066002,0.46420707,1.20390627,0.06120248,0.59701199
-1.41970985,2.19283087,0.12439260,0.00665408,0.42721025,0.45602083,1.17121932,0.05949813,0.58853266
-1.41370685,2.14219173,0.11898068,0.00637836,0.42318401,0.44727412,1.13793112,0.05766926,0.57983053
-1.40770385,2.09080296,0.11339673,0.00612960,0.41864798,0.43803472,1.10434276,0.05574571,0.57095527
-1.40170085,2.03910638,0.10772353,0.00591104,0.41366689,0.42837205,1.07075008,0.05375718,0.56195705
-1.39569785,1.98753080,0.10204028,0.00572515,0.40830380,0.41835827,1.03743740,0.05173236,0.55288852
-1.38969485,1.93648616,0.09642043,0.00557352,0.40262046,0.40806927,1.00467182,0.04969811,0.54380644
-1.38369185,1.88635871,0.09092985,0.00545682,0.39667805,0.39758550,0.97269833,0.04767877,0.53477279
-1.37768884,1.83750709,0.08562535,0.00537478,0.39053795,0.38699249,0.94173608,0.04569564,0.52585528
-1.37168584,1.79025952,0.08055358,0.00532624,0.38426240,0.37638104,0.91197567,0.04376661,0.51712700
-1.36568284,1.74491187,0.07575037,0.00530919,0.37791526,0.36584697,0.88357787,0.04190595,0.50866531
-1.35967984,1.70172676,0.07124057,0.00532091,0.37156236,0.35549044,0.85667348,0.04012434,0.50054995
-1.35367684,1.66093347,0.06703824,0.00535813,0.36527176,0.34541483,0.83136455,0.03842900,0.49286041
-1.34767384,1.62272874,0.06314733,0.00541713,0.35911367,0.33572524,0.80772670,0.03682399,0.48567284
-1.34167084,1.58727819,0.05956267,0.00549398,0.35316003,0.32652667,0.78581240,0.03531067,0.47905652
-1.33566783,1.55471832,0.05627125,0.00558470,0.34748386,0.31792203,0.76565501,0.03388817,0.47307037
-1.32966483,1.52515904,0.05325369,0.00568544,0.34215836,0.31000992,0.74727327,0.03255397,0.46775950
-1.32366183,1.49868638,0.05048589,0.00579267,0.33725574,0.30288257,0.73067603,0.03130450,0.46315235
-1.31765883,1.47536533,0.04794062,0.00590331,0.33284598,0.29662368,0.71586672,0.03013568,0.45925837
-1.31165583,1.45524261,0.04558919,0.00601487,0.32899541,0.29130665,0.70284743,0.02904343,0.45606675
-1.30565283,1.43834909,0.04340287,0.00612551,0.32576536,0.28699289,0.69162214,0.02802410,0.45354607
-1.29964982,1.42470170,0.04135426,0.00623413,0.32321074,0.28373057,0.68219894,0.02707481,0.45164519
-1.29364682,1.41430460,0.03941833,0.00634035,0.32137876,0.28155365,0.67459099,0.02619363,0.45029521
-1.28764382,1.40714946,0.03757329,0.00644445,0.32030770,0.28048124,0.66881601,0.02537969,0.44941256
-1.28164082,1.40321467,0.03580114,0.00654733,0.32002579,0.28051724,0.66489437,0.02463313,0.44890296
-1.27563782,1.40246340,0.03408795,0.00665037,0.32055028,0.28165036,0.66284573,0.02395494,0.44866608
-1.26963482,1.40484060,0.03242387,0.00675531,0.32188652,0.28385420,0.66268441,0.02334669,0.44860069
-1.26363182,1.41026889,0.03080298,0.00686402,0.32402732,0.28708766,0.66441372,0.02281024,0.44860979
-1.25762881,1.41864364,0.02922288,0.00697838,0.32695229,0.29129533,0.66801954,0.02234730,0.44860563
-1.25162581,1.42982747,0.02768410,0.00710005,0.33062744,0.29640810,0.67346366,0.02195908,0.44851410
-1.24562281,1.44364453,0.02618954,0.00723032,0.33500483,0.30234367,0.68067719,0.02164583,0.44827830
-1.23961981,1.45987506,0.02474367,0.00736994,0.34002253,0.30900730,0.68955471,0.02140651,0.44786102
-1.23361681,1.47825073,0.02335190,0.00751900,0.34560465,0.31629252,0.69994945,0.02123851,0.44724590
-1.22761381,1.49845122,0.02201989,0.00767686,0.35166177,0.32408195,0.71167015,0.02113738,0.44643727
-1.22161081,1.52010265,0.02075293,0.00784209,0.35809161,0.33224831,0.72447982,0.02109679,0.44545858
-1.21560780,1.54277818,0.01955547,0.00801249,0.36478009,0.34065567,0.73809690,0.02110850,0.44434947
-1.20960480,1.56600135,0.01843072,0.00818516,0.37160277,0.34916086,0.75219879,0.02116251,0.44316181
-1.20360180,1.58925218,0.01738043,0.00835666,0.37842679,0.35761529,0.76642796,0.02124732,0.44195472
-1.19759880,1.61197631,0.01640478,0.00852312,0.38511319,0.36586700,0.78040053,0.02135030,0.44078910
-1.19159580,1.63359693,0.01550235,0.00868047,0.39151971,0.37376320,0.79371696,0.02145811,0.43972187
-1.18559280,1.65352943,0.01467031,0.00882472,0.39750397,0.38115301,0.80597461,0.02155730,0.43880030
-1.17958979,1.67119808,0.01390459,0.00895218,0.40292700,0.38789054,0.81678155,0.02163482,0.43805692
-1.17358679,1.68605434,0.01320022,0.00905977,0.40765694,0.39383820,0.82577114,0.02167862,0.43750517
-1.16758379,1.69759595,0.01255161,0.00914527,0.41157294,0.39887011,0.83261650,0.02167826,0.43713621
-1.16158079,1.70538593,0.01195297,0.00920757,0.41456892,0.40287551,0.83704435,0.02162538,0.43691709
-1.15557779,1.70907067,0.01139863,0.00924688,0.41655721,0.40576200,0.83884746,0.02151417,0.43679032
-1.14957479,1.70839609,0.01088336,0.00926493,0.41747179,0.40745852,0.83789498,0.02134170,0.43667510
-1.14357179,1.70322104,0.01040268,0.00926508,0.41727101,0.40791786,0.83414018,0.02110816,0.43646990
-1.13756878,1.69352715,0.00995306,0.00925236,0.41593961,0.40711856,0.82762508,0.02081692,0.43605654
-1.13156578,1.67942451,0.00953206,0.00923348,0.41348999,0.40506620,0.81848164,0.02047450,0.43530529
-1.12556278,1.66115260,0.00913841,0.00921672,0.40996251,0.40179372,0.80692942,0.02009033,0.43408093
-1.11955978,1.63907632,0.00877204,0.00921181,0.40542484,0.39736101,0.79326965,0.01967647,0.43224922
-1.11355678,1.61367696,0.00843393,0.00922967,0.39997031,0.39185348,0.77787584,0.01924711,0.42968366
-1.10755378,1.58553840,0.00812606,0.00928216,0.39371523,0.38537981,0.76118141,0.01881800,0.42627192
-1.10155078,1.55532875,0.00785112,0.00938169,0.38679539,0.37806876,0.74366468,0.01840584,0.42192170
-1.09554777,1.52377830,0.00761237,0.00954084,0.37936161,0.37006531,0.72583177,0.01802756,0.41656575
-1.08954477,1.49165434,0.00741330,0.00977195,0.37157471,0.36152605,0.70819833,0.01769962,0.41016564
-1.08354177,1.45973404,0.00725742,0.01008664,0.36360000,0.35261421,0.69127051,0.01743725,0.40271428
-1.07753877,1.42877625,0.00714797,0.01049532,0.35560140,0.34349434,0.67552626,0.01725384,0.39423682
-1.07153577,1.39949369,0.00708769,0.01100681,0.34773567,0.33432690,0.66139752,0.01716027,0.38479021
-1.06553277,1.37252640,0.00707861,0.01162780,0.34014678,0.32526307,0.64925416,0.01716442,0.37446131
-1.05952976,1.34841797,0.00712191,0.01236254,0.33296072,0.31643988,0.63939027,0.01727075,0.36336369
-1.05352676,1.32759534,0.00721781,0.01321244,0.32628111,0.30797595,0.63201344,0.01748003,0.35163350
-1.04752376,1.31035350,0.00736552,0.01417582,0.32018567,0.29996805,0.62723754,0.01778919,0.33942456
-1.04152076,1.29684562,0.00756331,0.01524773,0.31472384,0.29248859,0.62507919,0.01819137,0.32690300
-1.03551776,1.28707942,0.00780859,0.01641988,0.30991565,0.28558422,0.62545832,0.01867607,0.31424192
-1.02951476,1.28091991,0.00809809,0.01768063,0.30575189,0.27927566,0.62820267,0.01922946,0.30161616
-1.02351176,1.27809888,0.00842806,0.01901517,0.30219576,0.27355864,0.63305621,0.01983484,0.28919778
-1.01750875,1.27823048,0.00879458,0.02040578,0.29918567,0.26840618,0.63969113,0.02047322,0.27715215
-1.01150575,1.28083274,0.00919385,0.02183221,0.29663939,0.26377180,0.64772299,0.02112395,0.26563514
-1.00550275,1.28535387,0.00962257,0.02327222,0.29445913,0.25959379,0.65672836,0.02176553,0.25479136
-0.99949975,1.29120237,0.01007821,0.02470214,0.29253747,0.25580021,0.66626429,0.02237631,0.24475341
-0.99349675,1.29777958,0.01055943,0.02609763,0.29076374,0.25231438,0.67588881,0.02293535,0.23564229
-0.98749375,1.30451312,0.01106631,0.02743439,0.28903061,0.24906063,0.68518146,0.02342314,0.22756856
-0.98149075,1.31088962,0.01160061,0.02868898,0.28724051,0.24596993,0.69376309,0.02382236,0.22063433
-0.97548774,1.31648504,0.01216599,0.02983964,0.28531155,0.24298516,0.70131395,0.02411847,0.21493554
-0.96948474,1.32099116,0.01276801,0.03086707,0.28318258,0.24006583,0.70758920,0.02430028,0.21056445
-0.96348174,1.32423650,0.01341418,0.03175513,0.28081726,0.23719165,0.71243114,0.02436028,0.20761196
-0.95747874,1.32620089,0.01411383,0.03249150,0.27820665,0.23436523,0.71577759,0.02429497,0.20616942
-0.95147574,1.32702229,0.01487781,0.03306815,0.27537046,0.23161325,0.71766585,0.02410485,0.20632976
-0.94547274,1.32699580,0.01571817,0.03348173,0.27235665,0.22898638,0.71823206,0.02379443,0.20818765
-0.93946973,1.32656426,0.01664767,0.03373371,0.26923958,0.22655774,0.71770596,0.02337195,0.21183859
-0.93346673,1.32630098,0.01767921,0.03383038,0.26611664,0.22442004,0.71640111,0.02284906,0.21737684
-0.92746373,1.32688518,0.01882519,0.03378264,0.26310370,0.22268141,0.71470102,0.02224027,0.22489217
-0.92146073,1.32907113,0.02009678,0.03360562,0.26032946,0.22146031,0.71304184,0.02156241,0.23446563
-0.91545773,1.33365240,0.02150323,0.03331806,0.25792923,0.22087961,0.71189214,0.02083394,0.24616444
-0.90945473,1.34142293,0.02305113,0.03294162,0.25603821,0.22106021,0.71173097,0.02007423,0.26003625
-0.90345173,1.35313666,0.02474376,0.03249996,0.25478494,0.22211445,0.71302498,0.01930286,0.27610321
-0.89744872,1.36946768,0.02658051,0.03201783,0.25428496,0.22413985,0.71620566,0.01853890,0.29435603
-0.89144572,1.39097296,0.02855640,0.03151999,0.25463527,0.22721318,0.72164788,0.01780026,0.31474862
-0.88544272,1.41805925,0.03066177,0.03103026,0.25590974,0.23138548,0.72965056,0.01710309,0.33719355
-0.87943972,1.45095602,0.03288218,0.03057049,0.25815569,0.23667808,0.74042045,0.01646132,0.36155870
-0.87343672,1.48969565,0.03519845,0.03015966,0.26139190,0.24307993,0.75405978,0.01588625,0.38766548
-0.86743372,1.53410197,0.03758692,0.02981313,0.26560791,0.25054634,0.77055829,0.01538633,0.41528885
-0.86143072,1.58378764,0.04001994,0.02954198,0.27076482,0.25899914,0.78979012,0.01496698,0.44415912
-0.85542771,1.63816068,0.04246654,0.02935261,0.27679731,0.26832842,0.81151551,0.01463060,0.47396588
-0.84942471,1.69643972,0.04489326,0.02924650,0.28361679,0.27839553,0.83538750,0.01437673,0.50436369
-0.84342171,1.75767733,0.04726514,0.02922022,0.29111541,0.28903732,0.86096302,0.01420219,0.53497956
-0.83741871,1.82079037,0.04954681,0.02926561,0.29917067,0.30007146,0.88771808,0.01410149,0.56542181
-0.83141571,1.88459584,0.05170361,0.02937023,0.30765029,0.31130234,0.91506622,0.01406719,0.59529009
-0.82541271,1.94785053,0.05370277,0.02951794,0.31641707,0.32252754,0.94237934,0.01409033,0.62418599
-0.81940970,2.00929273,0.05551444,0.02968968,0.32533342,0.33354430,0.96901010,0.01416099,0.65172381
-0.81340670,2.06768399,0.05711275,0.02986432,0.33426537,0.34415580,0.99431471,0.01426879,0.67754103
-0.80740370,2.12184903,0.05847660,0.03001967,0.34308571,0.35417702,1.01767518,0.01440338,0.70130797
-0.80140070,2.17071223,0.05959038,0.03013341,0.35167634,0.36343976,1.03852006,0.01455496,0.72273621
-0.79539770,2.21332901,0.06044440,0.03018414,0.35992960,0.37179671,1.05634279,0.01471473,0.74158538
-0.78939470,2.24891108,0.06103511,0.03015229,0.36774866,0.37912448,1.07071698,0.01487530,0.75766812
-0.78339170,2.27684465,0.06136512,0.03002097,0.37504709,0.38532540,1.08130802,0.01503101,0.77085297
-0.77738869,2.29670128,0.06144295,0.02977667,0.38174766,0.39032817,1.08788075,0.01517820,0.78106520
-0.77138569,2.30824126,0.06128264,0.02940984,0.38778077,0.39408743,1.09030302,0.01531538,0.78828556
-0.76538269,2.31140995,0.06090312,0.02891530,0.39308247,0.39658231,1.08854526,0.01544334,0.79254733
-0.75937969,2.30632784,0.06032745,0.02829245,0.39759258,0.39781423,1.08267628,0.01556512,0.79393163
-0.75337669,2.29327520,0.05958205,0.02754531,0.40125297,0.39780406,1.07285582,0.01568595,0.79256166
-0.74737369,2.27267269,0.05869579,0.02668238,0.40400634,0.39658896,1.05932439,0.01581305,0.78859597
-0.74137069,2.24505901,0.05769908,0.02571641,0.40579554,0.39421911,1.04239103,0.01595545,0.78222135
-0.73536768,2.21106710,0.05662309,0.02466396,0.40656363,0.39075445,1.02241983,0.01612361,0.77364559
-0.72936468,2.17140008,0.05549895,0.02354491,0.40625473,0.38626178,0.99981572,0.01632910,0.76309061
-0.72336168,2.12680790,0.05435709,0.02238191,0.40481558,0.38081224,0.97501039,0.01658418,0.75078599
-0.71735868,2.07806589,0.05322667,0.02119974,0.40219768,0.37447924,0.94844889,0.01690134,0.73696343
-0.71135568,2.02595565,0.05213519,0.02002472,0.39836004,0.36733710,0.92057722,0.01729286,0.72185202
-0.70535268,1.97124872,0.05110819,0.01888412,0.39327207,0.35946004,0.89183160,0.01777032,0.70567444
-0.69934967,1.91469343,0.05016905,0.01780555,0.38691664,0.35092178,0.86262932,0.01834416,0.68864419
-0.69334667,1.85700454,0.04933893,0.01681650,0.37929290,0.34179554,0.83336146,0.01902326,0.67096352
-0.68734367,1.79885578,0.04863680,0.01594387,0.37041865,0.33215421,0.80438747,0.01981452,0.65282226
-0.68134067,1.74087463,0.04807944,0.01521354,0.36033218,0.32207084,0.77603143,0.02072256,0.63439705
-0.67533767,1.68363913,0.04768162,0.01465008,0.34909323,0.31161899,0.74857981,0.02174943,0.61585109
-0.66933467,1.62767603,0.04745617,0.01427643,0.33678311,0.30087309,0.72228062,0.02289444,0.59733411
-0.66333167,1.57346000,0.04741409,0.01411363,0.32350384,0.28990854,0.69734347,0.02415409,0.57898251
-0.65732866,1.52141336,0.04756469,0.01418055,0.30937641,0.27880165,0.67394054,0.02552202,0.56091955
-0.65132566,1.47190614,0.04791560,0.01449366,0.29453813,0.26762915,0.65220805,0.02698916,0.54325549
-0.64532266,1.42525614,0.04847284,0.01506674,0.27913930,0.25646757,0.63224805,0.02854392,0.52608783
-0.63931966,1.38172895,0.04924080,0.01591054,0.26333937,0.24539224,0.61413047,0.03017249,0.50950146
-0.63331666,1.34153798,0.05022225,0.01703248,0.24730269,0.23447618,0.59789514,0.03185922,0.49356889
-0.62731366,1.30484439,0.05141827,0.01843625,0.23119419,0.22378878,0.58355388,0.03358710,0.47835057
-0.62131066,1.27175730,0.05282824,0.02012137,0.21517521,0.21339457,0.57109249,0.03533826,0.46389541
-0.61530765,1.24233421,0.05444983,0.02208282,0.19939950,0.20335196,0.56047276,0.03709455,0.45024148
-0.60930465,1.21658202,0.05627898,0.02431058,0.18400984,0.19371213,0.55163433,0.03883814,0.43741692
-0.60330165,1.19445861,0.05830995,0.02678930,0.16913520,0.18451821,0.54449677,0.04055207,0.42544113
-0.59729865,1.17587525,0.06053549,0.02949797,0.15488862,0.17580462,0.53896148,0.04222087,0.41432620
-0.59129565,1.16069994,0.06294695,0.03240972,0.14136581,0.16759685,0.53491391,0.04383101,0.40407849
-0.58529265,1.14876159,0.06553457,0.03549181,0.12864451,0.15991145,0.53222580,0.04537145,0.39470039
-0.57928964,1.13985512,0.06828776,0.03870574,0.11678459,0.15275641,0.53075765,0.04683393,0.38619202
-0.57328664,1.13374735,0.07119548,0.04200760,0.10582868,0.14613176,0.53036134,0.04821333,0.37855298
-0.56728364,1.13018362,0.07424665,0.04534862,0.09580339,0.14003044,0.53088299,0.04950782,0.37178389
-0.56128064,1.12889480,0.07743059,0.04867597,0.08672083,0.13443939,0.53216592,0.05071890,0.36588769
-0.55527764,1.12960467,0.08073738,0.05193380,0.07858046,0.12934068,0.53405372,0.05185141,0.36087062
-0.54927464,1.13203722,0.08415828,0.05506445,0.07137102,0.12471277,0.53639341,0.05291327,0.35674278
-0.54327164,1.13592367,0.08768600,0.05800987,0.06507243,0.12053167,0.53903844,0.05391526,0.35351823
-0.53726863,1.14100893,0.09131484,0.06071315,0.05965760,0.11677215,0.54185168,0.05487054,0.35121458
-0.53126563,1.14705715,0.09504075,0.06312013,0.05509405,0.11340870,0.54470795,0.05579417,0.34985209
-0.52526263,1.15385607,0.09886111,0.06518102,0.05134527,0.11041639,0.54749632,0.05670249,0.34945221
-0.51925963,1.16121996,0.10277437,0.06685197,0.04837175,0.10777150,0.55012170,0.05761236,0.35003573
-0.51325663,1.16899096,0.10677950,0.06809647,0.04613177,0.10545197,0.55250598,0.05854046,0.35162034
-0.50725363,1.17703859,0.11087517,0.06888660,0.04458186,0.10343753,0.55458828,0.05950245,0.35421799
-0.50125063,1.18525754,0.11505882,0.06920397,0.04367704,0.10170970,0.55632450,0.06051216,0.35783187
-0.49524762,1.19356377,0.11932559,0.06904043,0.04337085,0.10025151,0.55768612,0.06158078,0.36245330
-0.48924462,1.20188904,0.12366716,0.06839832,0.04361527,0.09904713,0.55865815,0.06271611,0.36805853
-0.48324162,1.21017428,0.12807065,0.06729049,0.04436056,0.09808125,0.55923653,0.06392192,0.37460580
-0.47723862,1.21836227,0.13251760,0.06573990,0.04555517,0.09733846,0.55942501,0.06519739,0.38203266
-0.47123562,1.22639002,0.13698315,0.06377890,0.04714566,0.09680261,0.55923171,0.06653679,0.39025381
-0.46523262,1.23418160,0.14143552,0.06144817,0.04907689,0.09645609,0.55866565,0.06792928,0.39915966
-0.45922961,1.24164197,0.14583587,0.05879553,0.05129225,0.09627934,0.55773359,0.06935897,0.40861581
