energy_ev,total_up,Ag_p_up,Ag_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-1.88194097,1.34072301,0.43095935,0.33142383,0.10317369,0.40697843,0.02308634,0.31409047,0.13617578,0.00000000
-1.87593797,1.34914210,0.42520782,0.33141969,0.10277183,0.41399335,0.02175606,0.31639097,0.13827643,0.00000000
-1.86993497,1.35945850,0.41998631,0.33127469,0.10259550,0.42344540,0.02071817,0.31816161,0.14004512,0.00000000
-1.86393197,1.37172113,0.41532276,0.33096540,0.10264413,0.43543608,0.01999040,0.31938066,0.14144422,0.00000000
-1.85792896,1.38607683,0.41126231,0.33049267,0.10292578,0.45009143,0.01958585,0.32005686,0.14245183,0.00000000
-1.85192596,1.40277358,0.40786964,0.32988320,0.10345801,0.46756121,0.01951298,0.32023049,0.14306242,0.00000000
-1.84592296,1.42215762,0.40522961,0.32918956,0.10426821,0.48801617,0.01977558,0.31997296,0.14328686,0.00000000
-1.83991996,1.44466420,0.40344617,0.32848882,0.10539327,0.51164341,0.02037278,0.31938483,0.14315168,0.00000000
-1.83391696,1.47080223,0.40263957,0.32787958,0.10687862,0.53863979,0.02129900,0.31859242,0.14269763,0.00000000
-1.82791396,1.50113314,0.40294177,0.32747778,0.10877676,0.56920370,0.02254397,0.31774292,0.14197779,0.00000000
-1.82191096,1.53624513,0.40449064,0.32741131,0.11114517,0.60352534,0.02409266,0.31699851,0.14105501,0.00000000
-1.81590795,1.57672363,0.40742296,0.32781375,0.11404386,0.64177595,0.02592526,0.31652948,0.13999912,0.00000000
-1.80990495,1.62311974,0.41186680,0.32881761,0.11753259,0.68409644,0.02801723,0.31650687,0.13888385,0.00000000
-1.80390195,1.67591792,0.41793380,0.33054741,0.12166789,0.73058592,0.03033931,0.31709496,0.13778366,0.00000000
-1.79789895,1.73550481,0.42571175,0.33311290,0.12650003,0.78129062,0.03285772,0.31844397,0.13677075,0.00000000
-1.79189595,1.80214062,0.43525791,0.33660294,0.13207013,0.83619386,0.03553438,0.32068330,0.13591220,0.00000000
-1.78589295,1.87593469,0.44659370,0.34108021,0.13840752,0.89520750,0.03832729,0.32391576,0.13526747,0.00000000
-1.77988994,1.95682657,0.45970094,0.34657708,0.14552742,0.95816536,0.04119104,0.32821294,0.13488648,0.00000000
-1.77388694,2.04457348,0.47451994,0.35309292,0.15342915,1.02481910,0.04407749,0.33361204,0.13480802,0.00000000
-1.76788394,2.13874521,0.49094967,0.36059283,0.16209497,1.09483681,0.04693653,0.34011426,0.13505893,0.00000000
-1.76188094,2.23872649,0.50884998,0.36900798,0.17148944,1.16780458,0.04971710,0.34768476,0.13565374,0.00000000
-1.75587794,2.34372715,0.52804579,0.37823740,0.18155960,1.24323117,0.05236815,0.35625433,0.13659490,0.00000000
-1.74987494,2.45279959,0.54833301,0.38815121,0.19223575,1.32055563,0.05483989,0.36572238,0.13787363,0.00000000
-1.74387194,2.56486292,0.56948605,0.39859506,0.20343291,1.39915790,0.05708490,0.37596145,0.13947107,0.00000000
-1.73786893,2.67873289,0.59126628,0.40939553,0.21505295,1.47837201,0.05905940,0.38682265,0.14135991,0.00000000
-1.73186593,2.79315628,0.61343126,0.42036628,0.22698715,1.55750149,0.06072439,0.39814201,0.14350627,0.00000000
-1.72586293,2.90684857,0.63574420,0.43131455,0.23911932,1.63583649,0.06204672,0.40974736,0.14587171,0.00000000
-1.71985993,3.01853321,0.65798313,0.44204790,0.25132920,1.71267211,0.06300005,0.42146538,0.14841540,0.00000000
-1.71385693,3.12698107,0.67994951,0.45238069,0.26349600,1.78732718,0.06356559,0.43312863,0.15109613,0.00000000
-1.70785393,3.23104867,0.70147580,0.46214023,0.27550218,1.85916297,0.06373269,0.44458223,0.15387436,0.00000000
-1.70185093,3.32971357,0.72243177,0.47117222,0.28723701,1.92760098,0.06349914,0.45568982,0.15671398,0.00000000
-1.69584792,3.42210583,0.74272930,0.47934548,0.29860003,1.99213936,0.06287120,0.46633892,0.15958384,0.00000000
-1.68984492,3.50753448,0.76232556,0.48655564,0.30950419,2.05236718,0.06186344,0.47644509,0.16245907,0.00000000
-1.68384192,3.58550797,0.78122443,0.49272792,0.31987860,2.10797609,0.06049828,0.48595513,0.16532202,0.00000000
-1.67783892,3.65574825,0.79947637,0.49781876,0.32967075,2.15876900,0.05880531,0.49484907,0.16816289,0.00000000
-1.67183592,3.71819776,0.81717660,0.50181647,0.33884816,2.20466527,0.05682042,0.50314094,0.17098004,0.00000000
-1.66583292,3.77301957,0.83446180,0.50474083,0.34739940,2.24570239,0.05458474,0.51087836,0.17378000,0.00000000
-1.65982991,3.82059037,0.85150556,0.50664181,0.35533443,2.28203392,0.05214349,0.51814093,0.17657713,0.00000000
-1.65382691,3.86148683,0.86851257,0.50759732,0.36268424,2.31392372,0.04954479,0.52503755,0.17939307,0.00000000
-1.64782391,3.89646564,0.88571185,0.50771034,0.36949981,2.34173669,0.04683836,0.53170269,0.18225587,0.00000000
-1.64182091,3.92643786,0.90334913,0.50710528,0.37585034,2.36592619,0.04407433,0.53829172,0.18519890,0.00000000
-1.63581791,3.95243828,0.92167849,0.50592383,0.38182094,2.38701849,0.04130208,0.54497545,0.18825959,0.00000000
-1.62981491,3.97559061,0.94095347,0.50432037,0.38750957,2.40559468,0.03856919,0.55193396,0.19147793,0.00000000
-1.62381191,3.99706936,0.96141768,0.50245702,0.39302363,2.42227056,0.03592054,0.55934980,0.19489487,0.00000000
-1.61780890,4.01805941,0.98329523,0.50049843,0.39847598,2.43767506,0.03339752,0.56740092,0.19855060,0.00000000
-1.61180590,4.03971439,1.00678092,0.49860645,0.40398071,2.45242778,0.03103743,0.57625318,0.20248271,0.00000000
-1.60580290,4.06311481,1.03203056,0.49693482,0.40964866,2.46711634,0.02887307,0.58605296,0.20672433,0.00000000
-1.59979990,4.08922728,1.05915161,0.49562387,0.41558284,2.48227421,0.02693240,0.59691981,0.21130227,0.00000000
-1.59379690,4.11886595,1.08819435,0.49479555,0.42187397,2.49835977,0.02523846,0.60893954,0.21623523,0.00000000
-1.58779390,4.15265747,1.11914404,0.49454878,0.42859615,2.51573720,0.02380931,0.62215794,0.22153211,0.00000000
-1.58179090,4.19101068,1.15191424,0.49495531,0.43580302,2.53466014,0.02265809,0.63657539,0.22719047,0.00000000
-1.57578789,4.23409226,1.18634193,0.49605636,0.44352432,2.55525844,0.02179324,0.65214261,0.23319532,0.00000000
-1.56978489,4.28180962,1.22218456,0.49786002,0.45176324,2.57752902,0.02121865,0.66875785,0.23951816,0.00000000
-1.56378189,4.33380186,1.25911955,0.50033968,0.46049454,2.60133104,0.02093390,0.68626575,0.24611644,0.00000000
-1.55777889,4.38943976,1.29674649,0.50343357,0.46966366,2.62638603,0.02093457,0.70445794,0.25293347,0.00000000
-1.55177589,4.44783540,1.33459230,0.50704553,0.47918683,2.65228309,0.02121240,0.72307575,0.25989886,0.00000000
-1.54577289,4.50786150,1.37211934,0.51104702,0.48895236,2.67848937,0.02175560,0.74181483,0.26692942,0.00000000
-1.53976988,4.56818060,1.40873656,0.51528050,0.49882296,2.70436575,0.02254904,0.76033185,0.27393072,0.00000000
-1.53376688,4.62728331,1.44381348,0.51956392,0.50863923,2.72918730,0.02357447,0.77825304,0.28079914,0.00000000
-1.52776388,4.68353488,1.47669648,0.52369643,0.51822416,2.75216807,0.02481077,0.79518442,0.28742438,0.00000000
-1.52176088,4.73522854,1.50672717,0.52746496,0.52738852,2.77248952,0.02623409,0.81072334,0.29369252,0.00000000
-1.51575788,4.78064404,1.53326189,0.53065165,0.53593697,2.78933152,0.02781817,0.82447102,0.29948935,0.00000000
-1.50975488,4.81810915,1.55569183,0.53304155,0.54367474,2.80190496,0.02953456,0.83604548,0.30470398,0.00000000
-1.50375188,4.84606187,1.57346279,0.53443061,0.55041449,2.80948467,0.03135298,0.84509446,0.30923252,0.00000000
-1.49774887,4.86311097,1.58609373,0.53463339,0.55598331,2.81144144,0.03324169,0.85130769,0.31298178,0.00000000
-1.49174587,4.86809225,1.59319342,0.53349028,0.56022930,2.80727177,0.03516791,0.85442806,0.31587269,0.00000000
-1.48574287,4.86011843,1.59447422,0.53087385,0.56302767,2.79662426,0.03709840,0.85426104,0.31784348,0.00000000
-1.47973987,4.83862034,1.58976256,0.52669408,0.56428607,2.77932149,0.03900002,0.85068216,0.31885225,0.00000000
-1.47373687,4.80337781,1.57900548,0.52090225,0.56394877,2.75537642,0.04084039,0.84364189,0.31887905,0.00000000
-1.46773387,4.75453902,1.56227311,0.51349327,0.56199967,2.72500280,0.04258862,0.83316794,0.31792713,0.00000000
-1.46173087,4.69262744,1.53975681,0.50450639,0.55846393,2.68861898,0.04421601,0.81936485,0.31602350,0.00000000
-1.45572786,4.61853613,1.51176329,0.49402428,0.55340814,2.64684510,0.04569682,0.80241072,0.31321868,0.00000000
-1.44972486,4.53350985,1.47870489,0.48217051,0.54693901,2.60049376,0.04700900,0.78255151,0.30958553,0.00000000
-1.44372186,4.43911567,1.44108657,0.46910563,0.53920061,2.55055454,0.04813482,0.76009292,0.30521743,0.00000000
-1.43771886,4.33720338,1.39949020,0.45502197,0.53037040,2.49817292,0.04906146,0.73539053,0.30022570,0.00000000
-1.43171586,4.22985749,1.35455700,0.44013740,0.52065396,2.44462454,0.04978150,0.70883836,0.29473646,0.00000000
-1.42571286,4.11934247,1.30696865,0.42468850,0.51027888,2.39128556,0.05029321,0.68085663,0.28888693,0.00000000
-1.41970985,4.00804355,1.25742824,0.40892318,0.49948794,2.33960020,0.05060070,0.65187902,0.28282149,0.00000000
-1.41370685,3.89840500,1.20664139,0.39309328,0.48853183,2.29104649,0.05071393,0.62234021,0.27668752,0.00000000
-1.40770385,3.79286798,1.15529860,0.37744735,0.47766175,2.24710112,0.05064845,0.59266391,0.27063121,0.00000000
-1.40170085,3.69380989,1.10405918,0.36222381,0.46712213,2.20920449,0.05042501,0.56325211,0.26479344,0.00000000
-1.39569785,3.60348689,1.05353731,0.34764485,0.45714380,2.17872668,0.05006893,0.53447559,0.25930598,0.00000000
-1.38969485,3.52398087,1.00429052,0.33391109,0.44793770,2.15693504,0.04960938,0.50666624,0.25428804,0.00000000
-1.38369185,3.45715229,0.95681084,0.32119730,0.43968952,2.14496424,0.04907842,0.48011121,0.24984317,0.00000000
-1.37768884,3.40459945,0.91151861,0.30964907,0.43255530,2.14378900,0.04850996,0.45504894,0.24605688,0.00000000
-1.37168584,3.36762498,0.86875895,0.29938053,0.42665821,2.15420028,0.04793865,0.43166717,0.24299467,0.00000000
-1.36568284,3.34720994,0.82880073,0.29047325,0.42208647,2.17678498,0.04739873,0.41010277,0.24070077,0.00000000
-1.35967984,3.34399562,0.79183772,0.28297592,0.41889254,2.21190980,0.04692280,0.39044316,0.23919749,0.00000000
-1.35367684,3.35827321,0.75799185,0.27690515,0.41709355,2.25970927,0.04654073,0.37272928,0.23848514,0.00000000
-1.34767384,3.38998125,0.72731796,0.27224691,0.41667284,2.32007854,0.04627858,0.35695965,0.23854258,0.00000000
-1.34167084,3.43871081,0.69980997,0.26895875,0.41758254,2.39267094,0.04615767,0.34309545,0.23932830,0.00000000
-1.33566783,3.50371811,0.67540806,0.26697259,0.41974720,2.47690080,0.04619380,0.33106623,0.24078202,0.00000000
-1.32966483,3.58394449,0.65400640,0.26619797,0.42306805,2.57195158,0.04639661,0.32077593,0.24282676,0.00000000
-1.32366183,3.67804327,0.63546140,0.26652561,0.42742797,2.67678959,0.04676925,0.31210915,0.24537121,0.00000000
-1.31765883,3.78441317,0.61960003,0.26783126,0.43269683,2.79018315,0.04730815,0.30493724,0.24831259,0.00000000
-1.31165583,3.90123764,0.60622796,0.26997966,0.43873705,2.91072726,0.04800312,0.29912413,0.25153961,0.00000000
-1.30565283,4.02652938,0.59513750,0.27282857,0.44540917,3.03687323,0.04883761,0.29453172,0.25493571,0.00000000
-1.29964982,4.15817909,0.58611496,0.27623270,0.45257720,3.16696289,0.04978928,0.29102461,0.25838236,0.00000000
-1.29364682,4.29400710,0.57894740,0.28004754,0.46011356,3.29926637,0.05083069,0.28847423,0.26176241,0.00000000
-1.28764382,4.43181664,0.57342856,0.28413295,0.46790345,3.43202252,0.05193022,0.28676208,0.26496330,0.00000000
-1.28164082,4.56944689,0.56936388,0.28835644,0.47584837,3.56348051,0.05305314,0.28578226,0.26788015,0.00000000
-1.27563782,4.70482409,0.56657453,0.29259602,0.48386879,3.69194123,0.05416276,0.28544303,0.27041858,0.00000000
-1.26963482,4.83600870,0.56490031,0.29674263,0.49190563,3.81579671,0.05522165,0.28566767,0.27249712,0.00000000
-1.26363182,4.96123682,0.56420142,0.30070192,0.49992068,3.93356595,0.05619292,0.28639436,0.27404915,0.00000000
-1.25762881,5.07895393,0.56435896,0.30439552,0.50789574,4.04392551,0.05704141,0.28757541,0.27502440,0.00000000
-1.25162581,5.18783958,0.56527435,0.30776158,0.51583054,4.14573352,0.05773480,0.28917569,0.27538970,0.00000000
-1.24562281,5.28682165,0.56686747,0.31075463,0.52373956,4.23804570,0.05824468,0.29117050,0.27512922,0.00000000
-1.23961981,5.37507979,0.56907384,0.31334483,0.53164772,4.32012292,0.05854733,0.29354288,0.27424392,0.00000000
-1.23361681,5.45203764,0.57184079,0.31551649,0.53958527,4.39142975,0.05862439,0.29628056,0.27275048,0.00000000
-1.22761381,5.51734461,0.57512297,0.31726610,0.54758198,4.45162434,0.05846330,0.29937269,0.27067949,0.00000000
-1.22161081,5.57084818,0.57887734,0.31859983,0.55566103,4.50054026,0.05805748,0.30280648,0.26807322,0.00000000
-1.21560780,5.61255868,0.58305797,0.31953077,0.56383283,4.53816168,0.05740635,0.30656399,0.26498289,0.00000000
-1.20960480,5.64260874,0.58761093,0.32007594,0.57208920,4.56459348,0.05651503,0.31061922,0.26146574,0.00000000
-1.20360180,5.66121008,0.59246972,0.32025330,0.58039823,4.58002835,0.05539394,0.31493566,0.25758182,0.00000000
-1.19759880,5.66861062,0.59755140,0.32007899,0.58870014,4.58471321,0.05405817,0.31946454,0.25339098,0.00000000
-1.19159580,5.66505492,0.60275392,0.31956486,0.59690460,4.57891716,0.05252676,0.32414386,0.24894988,0.00000000
-1.18559280,5.65075060,0.60795480,0.31871664,0.60488960,4.56290332,0.05082185,0.32889836,0.24430948,0.00000000
-1.17958979,5.62584323,0.61301134,0.31753261,0.61250220,4.53690649,0.04896784,0.33364050,0.23951297,0.00000000
-1.17358679,5.59040167,0.61776272,0.31600321,0.61956114,4.50111806,0.04699047,0.33827253,0.23459426,0.00000000
-1.16758379,5.54441487,0.62203363,0.31411135,0.62586147,4.45567948,0.04491602,0.34268948,0.22957719,0.00000000
-1.16158079,5.48780056,0.62563976,0.31183358,0.63118089,4.40068446,0.04277050,0.34678317,0.22447546,0.00000000
-1.15557779,5.42042551,0.62839464,0.30914202,0.63528771,4.33618984,0.04057902,0.35044700,0.21929325,0.00000000
-1.14957479,5.34213580,0.63011769,0.30600698,0.63795008,4.26223417,0.03836524,0.35358130,0.21402644,0.00000000
-1.14357179,5.25279530,0.63064316,0.30240007,0.63894597,4.17886275,0.03615093,0.35609906,0.20866452,0.00000000
-1.13756878,5.15232960,0.62982926,0.29829765,0.63807356,4.08615693,0.03395576,0.35793176,0.20319282,0.00000000
-1.13156578,5.04077223,0.62756727,0.29368438,0.63516137,3.98426568,0.03179709,0.35903488,0.19759508,0.00000000
-1.12556278,4.91831000,0.62378987,0.28855667,0.63007771,3.87343692,0.02969003,0.35939293,0.19185619,0.00000000
-1.11955978,4.78532390,0.61847831,0.28292573,0.62273882,3.75404603,0.02764751,0.35902358,0.18596478,0.00000000
-1.11355678,4.64242274,0.61166791,0.27682008,0.61311532,3.62661947,0.02568045,0.35798068,0.17991568,0.00000000
-1.10755378,4.49046653,0.60345149,0.27028734,0.60123656,3.49185143,0.02379805,0.35635584,0.17371203,0.00000000
-1.10155078,4.33057785,0.59398046,0.26339501,0.58719255,3.35061203,0.02200807,0.35427848,0.16736682,0.00000000
-1.09554777,4.16413972,0.58346337,0.25623037,0.57113344,3.20394619,0.02031715,0.35191422,0.16090391,0.00000000
-1.08954477,3.99277949,0.57216188,0.24889927,0.55326639,3.05306274,0.01873109,0.34946154,0.15435847,0.00000000
-1.08354177,3.81833924,0.56038426,0.24152389,0.53385002,2.89931418,0.01725521,0.34714675,0.14777666,0.00000000
-1.07753877,3.64283374,0.54847661,0.23423960,0.51318673,2.74416781,0.01589456,0.34521750,0.14121480,0.00000000
-1.07153577,3.46839801,0.53681215,0.22719100,0.49161312,2.58916990,0.01465415,0.34393492,0.13473792,0.00000000
-1.06553277,3.29722682,0.52577909,0.22052723,0.46948909,2.43590439,0.01353913,0.34356475,0.12841789,0.00000000
-1.05952976,3.13150930,0.51576748,0.21439699,0.44718611,2.28594853,0.01255485,0.34436771,0.12233120,0.00000000
-1.05352676,2.97336166,0.50715567,0.20894324,0.42507507,2.14082749,0.01170695,0.34658966,0.11655648,0.00000000
-1.04752376,2.82476135,0.50029705,0.20429798,0.40351446,2.00197045,0.01100132,0.35045167,0.11117202,0.00000000
-1.04152076,2.68748576,0.49550743,0.20057733,0.38283931,1.87067003,0.01044405,0.35614072,0.10625330,0.00000000
-1.03551776,2.56305833,0.49305383,0.19787708,0.36335128,1.74804726,0.01004128,0.36380116,0.10187073,0.00000000
-1.02951476,2.45270422,0.49314502,0.19626895,0.34531047,1.63502337,0.00979907,0.37352744,0.09808768,0.00000000
-1.02351176,2.35731775,0.49592414,0.19579772,0.32892912,1.53229973,0.00972316,0.38535835,0.09495886,0.00000000
-1.01750875,2.27744236,0.50146389,0.19647932,0.31436736,1.44034654,0.00981874,0.39927309,0.09252923,0.00000000
-1.01150575,2.21326395,0.50976414,0.19830002,0.30173127,1.35940040,0.01009020,0.41518923,0.09083324,0.00000000
-1.00550275,2.16461741,0.52075230,0.20121664,0.29107303,1.28947076,0.01054084,0.43296287,0.08989465,0.00000000
-0.99949975,2.13100554,0.53428630,0.20515787,0.28239318,1.23035424,0.01117257,0.45239071,0.08972671,0.00000000
-0.99349675,2.11162924,0.55015982,0.21002657,0.27564463,1.18165619,0.01198568,0.47321436,0.09033277,0.00000000
-0.98749375,2.10542717,0.56810990,0.21570294,0.27073825,1.14281788,0.01297847,0.49512640,0.09170717,0.00000000
-0.98149075,2.11112291,0.58782616,0.22204846,0.26754968,1.11314800,0.01414711,0.51777818,0.09383632,0.00000000
-0.97548774,2.12727729,0.60896159,0.22891036,0.26592687,1.09185688,0.01548538,0.54078908,0.09669997,0.00000000
-0.96948474,2.15234354,0.63114419,0.23612654,0.26569808,1.07809170,0.01698449,0.56375689,0.10027239,0.00000000
-0.96348174,2.18472287,0.65398927,0.24353061,0.26667986,1.07097110,0.01863302,0.58626884,0.10452357,0.00000000
-0.95747874,2.22281812,0.67711159,0.25095697,0.26868468,1.06961789,0.02041685,0.60791317,0.10942019,0.00000000
-0.95147574,2.26508356,0.70013728,0.25824566,0.27152791,1.07318832,0.02231918,0.62829055,0.11492635,0.00000000
-0.94547274,2.31006874,0.72271471,0.26524684,0.27503373,1.08089700,0.02432068,0.64702514,0.12100402,0.00000000
-0.93946973,2.35645524,0.74452428,0.27182469,0.27903999,1.09203662,0.02639962,0.66377495,0.12761313,0.00000000
-0.93346673,2.40308489,0.76528654,0.27786072,0.28340165,1.10599193,0.02853217,0.67824095,0.13471142,0.00000000
-0.92746373,2.44897903,0.78476842,0.28325619,0.28799293,1.12224762,0.03069275,0.69017485,0.14225381,0.00000000
-0.92146073,2.49334833,0.80278752,0.28793378,0.29270803,1.14039035,0.03285435,0.69938520,0.15019169,0.00000000
-0.91545773,2.53559350,0.81921415,0.29183835,0.29746055,1.16010496,0.03498909,0.70574158,0.15847192,0.00000000
-0.90945473,2.57529722,0.83397118,0.29493684,0.30218184,1.18116570,0.03706861,0.70917689,0.16703572,0.00000000
-0.90345173,2.61220839,0.84703184,0.29721738,0.30681836,1.20342290,0.03906465,0.70968751,0.17581760,0.00000000
-0.89744872,2.64621981,0.85841542,0.29868760,0.31132836,1.22678630,0.04094958,0.70733146,0.18474442,0.00000000
-0.89144572,2.67734071,0.86818130,0.29937235,0.31567810,1.25120597,0.04269690,0.70222474,0.19373464,0.00000000
-0.88544272,2.70566591,0.87642150,0.29931092,0.31983799,1.27665193,0.04428174,0.69453576,0.20269794,0.00000000
-0.87943972,2.73134327,0.88325219,0.29855390,0.32377880,1.30309372,0.04568139,0.68447837,0.21153526,0.00000000
-0.87343672,2.75454123,0.88880454,0.29715980,0.32746830,1.33048093,0.04687566,0.67230367,0.22013934,0.00000000
-0.86743372,2.77541819,0.89321542,0.29519174,0.33086847,1.35872595,0.04784732,0.65829086,0.22839586,0.00000000
-0.86143072,2.79409525,0.89661838,0.29271420,0.33393358,1.38768958,0.04858234,0.64273768,0.23618509,0.00000000
-0.85542771,2.81063381,0.89913549,0.28979007,0.33660912,1.41717054,0.04907021,0.62595067,0.24338413,0.00000000
-0.84942471,2.82501899,0.90087029,0.28647814,0.33883173,1.44689929,0.04930405,0.60823575,0.24986960,0.00000000
-0.84342171,2.83714966,0.90190236,0.28283105,0.34053016,1.47653641,0.04928075,0.58988946,0.25552077,0.00000000
-0.83741871,2.84683552,0.90228382,0.27889392,0.34162711,1.50567584,0.04900094,0.57119110,0.26022294,0.00000000
-0.83141571,2.85380120,0.90203778,0.27470352,0.34204189,1.53385258,0.04846900,0.55239625,0.26387097,0.00000000
-0.82541271,2.85769700,0.90115901,0.27028808,0.34169373,1.56055462,0.04769291,0.53373164,0.26637275,0.00000000
-0.81940970,2.85811555,0.89961656,0.26566777,0.34050555,1.58523837,0.04668404,0.51539170,0.26765251,0.00000000
